result/tencentBlock.ns17247.oracleGeneral.zst ARC cache size      398, 3809040 req, miss ratio 0.4625, byte miss ratio 0.4625
result/tencentBlock.ns17247.oracleGeneral.zst ARC cache size     1194, 3809040 req, miss ratio 0.3798, byte miss ratio 0.3798
result/tencentBlock.ns17247.oracleGeneral.zst ARC cache size     3980, 3809040 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns17247.oracleGeneral.zst ARC cache size    11940, 3809040 req, miss ratio 0.2712, byte miss ratio 0.2712
result/tencentBlock.ns17247.oracleGeneral.zst ARC cache size    39801, 3809040 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns17247.oracleGeneral.zst ARC cache size    79602, 3809040 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns17247.oracleGeneral.zst ARC cache size   159205, 3809040 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns17247.oracleGeneral.zst ARC cache size   318411, 3809040 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns17247.oracleGeneral.zst clock2 cache size      398, 3809040 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns17247.oracleGeneral.zst clock2 cache size     1194, 3809040 req, miss ratio 0.4134, byte miss ratio 0.4134
result/tencentBlock.ns17247.oracleGeneral.zst clock2 cache size     3980, 3809040 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns17247.oracleGeneral.zst clock2 cache size    11940, 3809040 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns17247.oracleGeneral.zst clock2 cache size    39801, 3809040 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns17247.oracleGeneral.zst clock2 cache size    79602, 3809040 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns17247.oracleGeneral.zst clock2 cache size   159205, 3809040 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns17247.oracleGeneral.zst clock2 cache size   318411, 3809040 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns17247.oracleGeneral.zst LRU cache size      398, 3809040 req, miss ratio 0.4834, byte miss ratio 0.4834
result/tencentBlock.ns17247.oracleGeneral.zst LRU cache size     1194, 3809040 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns17247.oracleGeneral.zst LRU cache size     3980, 3809040 req, miss ratio 0.3235, byte miss ratio 0.3235
result/tencentBlock.ns17247.oracleGeneral.zst LRU cache size    11940, 3809040 req, miss ratio 0.2823, byte miss ratio 0.2823
result/tencentBlock.ns17247.oracleGeneral.zst LRU cache size    39801, 3809040 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns17247.oracleGeneral.zst LRU cache size    79602, 3809040 req, miss ratio 0.1668, byte miss ratio 0.1668
result/tencentBlock.ns17247.oracleGeneral.zst LRU cache size   159205, 3809040 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns17247.oracleGeneral.zst LRU cache size   318411, 3809040 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns17247.oracleGeneral.zst Cacheus cache size      398, 3809040 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns17247.oracleGeneral.zst Cacheus cache size     1194, 3809040 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns17247.oracleGeneral.zst Cacheus cache size     3980, 3809040 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns17247.oracleGeneral.zst Cacheus cache size    11940, 3809040 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns17247.oracleGeneral.zst Cacheus cache size    39801, 3809040 req, miss ratio 0.2249, byte miss ratio 0.2249
result/tencentBlock.ns17247.oracleGeneral.zst Cacheus cache size    79602, 3809040 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns17247.oracleGeneral.zst Cacheus cache size   159205, 3809040 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns17247.oracleGeneral.zst Cacheus cache size   318411, 3809040 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns17247.oracleGeneral.zst LIRS cache size      398, 3809040 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns17247.oracleGeneral.zst LIRS cache size     1194, 3809040 req, miss ratio 0.3882, byte miss ratio 0.3882
result/tencentBlock.ns17247.oracleGeneral.zst LIRS cache size     3980, 3809040 req, miss ratio 0.3091, byte miss ratio 0.3091
result/tencentBlock.ns17247.oracleGeneral.zst LIRS cache size    11940, 3809040 req, miss ratio 0.2713, byte miss ratio 0.2713
result/tencentBlock.ns17247.oracleGeneral.zst LIRS cache size    39801, 3809040 req, miss ratio 0.2309, byte miss ratio 0.2309
result/tencentBlock.ns17247.oracleGeneral.zst LIRS cache size    79602, 3809040 req, miss ratio 0.1882, byte miss ratio 0.1882
result/tencentBlock.ns17247.oracleGeneral.zst LIRS cache size   159205, 3809040 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns17247.oracleGeneral.zst LIRS cache size   318411, 3809040 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns17247.oracleGeneral.zst LeCaR cache size      398, 3809040 req, miss ratio 0.4732, byte miss ratio 0.4732
result/tencentBlock.ns17247.oracleGeneral.zst LeCaR cache size     1194, 3809040 req, miss ratio 0.4090, byte miss ratio 0.4090
result/tencentBlock.ns17247.oracleGeneral.zst LeCaR cache size     3980, 3809040 req, miss ratio 0.3114, byte miss ratio 0.3114
result/tencentBlock.ns17247.oracleGeneral.zst LeCaR cache size    11940, 3809040 req, miss ratio 0.2815, byte miss ratio 0.2815
result/tencentBlock.ns17247.oracleGeneral.zst LeCaR cache size    39801, 3809040 req, miss ratio 0.2226, byte miss ratio 0.2226
result/tencentBlock.ns17247.oracleGeneral.zst LeCaR cache size    79602, 3809040 req, miss ratio 0.1662, byte miss ratio 0.1662
result/tencentBlock.ns17247.oracleGeneral.zst LeCaR cache size   159205, 3809040 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns17247.oracleGeneral.zst LeCaR cache size   318411, 3809040 req, miss ratio 0.1064, byte miss ratio 0.1064
result/tencentBlock.ns17247.oracleGeneral.zst FIFO cache size      398, 3809040 req, miss ratio 0.5807, byte miss ratio 0.5807
result/tencentBlock.ns17247.oracleGeneral.zst FIFO cache size     1194, 3809040 req, miss ratio 0.4533, byte miss ratio 0.4533
result/tencentBlock.ns17247.oracleGeneral.zst FIFO cache size     3980, 3809040 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns17247.oracleGeneral.zst FIFO cache size    11940, 3809040 req, miss ratio 0.3049, byte miss ratio 0.3049
result/tencentBlock.ns17247.oracleGeneral.zst FIFO cache size    39801, 3809040 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns17247.oracleGeneral.zst FIFO cache size    79602, 3809040 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns17247.oracleGeneral.zst FIFO cache size   159205, 3809040 req, miss ratio 0.1407, byte miss ratio 0.1407
