result/tencentBlock.ns18868.oracleGeneral.zst LHD cache size      344, 2777198 req, miss ratio 0.5320, byte miss ratio 0.5320
result/tencentBlock.ns18868.oracleGeneral.zst LHD cache size     1033, 2777198 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns18868.oracleGeneral.zst LHD cache size     3445, 2777198 req, miss ratio 0.3597, byte miss ratio 0.3597
result/tencentBlock.ns18868.oracleGeneral.zst LHD cache size    10337, 2777198 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns18868.oracleGeneral.zst LHD cache size    34457, 2777198 req, miss ratio 0.2763, byte miss ratio 0.2763
result/tencentBlock.ns18868.oracleGeneral.zst LHD cache size    68914, 2777198 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns18868.oracleGeneral.zst LHD cache size   137828, 2777198 req, miss ratio 0.1413, byte miss ratio 0.1413
result/tencentBlock.ns18868.oracleGeneral.zst LHD cache size   275656, 2777198 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns18868.oracleGeneral.zst S3FIFO-1 cache size      344, 2777198 req, miss ratio 0.5350, byte miss ratio 0.5350
result/tencentBlock.ns18868.oracleGeneral.zst S3FIFO-1 cache size     1033, 2777198 req, miss ratio 0.4287, byte miss ratio 0.4287
result/tencentBlock.ns18868.oracleGeneral.zst S3FIFO-1 cache size     3445, 2777198 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns18868.oracleGeneral.zst S3FIFO-1 cache size    10337, 2777198 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns18868.oracleGeneral.zst S3FIFO-1 cache size    34457, 2777198 req, miss ratio 0.2775, byte miss ratio 0.2775
result/tencentBlock.ns18868.oracleGeneral.zst S3FIFO-1 cache size    68914, 2777198 req, miss ratio 0.2232, byte miss ratio 0.2232
result/tencentBlock.ns18868.oracleGeneral.zst S3FIFO-1 cache size   137828, 2777198 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns18868.oracleGeneral.zst S3FIFO-1 cache size   275656, 2777198 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns18868.oracleGeneral.zst clock2 cache size      344, 2777198 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns18868.oracleGeneral.zst clock2 cache size     1033, 2777198 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns18868.oracleGeneral.zst clock2 cache size     3445, 2777198 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns18868.oracleGeneral.zst clock2 cache size    10337, 2777198 req, miss ratio 0.3356, byte miss ratio 0.3356
result/tencentBlock.ns18868.oracleGeneral.zst clock2 cache size    34457, 2777198 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns18868.oracleGeneral.zst clock2 cache size    68914, 2777198 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns18868.oracleGeneral.zst clock2 cache size   137828, 2777198 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns18868.oracleGeneral.zst clock2 cache size   275656, 2777198 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns18868.oracleGeneral.zst ARC cache size      344, 2777198 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns18868.oracleGeneral.zst ARC cache size     1033, 2777198 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns18868.oracleGeneral.zst ARC cache size     3445, 2777198 req, miss ratio 0.3481, byte miss ratio 0.3481
result/tencentBlock.ns18868.oracleGeneral.zst ARC cache size    10337, 2777198 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns18868.oracleGeneral.zst ARC cache size    34457, 2777198 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns18868.oracleGeneral.zst ARC cache size    68914, 2777198 req, miss ratio 0.2304, byte miss ratio 0.2304
