result/tencentBlock.ns8192.oracleGeneral.zst Clock cache size      361, 3734230 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns8192.oracleGeneral.zst Clock cache size     1084, 3734230 req, miss ratio 0.3448, byte miss ratio 0.3448
result/tencentBlock.ns8192.oracleGeneral.zst Clock cache size     3615, 3734230 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns8192.oracleGeneral.zst Clock cache size    10847, 3734230 req, miss ratio 0.3065, byte miss ratio 0.3065
result/tencentBlock.ns8192.oracleGeneral.zst Clock cache size    36157, 3734230 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns8192.oracleGeneral.zst Clock cache size    72315, 3734230 req, miss ratio 0.2215, byte miss ratio 0.2215
result/tencentBlock.ns8192.oracleGeneral.zst Clock cache size   144631, 3734230 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns8192.oracleGeneral.zst Clock cache size   289263, 3734230 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns8192.oracleGeneral.zst LRU cache size      361, 3734230 req, miss ratio 0.3997, byte miss ratio 0.3997
result/tencentBlock.ns8192.oracleGeneral.zst LRU cache size     1084, 3734230 req, miss ratio 0.3470, byte miss ratio 0.3470
result/tencentBlock.ns8192.oracleGeneral.zst LRU cache size     3615, 3734230 req, miss ratio 0.3305, byte miss ratio 0.3305
result/tencentBlock.ns8192.oracleGeneral.zst LRU cache size    10847, 3734230 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns8192.oracleGeneral.zst LRU cache size    36157, 3734230 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns8192.oracleGeneral.zst LRU cache size    72315, 3734230 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns8192.oracleGeneral.zst LRU cache size   144631, 3734230 req, miss ratio 0.1490, byte miss ratio 0.1490
result/tencentBlock.ns8192.oracleGeneral.zst LRU cache size   289263, 3734230 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns8192.oracleGeneral.zst ARC cache size      361, 3734230 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns8192.oracleGeneral.zst ARC cache size     1084, 3734230 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns8192.oracleGeneral.zst ARC cache size     3615, 3734230 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns8192.oracleGeneral.zst ARC cache size    10847, 3734230 req, miss ratio 0.2970, byte miss ratio 0.2970
result/tencentBlock.ns8192.oracleGeneral.zst ARC cache size    36157, 3734230 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns8192.oracleGeneral.zst ARC cache size    72315, 3734230 req, miss ratio 0.2202, byte miss ratio 0.2202
result/tencentBlock.ns8192.oracleGeneral.zst ARC cache size   144631, 3734230 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns8192.oracleGeneral.zst ARC cache size   289263, 3734230 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns8192.oracleGeneral.zst LIRS cache size      361, 3734230 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns8192.oracleGeneral.zst LIRS cache size     1084, 3734230 req, miss ratio 0.3455, byte miss ratio 0.3455
result/tencentBlock.ns8192.oracleGeneral.zst LIRS cache size     3615, 3734230 req, miss ratio 0.3258, byte miss ratio 0.3258
result/tencentBlock.ns8192.oracleGeneral.zst LIRS cache size    10847, 3734230 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns8192.oracleGeneral.zst LIRS cache size    36157, 3734230 req, miss ratio 0.2551, byte miss ratio 0.2551
result/tencentBlock.ns8192.oracleGeneral.zst LIRS cache size    72315, 3734230 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns8192.oracleGeneral.zst LIRS cache size   144631, 3734230 req, miss ratio 0.1438, byte miss ratio 0.1438
result/tencentBlock.ns8192.oracleGeneral.zst LIRS cache size   289263, 3734230 req, miss ratio 0.0998, byte miss ratio 0.0998
result/tencentBlock.ns8192.oracleGeneral.zst clock2 cache size      361, 3734230 req, miss ratio 0.3965, byte miss ratio 0.3965
result/tencentBlock.ns8192.oracleGeneral.zst clock2 cache size     1084, 3734230 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns8192.oracleGeneral.zst clock2 cache size     3615, 3734230 req, miss ratio 0.3297, byte miss ratio 0.3297
result/tencentBlock.ns8192.oracleGeneral.zst clock2 cache size    10847, 3734230 req, miss ratio 0.3157, byte miss ratio 0.3157
