result/tencentBlock.ns21462.oracleGeneral.zst Clock cache size      211, 1424166 req, miss ratio 0.4984, byte miss ratio 0.4984
result/tencentBlock.ns21462.oracleGeneral.zst Clock cache size      635, 1424166 req, miss ratio 0.4745, byte miss ratio 0.4745
result/tencentBlock.ns21462.oracleGeneral.zst Clock cache size     2116, 1424166 req, miss ratio 0.4695, byte miss ratio 0.4695
result/tencentBlock.ns21462.oracleGeneral.zst Clock cache size     6350, 1424166 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns21462.oracleGeneral.zst Clock cache size    21169, 1424166 req, miss ratio 0.4542, byte miss ratio 0.4542
result/tencentBlock.ns21462.oracleGeneral.zst Clock cache size    42339, 1424166 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns21462.oracleGeneral.zst Clock cache size    84678, 1424166 req, miss ratio 0.2168, byte miss ratio 0.2168
result/tencentBlock.ns21462.oracleGeneral.zst Clock cache size   169357, 1424166 req, miss ratio 0.1507, byte miss ratio 0.1507
result/tencentBlock.ns21462.oracleGeneral.zst LeCaR cache size      211, 1424166 req, miss ratio 0.4932, byte miss ratio 0.4932
result/tencentBlock.ns21462.oracleGeneral.zst LeCaR cache size      635, 1424166 req, miss ratio 0.4740, byte miss ratio 0.4740
result/tencentBlock.ns21462.oracleGeneral.zst LeCaR cache size     2116, 1424166 req, miss ratio 0.4696, byte miss ratio 0.4696
result/tencentBlock.ns21462.oracleGeneral.zst LeCaR cache size     6350, 1424166 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns21462.oracleGeneral.zst LeCaR cache size    21169, 1424166 req, miss ratio 0.3941, byte miss ratio 0.3941
result/tencentBlock.ns21462.oracleGeneral.zst LeCaR cache size    42339, 1424166 req, miss ratio 0.3541, byte miss ratio 0.3541
result/tencentBlock.ns21462.oracleGeneral.zst LeCaR cache size    84678, 1424166 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns21462.oracleGeneral.zst LeCaR cache size   169357, 1424166 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns21462.oracleGeneral.zst LRU cache size      211, 1424166 req, miss ratio 0.5009, byte miss ratio 0.5009
result/tencentBlock.ns21462.oracleGeneral.zst LRU cache size      635, 1424166 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns21462.oracleGeneral.zst LRU cache size     2116, 1424166 req, miss ratio 0.4697, byte miss ratio 0.4697
result/tencentBlock.ns21462.oracleGeneral.zst LRU cache size     6350, 1424166 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns21462.oracleGeneral.zst LRU cache size    21169, 1424166 req, miss ratio 0.3944, byte miss ratio 0.3944
result/tencentBlock.ns21462.oracleGeneral.zst LRU cache size    42339, 1424166 req, miss ratio 0.3623, byte miss ratio 0.3623
result/tencentBlock.ns21462.oracleGeneral.zst LRU cache size    84678, 1424166 req, miss ratio 0.2112, byte miss ratio 0.2112
result/tencentBlock.ns21462.oracleGeneral.zst LRU cache size   169357, 1424166 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns21462.oracleGeneral.zst S3FIFO-1 cache size      211, 1424166 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns21462.oracleGeneral.zst S3FIFO-1 cache size      635, 1424166 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns21462.oracleGeneral.zst S3FIFO-1 cache size     2116, 1424166 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns21462.oracleGeneral.zst S3FIFO-1 cache size     6350, 1424166 req, miss ratio 0.4611, byte miss ratio 0.4611
result/tencentBlock.ns21462.oracleGeneral.zst S3FIFO-1 cache size    21169, 1424166 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns21462.oracleGeneral.zst S3FIFO-1 cache size    42339, 1424166 req, miss ratio 0.3465, byte miss ratio 0.3465
result/tencentBlock.ns21462.oracleGeneral.zst S3FIFO-1 cache size    84678, 1424166 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns21462.oracleGeneral.zst S3FIFO-1 cache size   169357, 1424166 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns21462.oracleGeneral.zst clock2 cache size      211, 1424166 req, miss ratio 0.4975, byte miss ratio 0.4975
result/tencentBlock.ns21462.oracleGeneral.zst clock2 cache size      635, 1424166 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns21462.oracleGeneral.zst clock2 cache size     2116, 1424166 req, miss ratio 0.4693, byte miss ratio 0.4693
result/tencentBlock.ns21462.oracleGeneral.zst clock2 cache size     6350, 1424166 req, miss ratio 0.4652, byte miss ratio 0.4652
result/tencentBlock.ns21462.oracleGeneral.zst clock2 cache size    21169, 1424166 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns21462.oracleGeneral.zst clock2 cache size    42339, 1424166 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns21462.oracleGeneral.zst clock2 cache size    84678, 1424166 req, miss ratio 0.2412, byte miss ratio 0.2412
result/tencentBlock.ns21462.oracleGeneral.zst clock2 cache size   169357, 1424166 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns21462.oracleGeneral.zst ARC cache size      211, 1424166 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns21462.oracleGeneral.zst ARC cache size      635, 1424166 req, miss ratio 0.4714, byte miss ratio 0.4714
result/tencentBlock.ns21462.oracleGeneral.zst ARC cache size     2116, 1424166 req, miss ratio 0.4677, byte miss ratio 0.4677
result/tencentBlock.ns21462.oracleGeneral.zst ARC cache size     6350, 1424166 req, miss ratio 0.4635, byte miss ratio 0.4635
result/tencentBlock.ns21462.oracleGeneral.zst ARC cache size    21169, 1424166 req, miss ratio 0.3988, byte miss ratio 0.3988
result/tencentBlock.ns21462.oracleGeneral.zst ARC cache size    42339, 1424166 req, miss ratio 0.3234, byte miss ratio 0.3234
result/tencentBlock.ns21462.oracleGeneral.zst ARC cache size    84678, 1424166 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns21462.oracleGeneral.zst ARC cache size   169357, 1424166 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns21462.oracleGeneral.zst Cacheus cache size      211, 1424166 req, miss ratio 0.4791, byte miss ratio 0.4791
result/tencentBlock.ns21462.oracleGeneral.zst Cacheus cache size      635, 1424166 req, miss ratio 0.4718, byte miss ratio 0.4718
result/tencentBlock.ns21462.oracleGeneral.zst Cacheus cache size     2116, 1424166 req, miss ratio 0.4676, byte miss ratio 0.4676
result/tencentBlock.ns21462.oracleGeneral.zst Cacheus cache size     6350, 1424166 req, miss ratio 0.4636, byte miss ratio 0.4636
result/tencentBlock.ns21462.oracleGeneral.zst Cacheus cache size    21169, 1424166 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns21462.oracleGeneral.zst Cacheus cache size    42339, 1424166 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns21462.oracleGeneral.zst Cacheus cache size    84678, 1424166 req, miss ratio 0.2098, byte miss ratio 0.2098
result/tencentBlock.ns21462.oracleGeneral.zst Cacheus cache size   169357, 1424166 req, miss ratio 0.1502, byte miss ratio 0.1502
result/tencentBlock.ns21462.oracleGeneral.zst LIRS cache size      211, 1424166 req, miss ratio 0.5426, byte miss ratio 0.5426
result/tencentBlock.ns21462.oracleGeneral.zst LIRS cache size      635, 1424166 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns21462.oracleGeneral.zst LIRS cache size     2116, 1424166 req, miss ratio 0.4750, byte miss ratio 0.4750
result/tencentBlock.ns21462.oracleGeneral.zst LIRS cache size     6350, 1424166 req, miss ratio 0.4582, byte miss ratio 0.4582
result/tencentBlock.ns21462.oracleGeneral.zst LIRS cache size    21169, 1424166 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns21462.oracleGeneral.zst LIRS cache size    42339, 1424166 req, miss ratio 0.3061, byte miss ratio 0.3061
