result/tencentBlock.ns10286.oracleGeneral.zst LRU cache size      746, 7877412 req, miss ratio 0.4878, byte miss ratio 0.4878
result/tencentBlock.ns10286.oracleGeneral.zst LRU cache size     2239, 7877412 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns10286.oracleGeneral.zst LRU cache size     7464, 7877412 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns10286.oracleGeneral.zst LRU cache size    22394, 7877412 req, miss ratio 0.2548, byte miss ratio 0.2548
result/tencentBlock.ns10286.oracleGeneral.zst LRU cache size    74649, 7877412 req, miss ratio 0.1868, byte miss ratio 0.1868
result/tencentBlock.ns10286.oracleGeneral.zst LRU cache size   149299, 7877412 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns10286.oracleGeneral.zst LRU cache size   298599, 7877412 req, miss ratio 0.1043, byte miss ratio 0.1043
result/tencentBlock.ns10286.oracleGeneral.zst LRU cache size   597199, 7877412 req, miss ratio 0.0958, byte miss ratio 0.0958
result/tencentBlock.ns10286.oracleGeneral.zst LeCaR cache size      746, 7877412 req, miss ratio 0.4843, byte miss ratio 0.4843
result/tencentBlock.ns10286.oracleGeneral.zst LeCaR cache size     2239, 7877412 req, miss ratio 0.3845, byte miss ratio 0.3845
result/tencentBlock.ns10286.oracleGeneral.zst LeCaR cache size     7464, 7877412 req, miss ratio 0.2858, byte miss ratio 0.2858
result/tencentBlock.ns10286.oracleGeneral.zst LeCaR cache size    22394, 7877412 req, miss ratio 0.2533, byte miss ratio 0.2533
result/tencentBlock.ns10286.oracleGeneral.zst LeCaR cache size    74649, 7877412 req, miss ratio 0.1860, byte miss ratio 0.1860
result/tencentBlock.ns10286.oracleGeneral.zst LeCaR cache size   149299, 7877412 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns10286.oracleGeneral.zst LeCaR cache size   298599, 7877412 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns10286.oracleGeneral.zst LeCaR cache size   597199, 7877412 req, miss ratio 0.0958, byte miss ratio 0.0958
result/tencentBlock.ns10286.oracleGeneral.zst LIRS cache size      746, 7877412 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns10286.oracleGeneral.zst LIRS cache size     2239, 7877412 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns10286.oracleGeneral.zst LIRS cache size     7464, 7877412 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns10286.oracleGeneral.zst LIRS cache size    22394, 7877412 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns10286.oracleGeneral.zst LIRS cache size    74649, 7877412 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns10286.oracleGeneral.zst LIRS cache size   149299, 7877412 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns10286.oracleGeneral.zst LIRS cache size   298599, 7877412 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns10286.oracleGeneral.zst LIRS cache size   597199, 7877412 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns10286.oracleGeneral.zst FIFO cache size      746, 7877412 req, miss ratio 0.5663, byte miss ratio 0.5663
result/tencentBlock.ns10286.oracleGeneral.zst FIFO cache size     2239, 7877412 req, miss ratio 0.4342, byte miss ratio 0.4342
result/tencentBlock.ns10286.oracleGeneral.zst FIFO cache size     7464, 7877412 req, miss ratio 0.3339, byte miss ratio 0.3339
result/tencentBlock.ns10286.oracleGeneral.zst FIFO cache size    22394, 7877412 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns10286.oracleGeneral.zst FIFO cache size    74649, 7877412 req, miss ratio 0.2032, byte miss ratio 0.2032
result/tencentBlock.ns10286.oracleGeneral.zst FIFO cache size   149299, 7877412 req, miss ratio 0.1534, byte miss ratio 0.1534
result/tencentBlock.ns10286.oracleGeneral.zst FIFO cache size   298599, 7877412 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns10286.oracleGeneral.zst FIFO cache size   597199, 7877412 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns10286.oracleGeneral.zst Cacheus cache size      746, 7877412 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns10286.oracleGeneral.zst Cacheus cache size     2239, 7877412 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns10286.oracleGeneral.zst Cacheus cache size     7464, 7877412 req, miss ratio 0.2793, byte miss ratio 0.2793
result/tencentBlock.ns10286.oracleGeneral.zst Cacheus cache size    22394, 7877412 req, miss ratio 0.2491, byte miss ratio 0.2491
result/tencentBlock.ns10286.oracleGeneral.zst Cacheus cache size    74649, 7877412 req, miss ratio 0.1852, byte miss ratio 0.1852
result/tencentBlock.ns10286.oracleGeneral.zst Cacheus cache size   149299, 7877412 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns10286.oracleGeneral.zst Cacheus cache size   298599, 7877412 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns10286.oracleGeneral.zst Cacheus cache size   597199, 7877412 req, miss ratio 0.0953, byte miss ratio 0.0953
result/tencentBlock.ns10286.oracleGeneral.zst ARC cache size      746, 7877412 req, miss ratio 0.4715, byte miss ratio 0.4715
result/tencentBlock.ns10286.oracleGeneral.zst ARC cache size     2239, 7877412 req, miss ratio 0.3507, byte miss ratio 0.3507
