result/tencentBlock.ns20800.oracleGeneral.zst Cacheus cache size      222, 2077812 req, miss ratio 0.4341, byte miss ratio 0.4341
result/tencentBlock.ns20800.oracleGeneral.zst Cacheus cache size      667, 2077812 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns20800.oracleGeneral.zst Cacheus cache size     2223, 2077812 req, miss ratio 0.3605, byte miss ratio 0.3605
result/tencentBlock.ns20800.oracleGeneral.zst Cacheus cache size     6670, 2077812 req, miss ratio 0.3367, byte miss ratio 0.3367
result/tencentBlock.ns20800.oracleGeneral.zst Cacheus cache size    22235, 2077812 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns20800.oracleGeneral.zst Cacheus cache size    44470, 2077812 req, miss ratio 0.2565, byte miss ratio 0.2565
result/tencentBlock.ns20800.oracleGeneral.zst Cacheus cache size    88941, 2077812 req, miss ratio 0.1623, byte miss ratio 0.1623
result/tencentBlock.ns20800.oracleGeneral.zst Cacheus cache size   177882, 2077812 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns20800.oracleGeneral.zst clock2 cache size      222, 2077812 req, miss ratio 0.4409, byte miss ratio 0.4409
result/tencentBlock.ns20800.oracleGeneral.zst clock2 cache size      667, 2077812 req, miss ratio 0.4221, byte miss ratio 0.4221
result/tencentBlock.ns20800.oracleGeneral.zst clock2 cache size     2223, 2077812 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns20800.oracleGeneral.zst clock2 cache size     6670, 2077812 req, miss ratio 0.3393, byte miss ratio 0.3393
result/tencentBlock.ns20800.oracleGeneral.zst clock2 cache size    22235, 2077812 req, miss ratio 0.3158, byte miss ratio 0.3158
result/tencentBlock.ns20800.oracleGeneral.zst clock2 cache size    44470, 2077812 req, miss ratio 0.2606, byte miss ratio 0.2606
result/tencentBlock.ns20800.oracleGeneral.zst clock2 cache size    88941, 2077812 req, miss ratio 0.1672, byte miss ratio 0.1672
result/tencentBlock.ns20800.oracleGeneral.zst clock2 cache size   177882, 2077812 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns20800.oracleGeneral.zst FIFO cache size      222, 2077812 req, miss ratio 0.5766, byte miss ratio 0.5766
result/tencentBlock.ns20800.oracleGeneral.zst FIFO cache size      667, 2077812 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns20800.oracleGeneral.zst FIFO cache size     2223, 2077812 req, miss ratio 0.4111, byte miss ratio 0.4111
result/tencentBlock.ns20800.oracleGeneral.zst FIFO cache size     6670, 2077812 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns20800.oracleGeneral.zst FIFO cache size    22235, 2077812 req, miss ratio 0.3120, byte miss ratio 0.3120
result/tencentBlock.ns20800.oracleGeneral.zst FIFO cache size    44470, 2077812 req, miss ratio 0.2818, byte miss ratio 0.2818
result/tencentBlock.ns20800.oracleGeneral.zst FIFO cache size    88941, 2077812 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns20800.oracleGeneral.zst FIFO cache size   177882, 2077812 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns20800.oracleGeneral.zst ARC cache size      222, 2077812 req, miss ratio 0.4323, byte miss ratio 0.4323
result/tencentBlock.ns20800.oracleGeneral.zst ARC cache size      667, 2077812 req, miss ratio 0.4130, byte miss ratio 0.4130
result/tencentBlock.ns20800.oracleGeneral.zst ARC cache size     2223, 2077812 req, miss ratio 0.3455, byte miss ratio 0.3455
result/tencentBlock.ns20800.oracleGeneral.zst ARC cache size     6670, 2077812 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns20800.oracleGeneral.zst ARC cache size    22235, 2077812 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns20800.oracleGeneral.zst ARC cache size    44470, 2077812 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns20800.oracleGeneral.zst ARC cache size    88941, 2077812 req, miss ratio 0.1383, byte miss ratio 0.1383
result/tencentBlock.ns20800.oracleGeneral.zst ARC cache size   177882, 2077812 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns20800.oracleGeneral.zst Clock cache size      222, 2077812 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns20800.oracleGeneral.zst Clock cache size      667, 2077812 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns20800.oracleGeneral.zst Clock cache size     2223, 2077812 req, miss ratio 0.3909, byte miss ratio 0.3909
result/tencentBlock.ns20800.oracleGeneral.zst Clock cache size     6670, 2077812 req, miss ratio 0.3473, byte miss ratio 0.3473
result/tencentBlock.ns20800.oracleGeneral.zst Clock cache size    22235, 2077812 req, miss ratio 0.3028, byte miss ratio 0.3028
result/tencentBlock.ns20800.oracleGeneral.zst Clock cache size    44470, 2077812 req, miss ratio 0.2570, byte miss ratio 0.2570
result/tencentBlock.ns20800.oracleGeneral.zst Clock cache size    88941, 2077812 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns20800.oracleGeneral.zst Clock cache size   177882, 2077812 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns20800.oracleGeneral.zst LHD cache size      222, 2077812 req, miss ratio 0.4412, byte miss ratio 0.4412
result/tencentBlock.ns20800.oracleGeneral.zst LHD cache size      667, 2077812 req, miss ratio 0.4229, byte miss ratio 0.4229
result/tencentBlock.ns20800.oracleGeneral.zst LHD cache size     2223, 2077812 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns20800.oracleGeneral.zst LHD cache size     6670, 2077812 req, miss ratio 0.3424, byte miss ratio 0.3424
result/tencentBlock.ns20800.oracleGeneral.zst LHD cache size    22235, 2077812 req, miss ratio 0.2914, byte miss ratio 0.2914
result/tencentBlock.ns20800.oracleGeneral.zst LHD cache size    44470, 2077812 req, miss ratio 0.2467, byte miss ratio 0.2467
result/tencentBlock.ns20800.oracleGeneral.zst LHD cache size    88941, 2077812 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns20800.oracleGeneral.zst LHD cache size   177882, 2077812 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns20800.oracleGeneral.zst LRU cache size      222, 2077812 req, miss ratio 0.4464, byte miss ratio 0.4464
result/tencentBlock.ns20800.oracleGeneral.zst LRU cache size      667, 2077812 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns20800.oracleGeneral.zst LRU cache size     2223, 2077812 req, miss ratio 0.3938, byte miss ratio 0.3938
result/tencentBlock.ns20800.oracleGeneral.zst LRU cache size     6670, 2077812 req, miss ratio 0.3531, byte miss ratio 0.3531
result/tencentBlock.ns20800.oracleGeneral.zst LRU cache size    22235, 2077812 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns20800.oracleGeneral.zst LRU cache size    44470, 2077812 req, miss ratio 0.2595, byte miss ratio 0.2595
result/tencentBlock.ns20800.oracleGeneral.zst LRU cache size    88941, 2077812 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns20800.oracleGeneral.zst LRU cache size   177882, 2077812 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns20800.oracleGeneral.zst S3FIFO-1 cache size      222, 2077812 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns20800.oracleGeneral.zst S3FIFO-1 cache size      667, 2077812 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns20800.oracleGeneral.zst S3FIFO-1 cache size     2223, 2077812 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns20800.oracleGeneral.zst S3FIFO-1 cache size     6670, 2077812 req, miss ratio 0.3359, byte miss ratio 0.3359
