result/tencentBlock.ns6918.oracleGeneral.zst ARC cache size      444, 17667173 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns6918.oracleGeneral.zst ARC cache size     1334, 17667173 req, miss ratio 0.1658, byte miss ratio 0.1658
result/tencentBlock.ns6918.oracleGeneral.zst ARC cache size     4448, 17667173 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns6918.oracleGeneral.zst ARC cache size    13344, 17667173 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns6918.oracleGeneral.zst ARC cache size    44481, 17667173 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns6918.oracleGeneral.zst ARC cache size    88962, 17667173 req, miss ratio 0.0531, byte miss ratio 0.0531
result/tencentBlock.ns6918.oracleGeneral.zst ARC cache size   177924, 17667173 req, miss ratio 0.0302, byte miss ratio 0.0302
result/tencentBlock.ns6918.oracleGeneral.zst ARC cache size   355848, 17667173 req, miss ratio 0.0253, byte miss ratio 0.0253
result/tencentBlock.ns6918.oracleGeneral.zst FIFO cache size      444, 17667173 req, miss ratio 0.4783, byte miss ratio 0.4783
result/tencentBlock.ns6918.oracleGeneral.zst FIFO cache size     1334, 17667173 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns6918.oracleGeneral.zst FIFO cache size     4448, 17667173 req, miss ratio 0.1642, byte miss ratio 0.1642
result/tencentBlock.ns6918.oracleGeneral.zst FIFO cache size    13344, 17667173 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns6918.oracleGeneral.zst FIFO cache size    44481, 17667173 req, miss ratio 0.0855, byte miss ratio 0.0855
result/tencentBlock.ns6918.oracleGeneral.zst FIFO cache size    88962, 17667173 req, miss ratio 0.0636, byte miss ratio 0.0636
result/tencentBlock.ns6918.oracleGeneral.zst FIFO cache size   177924, 17667173 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns6918.oracleGeneral.zst FIFO cache size   355848, 17667173 req, miss ratio 0.0292, byte miss ratio 0.0292
result/tencentBlock.ns6918.oracleGeneral.zst clock2 cache size      444, 17667173 req, miss ratio 0.3600, byte miss ratio 0.3600
result/tencentBlock.ns6918.oracleGeneral.zst clock2 cache size     1334, 17667173 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns6918.oracleGeneral.zst clock2 cache size     4448, 17667173 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns6918.oracleGeneral.zst clock2 cache size    13344, 17667173 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns6918.oracleGeneral.zst clock2 cache size    44481, 17667173 req, miss ratio 0.0747, byte miss ratio 0.0747
result/tencentBlock.ns6918.oracleGeneral.zst clock2 cache size    88962, 17667173 req, miss ratio 0.0573, byte miss ratio 0.0573
result/tencentBlock.ns6918.oracleGeneral.zst clock2 cache size   177924, 17667173 req, miss ratio 0.0329, byte miss ratio 0.0329
result/tencentBlock.ns6918.oracleGeneral.zst clock2 cache size   355848, 17667173 req, miss ratio 0.0253, byte miss ratio 0.0253
result/tencentBlock.ns6918.oracleGeneral.zst Clock cache size      444, 17667173 req, miss ratio 0.3750, byte miss ratio 0.3750
result/tencentBlock.ns6918.oracleGeneral.zst Clock cache size     1334, 17667173 req, miss ratio 0.1882, byte miss ratio 0.1882
result/tencentBlock.ns6918.oracleGeneral.zst Clock cache size     4448, 17667173 req, miss ratio 0.1376, byte miss ratio 0.1376
result/tencentBlock.ns6918.oracleGeneral.zst Clock cache size    13344, 17667173 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns6918.oracleGeneral.zst Clock cache size    44481, 17667173 req, miss ratio 0.0750, byte miss ratio 0.0750
result/tencentBlock.ns6918.oracleGeneral.zst Clock cache size    88962, 17667173 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns6918.oracleGeneral.zst Clock cache size   177924, 17667173 req, miss ratio 0.0317, byte miss ratio 0.0317
result/tencentBlock.ns6918.oracleGeneral.zst Clock cache size   355848, 17667173 req, miss ratio 0.0253, byte miss ratio 0.0253
result/tencentBlock.ns6918.oracleGeneral.zst LHD cache size      444, 17667173 req, miss ratio 0.3385, byte miss ratio 0.3385
result/tencentBlock.ns6918.oracleGeneral.zst LHD cache size     1334, 17667173 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns6918.oracleGeneral.zst LHD cache size     4448, 17667173 req, miss ratio 0.1299, byte miss ratio 0.1299
result/tencentBlock.ns6918.oracleGeneral.zst LHD cache size    13344, 17667173 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns6918.oracleGeneral.zst LHD cache size    44481, 17667173 req, miss ratio 0.0697, byte miss ratio 0.0697
result/tencentBlock.ns6918.oracleGeneral.zst LHD cache size    88962, 17667173 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns6918.oracleGeneral.zst LHD cache size   177924, 17667173 req, miss ratio 0.0297, byte miss ratio 0.0297
result/tencentBlock.ns6918.oracleGeneral.zst LHD cache size   355848, 17667173 req, miss ratio 0.0253, byte miss ratio 0.0253
result/tencentBlock.ns6918.oracleGeneral.zst LeCaR cache size      444, 17667173 req, miss ratio 0.3433, byte miss ratio 0.3433
result/tencentBlock.ns6918.oracleGeneral.zst LeCaR cache size     1334, 17667173 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns6918.oracleGeneral.zst LeCaR cache size     4448, 17667173 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns6918.oracleGeneral.zst LeCaR cache size    13344, 17667173 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns6918.oracleGeneral.zst LeCaR cache size    44481, 17667173 req, miss ratio 0.0740, byte miss ratio 0.0740
result/tencentBlock.ns6918.oracleGeneral.zst LeCaR cache size    88962, 17667173 req, miss ratio 0.0556, byte miss ratio 0.0556
result/tencentBlock.ns6918.oracleGeneral.zst LeCaR cache size   177924, 17667173 req, miss ratio 0.0303, byte miss ratio 0.0303
