result/tencentBlock.ns11906.oracleGeneral.zst LeCaR cache size      132, 3457283 req, miss ratio 0.3694, byte miss ratio 0.3694
result/tencentBlock.ns11906.oracleGeneral.zst LeCaR cache size      398, 3457283 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns11906.oracleGeneral.zst LeCaR cache size     1329, 3457283 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns11906.oracleGeneral.zst LeCaR cache size     3989, 3457283 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns11906.oracleGeneral.zst LeCaR cache size    13298, 3457283 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns11906.oracleGeneral.zst LeCaR cache size    26597, 3457283 req, miss ratio 0.1320, byte miss ratio 0.1320
result/tencentBlock.ns11906.oracleGeneral.zst LeCaR cache size    53195, 3457283 req, miss ratio 0.0784, byte miss ratio 0.0784
result/tencentBlock.ns11906.oracleGeneral.zst LeCaR cache size   106391, 3457283 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns11906.oracleGeneral.zst clock2 cache size      132, 3457283 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns11906.oracleGeneral.zst clock2 cache size      398, 3457283 req, miss ratio 0.2350, byte miss ratio 0.2350
result/tencentBlock.ns11906.oracleGeneral.zst clock2 cache size     1329, 3457283 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns11906.oracleGeneral.zst clock2 cache size     3989, 3457283 req, miss ratio 0.1647, byte miss ratio 0.1647
result/tencentBlock.ns11906.oracleGeneral.zst clock2 cache size    13298, 3457283 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns11906.oracleGeneral.zst clock2 cache size    26597, 3457283 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns11906.oracleGeneral.zst clock2 cache size    53195, 3457283 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns11906.oracleGeneral.zst clock2 cache size   106391, 3457283 req, miss ratio 0.0400, byte miss ratio 0.0400
result/tencentBlock.ns11906.oracleGeneral.zst Cacheus cache size      132, 3457283 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns11906.oracleGeneral.zst Cacheus cache size      398, 3457283 req, miss ratio 0.2278, byte miss ratio 0.2278
result/tencentBlock.ns11906.oracleGeneral.zst Cacheus cache size     1329, 3457283 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns11906.oracleGeneral.zst Cacheus cache size     3989, 3457283 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns11906.oracleGeneral.zst Cacheus cache size    13298, 3457283 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns11906.oracleGeneral.zst Cacheus cache size    26597, 3457283 req, miss ratio 0.1324, byte miss ratio 0.1324
result/tencentBlock.ns11906.oracleGeneral.zst Cacheus cache size    53195, 3457283 req, miss ratio 0.0815, byte miss ratio 0.0815
result/tencentBlock.ns11906.oracleGeneral.zst Cacheus cache size   106391, 3457283 req, miss ratio 0.0391, byte miss ratio 0.0391
result/tencentBlock.ns11906.oracleGeneral.zst LHD cache size      132, 3457283 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns11906.oracleGeneral.zst LHD cache size      398, 3457283 req, miss ratio 0.2300, byte miss ratio 0.2300
result/tencentBlock.ns11906.oracleGeneral.zst LHD cache size     1329, 3457283 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns11906.oracleGeneral.zst LHD cache size     3989, 3457283 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns11906.oracleGeneral.zst LHD cache size    13298, 3457283 req, miss ratio 0.1363, byte miss ratio 0.1363
result/tencentBlock.ns11906.oracleGeneral.zst LHD cache size    26597, 3457283 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns11906.oracleGeneral.zst LHD cache size    53195, 3457283 req, miss ratio 0.0768, byte miss ratio 0.0768
