result/tencentBlock.ns17114.oracleGeneral.zst FIFO cache size      351, 14782642 req, miss ratio 0.9586, byte miss ratio 0.9586
result/tencentBlock.ns17114.oracleGeneral.zst FIFO cache size     1055, 14782642 req, miss ratio 0.6984, byte miss ratio 0.6984
result/tencentBlock.ns17114.oracleGeneral.zst FIFO cache size     3517, 14782642 req, miss ratio 0.2909, byte miss ratio 0.2909
result/tencentBlock.ns17114.oracleGeneral.zst FIFO cache size    10552, 14782642 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns17114.oracleGeneral.zst FIFO cache size    35173, 14782642 req, miss ratio 0.0902, byte miss ratio 0.0902
result/tencentBlock.ns17114.oracleGeneral.zst FIFO cache size    70347, 14782642 req, miss ratio 0.0812, byte miss ratio 0.0812
result/tencentBlock.ns17114.oracleGeneral.zst FIFO cache size   140695, 14782642 req, miss ratio 0.0524, byte miss ratio 0.0524
result/tencentBlock.ns17114.oracleGeneral.zst FIFO cache size   281390, 14782642 req, miss ratio 0.0297, byte miss ratio 0.0297
result/tencentBlock.ns17114.oracleGeneral.zst ARC cache size      351, 14782642 req, miss ratio 0.8139, byte miss ratio 0.8139
result/tencentBlock.ns17114.oracleGeneral.zst ARC cache size     1055, 14782642 req, miss ratio 0.5773, byte miss ratio 0.5773
result/tencentBlock.ns17114.oracleGeneral.zst ARC cache size     3517, 14782642 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns17114.oracleGeneral.zst ARC cache size    10552, 14782642 req, miss ratio 0.0885, byte miss ratio 0.0885
result/tencentBlock.ns17114.oracleGeneral.zst ARC cache size    35173, 14782642 req, miss ratio 0.0786, byte miss ratio 0.0786
result/tencentBlock.ns17114.oracleGeneral.zst ARC cache size    70347, 14782642 req, miss ratio 0.0726, byte miss ratio 0.0726
result/tencentBlock.ns17114.oracleGeneral.zst ARC cache size   140695, 14782642 req, miss ratio 0.0385, byte miss ratio 0.0385
result/tencentBlock.ns17114.oracleGeneral.zst ARC cache size   281390, 14782642 req, miss ratio 0.0242, byte miss ratio 0.0242
result/tencentBlock.ns17114.oracleGeneral.zst clock2 cache size      351, 14782642 req, miss ratio 0.9541, byte miss ratio 0.9541
result/tencentBlock.ns17114.oracleGeneral.zst clock2 cache size     1055, 14782642 req, miss ratio 0.6721, byte miss ratio 0.6721
result/tencentBlock.ns17114.oracleGeneral.zst clock2 cache size     3517, 14782642 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns17114.oracleGeneral.zst clock2 cache size    10552, 14782642 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns17114.oracleGeneral.zst clock2 cache size    35173, 14782642 req, miss ratio 0.0816, byte miss ratio 0.0816
result/tencentBlock.ns17114.oracleGeneral.zst clock2 cache size    70347, 14782642 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns17114.oracleGeneral.zst clock2 cache size   140695, 14782642 req, miss ratio 0.0639, byte miss ratio 0.0639
result/tencentBlock.ns17114.oracleGeneral.zst clock2 cache size   281390, 14782642 req, miss ratio 0.0243, byte miss ratio 0.0243
result/tencentBlock.ns17114.oracleGeneral.zst LeCaR cache size      351, 14782642 req, miss ratio 0.9533, byte miss ratio 0.9533
result/tencentBlock.ns17114.oracleGeneral.zst LeCaR cache size     1055, 14782642 req, miss ratio 0.6797, byte miss ratio 0.6797
result/tencentBlock.ns17114.oracleGeneral.zst LeCaR cache size     3517, 14782642 req, miss ratio 0.1619, byte miss ratio 0.1619
result/tencentBlock.ns17114.oracleGeneral.zst LeCaR cache size    10552, 14782642 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns17114.oracleGeneral.zst LeCaR cache size    35173, 14782642 req, miss ratio 0.0812, byte miss ratio 0.0812
result/tencentBlock.ns17114.oracleGeneral.zst LeCaR cache size    70347, 14782642 req, miss ratio 0.0749, byte miss ratio 0.0749
result/tencentBlock.ns17114.oracleGeneral.zst LeCaR cache size   140695, 14782642 req, miss ratio 0.0398, byte miss ratio 0.0398
result/tencentBlock.ns17114.oracleGeneral.zst LeCaR cache size   281390, 14782642 req, miss ratio 0.0239, byte miss ratio 0.0239
result/tencentBlock.ns17114.oracleGeneral.zst LRU cache size      351, 14782642 req, miss ratio 0.9577, byte miss ratio 0.9577
result/tencentBlock.ns17114.oracleGeneral.zst LRU cache size     1055, 14782642 req, miss ratio 0.6903, byte miss ratio 0.6903
result/tencentBlock.ns17114.oracleGeneral.zst LRU cache size     3517, 14782642 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns17114.oracleGeneral.zst LRU cache size    10552, 14782642 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns17114.oracleGeneral.zst LRU cache size    35173, 14782642 req, miss ratio 0.0813, byte miss ratio 0.0813
result/tencentBlock.ns17114.oracleGeneral.zst LRU cache size    70347, 14782642 req, miss ratio 0.0764, byte miss ratio 0.0764
result/tencentBlock.ns17114.oracleGeneral.zst LRU cache size   140695, 14782642 req, miss ratio 0.0421, byte miss ratio 0.0421
result/tencentBlock.ns17114.oracleGeneral.zst LRU cache size   281390, 14782642 req, miss ratio 0.0239, byte miss ratio 0.0239
result/tencentBlock.ns17114.oracleGeneral.zst LHD cache size      351, 14782642 req, miss ratio 0.8688, byte miss ratio 0.8688
result/tencentBlock.ns17114.oracleGeneral.zst LHD cache size     1055, 14782642 req, miss ratio 0.6058, byte miss ratio 0.6058
result/tencentBlock.ns17114.oracleGeneral.zst LHD cache size     3517, 14782642 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns17114.oracleGeneral.zst LHD cache size    10552, 14782642 req, miss ratio 0.0881, byte miss ratio 0.0881
result/tencentBlock.ns17114.oracleGeneral.zst LHD cache size    35173, 14782642 req, miss ratio 0.0771, byte miss ratio 0.0771
result/tencentBlock.ns17114.oracleGeneral.zst LHD cache size    70347, 14782642 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns17114.oracleGeneral.zst LHD cache size   140695, 14782642 req, miss ratio 0.0361, byte miss ratio 0.0361
result/tencentBlock.ns17114.oracleGeneral.zst LHD cache size   281390, 14782642 req, miss ratio 0.0241, byte miss ratio 0.0241
result/tencentBlock.ns17114.oracleGeneral.zst Cacheus cache size      351, 14782642 req, miss ratio 0.8850, byte miss ratio 0.8850
result/tencentBlock.ns17114.oracleGeneral.zst Cacheus cache size     1055, 14782642 req, miss ratio 0.6364, byte miss ratio 0.6364
result/tencentBlock.ns17114.oracleGeneral.zst Cacheus cache size     3517, 14782642 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns17114.oracleGeneral.zst Cacheus cache size    10552, 14782642 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns17114.oracleGeneral.zst Cacheus cache size    35173, 14782642 req, miss ratio 0.0798, byte miss ratio 0.0798
result/tencentBlock.ns17114.oracleGeneral.zst Cacheus cache size    70347, 14782642 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns17114.oracleGeneral.zst Cacheus cache size   140695, 14782642 req, miss ratio 0.0433, byte miss ratio 0.0433
result/tencentBlock.ns17114.oracleGeneral.zst Cacheus cache size   281390, 14782642 req, miss ratio 0.0241, byte miss ratio 0.0241
result/tencentBlock.ns17114.oracleGeneral.zst S3FIFO-1 cache size      351, 14782642 req, miss ratio 0.8089, byte miss ratio 0.8089
result/tencentBlock.ns17114.oracleGeneral.zst S3FIFO-1 cache size     1055, 14782642 req, miss ratio 0.5857, byte miss ratio 0.5857
result/tencentBlock.ns17114.oracleGeneral.zst S3FIFO-1 cache size     3517, 14782642 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns17114.oracleGeneral.zst S3FIFO-1 cache size    10552, 14782642 req, miss ratio 0.0874, byte miss ratio 0.0874
result/tencentBlock.ns17114.oracleGeneral.zst S3FIFO-1 cache size    35173, 14782642 req, miss ratio 0.0773, byte miss ratio 0.0773
result/tencentBlock.ns17114.oracleGeneral.zst S3FIFO-1 cache size    70347, 14782642 req, miss ratio 0.0727, byte miss ratio 0.0727
result/tencentBlock.ns17114.oracleGeneral.zst S3FIFO-1 cache size   140695, 14782642 req, miss ratio 0.0411, byte miss ratio 0.0411
result/tencentBlock.ns17114.oracleGeneral.zst S3FIFO-1 cache size   281390, 14782642 req, miss ratio 0.0245, byte miss ratio 0.0245
result/tencentBlock.ns17114.oracleGeneral.zst LIRS cache size      351, 14782642 req, miss ratio 0.8141, byte miss ratio 0.8141
result/tencentBlock.ns17114.oracleGeneral.zst LIRS cache size     1055, 14782642 req, miss ratio 0.5621, byte miss ratio 0.5621
result/tencentBlock.ns17114.oracleGeneral.zst LIRS cache size     3517, 14782642 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns17114.oracleGeneral.zst LIRS cache size    10552, 14782642 req, miss ratio 0.0889, byte miss ratio 0.0889
result/tencentBlock.ns17114.oracleGeneral.zst LIRS cache size    35173, 14782642 req, miss ratio 0.0788, byte miss ratio 0.0788
result/tencentBlock.ns17114.oracleGeneral.zst LIRS cache size    70347, 14782642 req, miss ratio 0.0655, byte miss ratio 0.0655
result/tencentBlock.ns17114.oracleGeneral.zst LIRS cache size   140695, 14782642 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns17114.oracleGeneral.zst LIRS cache size   281390, 14782642 req, miss ratio 0.0244, byte miss ratio 0.0244
result/tencentBlock.ns17114.oracleGeneral.zst Clock cache size      351, 14782642 req, miss ratio 0.9547, byte miss ratio 0.9547
result/tencentBlock.ns17114.oracleGeneral.zst Clock cache size     1055, 14782642 req, miss ratio 0.6769, byte miss ratio 0.6769
result/tencentBlock.ns17114.oracleGeneral.zst Clock cache size     3517, 14782642 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns17114.oracleGeneral.zst Clock cache size    10552, 14782642 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns17114.oracleGeneral.zst Clock cache size    35173, 14782642 req, miss ratio 0.0815, byte miss ratio 0.0815
result/tencentBlock.ns17114.oracleGeneral.zst Clock cache size    70347, 14782642 req, miss ratio 0.0760, byte miss ratio 0.0760
result/tencentBlock.ns17114.oracleGeneral.zst Clock cache size   140695, 14782642 req, miss ratio 0.0598, byte miss ratio 0.0598
result/tencentBlock.ns17114.oracleGeneral.zst Clock cache size   281390, 14782642 req, miss ratio 0.0244, byte miss ratio 0.0244
