result/tencentBlock.ns4597.oracleGeneral.zst S3FIFO-1 cache size      517, 4509764 req, miss ratio 0.5200, byte miss ratio 0.5200
result/tencentBlock.ns4597.oracleGeneral.zst S3FIFO-1 cache size     1551, 4509764 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns4597.oracleGeneral.zst S3FIFO-1 cache size     5172, 4509764 req, miss ratio 0.3013, byte miss ratio 0.3013
result/tencentBlock.ns4597.oracleGeneral.zst S3FIFO-1 cache size    15518, 4509764 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns4597.oracleGeneral.zst S3FIFO-1 cache size    51729, 4509764 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns4597.oracleGeneral.zst S3FIFO-1 cache size   103458, 4509764 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns4597.oracleGeneral.zst S3FIFO-1 cache size   206917, 4509764 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns4597.oracleGeneral.zst S3FIFO-1 cache size   413835, 4509764 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns4597.oracleGeneral.zst LHD cache size      517, 4509764 req, miss ratio 0.5201, byte miss ratio 0.5201
result/tencentBlock.ns4597.oracleGeneral.zst LHD cache size     1551, 4509764 req, miss ratio 0.3802, byte miss ratio 0.3802
result/tencentBlock.ns4597.oracleGeneral.zst LHD cache size     5172, 4509764 req, miss ratio 0.3016, byte miss ratio 0.3016
result/tencentBlock.ns4597.oracleGeneral.zst LHD cache size    15518, 4509764 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns4597.oracleGeneral.zst LHD cache size    51729, 4509764 req, miss ratio 0.2047, byte miss ratio 0.2047
result/tencentBlock.ns4597.oracleGeneral.zst LHD cache size   103458, 4509764 req, miss ratio 0.1482, byte miss ratio 0.1482
result/tencentBlock.ns4597.oracleGeneral.zst LHD cache size   206917, 4509764 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns4597.oracleGeneral.zst LHD cache size   413835, 4509764 req, miss ratio 0.1153, byte miss ratio 0.1153
result/tencentBlock.ns4597.oracleGeneral.zst Clock cache size      517, 4509764 req, miss ratio 0.5208, byte miss ratio 0.5208
result/tencentBlock.ns4597.oracleGeneral.zst Clock cache size     1551, 4509764 req, miss ratio 0.4095, byte miss ratio 0.4095
result/tencentBlock.ns4597.oracleGeneral.zst Clock cache size     5172, 4509764 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns4597.oracleGeneral.zst Clock cache size    15518, 4509764 req, miss ratio 0.2784, byte miss ratio 0.2784
result/tencentBlock.ns4597.oracleGeneral.zst Clock cache size    51729, 4509764 req, miss ratio 0.2158, byte miss ratio 0.2158
result/tencentBlock.ns4597.oracleGeneral.zst Clock cache size   103458, 4509764 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns4597.oracleGeneral.zst Clock cache size   206917, 4509764 req, miss ratio 0.1291, byte miss ratio 0.1291
result/tencentBlock.ns4597.oracleGeneral.zst Clock cache size   413835, 4509764 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns4597.oracleGeneral.zst LRU cache size      517, 4509764 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns4597.oracleGeneral.zst LRU cache size     1551, 4509764 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns4597.oracleGeneral.zst LRU cache size     5172, 4509764 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns4597.oracleGeneral.zst LRU cache size    15518, 4509764 req, miss ratio 0.2753, byte miss ratio 0.2753
result/tencentBlock.ns4597.oracleGeneral.zst LRU cache size    51729, 4509764 req, miss ratio 0.2109, byte miss ratio 0.2109
result/tencentBlock.ns4597.oracleGeneral.zst LRU cache size   103458, 4509764 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns4597.oracleGeneral.zst LRU cache size   206917, 4509764 req, miss ratio 0.1241, byte miss ratio 0.1241
result/tencentBlock.ns4597.oracleGeneral.zst LRU cache size   413835, 4509764 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns4597.oracleGeneral.zst Cacheus cache size      517, 4509764 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns4597.oracleGeneral.zst Cacheus cache size     1551, 4509764 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns4597.oracleGeneral.zst Cacheus cache size     5172, 4509764 req, miss ratio 0.2999, byte miss ratio 0.2999
result/tencentBlock.ns4597.oracleGeneral.zst Cacheus cache size    15518, 4509764 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns4597.oracleGeneral.zst Cacheus cache size    51729, 4509764 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns4597.oracleGeneral.zst Cacheus cache size   103458, 4509764 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns4597.oracleGeneral.zst Cacheus cache size   206917, 4509764 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns4597.oracleGeneral.zst Cacheus cache size   413835, 4509764 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns4597.oracleGeneral.zst ARC cache size      517, 4509764 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns4597.oracleGeneral.zst ARC cache size     1551, 4509764 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns4597.oracleGeneral.zst ARC cache size     5172, 4509764 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns4597.oracleGeneral.zst ARC cache size    15518, 4509764 req, miss ratio 0.2672, byte miss ratio 0.2672
result/tencentBlock.ns4597.oracleGeneral.zst ARC cache size    51729, 4509764 req, miss ratio 0.2116, byte miss ratio 0.2116
result/tencentBlock.ns4597.oracleGeneral.zst ARC cache size   103458, 4509764 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns4597.oracleGeneral.zst ARC cache size   206917, 4509764 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns4597.oracleGeneral.zst ARC cache size   413835, 4509764 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns4597.oracleGeneral.zst FIFO cache size      517, 4509764 req, miss ratio 0.5897, byte miss ratio 0.5897
result/tencentBlock.ns4597.oracleGeneral.zst FIFO cache size     1551, 4509764 req, miss ratio 0.4546, byte miss ratio 0.4546
result/tencentBlock.ns4597.oracleGeneral.zst FIFO cache size     5172, 4509764 req, miss ratio 0.3515, byte miss ratio 0.3515
