result/tencentBlock.ns23107.oracleGeneral.zst LRU cache size      744, 2569514 req, miss ratio 0.4931, byte miss ratio 0.4931
result/tencentBlock.ns23107.oracleGeneral.zst LRU cache size     2234, 2569514 req, miss ratio 0.4849, byte miss ratio 0.4849
result/tencentBlock.ns23107.oracleGeneral.zst LRU cache size     7448, 2569514 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns23107.oracleGeneral.zst LRU cache size    22345, 2569514 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns23107.oracleGeneral.zst LRU cache size    74484, 2569514 req, miss ratio 0.4277, byte miss ratio 0.4277
result/tencentBlock.ns23107.oracleGeneral.zst LRU cache size   148968, 2569514 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns23107.oracleGeneral.zst LRU cache size   297936, 2569514 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns23107.oracleGeneral.zst LRU cache size   595872, 2569514 req, miss ratio 0.2905, byte miss ratio 0.2905
result/tencentBlock.ns23107.oracleGeneral.zst LIRS cache size      744, 2569514 req, miss ratio 0.5327, byte miss ratio 0.5327
result/tencentBlock.ns23107.oracleGeneral.zst LIRS cache size     2234, 2569514 req, miss ratio 0.4899, byte miss ratio 0.4899
result/tencentBlock.ns23107.oracleGeneral.zst LIRS cache size     7448, 2569514 req, miss ratio 0.4802, byte miss ratio 0.4802
result/tencentBlock.ns23107.oracleGeneral.zst LIRS cache size    22345, 2569514 req, miss ratio 0.4538, byte miss ratio 0.4538
result/tencentBlock.ns23107.oracleGeneral.zst LIRS cache size    74484, 2569514 req, miss ratio 0.3589, byte miss ratio 0.3589
result/tencentBlock.ns23107.oracleGeneral.zst LIRS cache size   148968, 2569514 req, miss ratio 0.3085, byte miss ratio 0.3085
result/tencentBlock.ns23107.oracleGeneral.zst LIRS cache size   297936, 2569514 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns23107.oracleGeneral.zst LIRS cache size   595872, 2569514 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns23107.oracleGeneral.zst FIFO cache size      744, 2569514 req, miss ratio 0.5339, byte miss ratio 0.5339
result/tencentBlock.ns23107.oracleGeneral.zst FIFO cache size     2234, 2569514 req, miss ratio 0.5011, byte miss ratio 0.5011
result/tencentBlock.ns23107.oracleGeneral.zst FIFO cache size     7448, 2569514 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns23107.oracleGeneral.zst FIFO cache size    22345, 2569514 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns23107.oracleGeneral.zst FIFO cache size    74484, 2569514 req, miss ratio 0.4372, byte miss ratio 0.4372
result/tencentBlock.ns23107.oracleGeneral.zst FIFO cache size   148968, 2569514 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns23107.oracleGeneral.zst FIFO cache size   297936, 2569514 req, miss ratio 0.3337, byte miss ratio 0.3337
result/tencentBlock.ns23107.oracleGeneral.zst FIFO cache size   595872, 2569514 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns23107.oracleGeneral.zst Clock cache size      744, 2569514 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns23107.oracleGeneral.zst Clock cache size     2234, 2569514 req, miss ratio 0.4846, byte miss ratio 0.4846
result/tencentBlock.ns23107.oracleGeneral.zst Clock cache size     7448, 2569514 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns23107.oracleGeneral.zst Clock cache size    22345, 2569514 req, miss ratio 0.4611, byte miss ratio 0.4611
result/tencentBlock.ns23107.oracleGeneral.zst Clock cache size    74484, 2569514 req, miss ratio 0.4282, byte miss ratio 0.4282
result/tencentBlock.ns23107.oracleGeneral.zst Clock cache size   148968, 2569514 req, miss ratio 0.3426, byte miss ratio 0.3426
result/tencentBlock.ns23107.oracleGeneral.zst Clock cache size   297936, 2569514 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns23107.oracleGeneral.zst Clock cache size   595872, 2569514 req, miss ratio 0.2905, byte miss ratio 0.2905
result/tencentBlock.ns23107.oracleGeneral.zst Cacheus cache size      744, 2569514 req, miss ratio 0.4858, byte miss ratio 0.4858
