result/tencentBlock.ns20704.oracleGeneral.zst LIRS cache size      623, 4049232 req, miss ratio 0.5609, byte miss ratio 0.5609
result/tencentBlock.ns20704.oracleGeneral.zst LIRS cache size     1869, 4049232 req, miss ratio 0.5211, byte miss ratio 0.5211
result/tencentBlock.ns20704.oracleGeneral.zst LIRS cache size     6232, 4049232 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns20704.oracleGeneral.zst LIRS cache size    18696, 4049232 req, miss ratio 0.4138, byte miss ratio 0.4138
result/tencentBlock.ns20704.oracleGeneral.zst LIRS cache size    62322, 4049232 req, miss ratio 0.2477, byte miss ratio 0.2477
result/tencentBlock.ns20704.oracleGeneral.zst LIRS cache size   124645, 4049232 req, miss ratio 0.1908, byte miss ratio 0.1908
result/tencentBlock.ns20704.oracleGeneral.zst LIRS cache size   249291, 4049232 req, miss ratio 0.1658, byte miss ratio 0.1658
result/tencentBlock.ns20704.oracleGeneral.zst LIRS cache size   498583, 4049232 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns20704.oracleGeneral.zst LRU cache size      623, 4049232 req, miss ratio 0.5655, byte miss ratio 0.5655
result/tencentBlock.ns20704.oracleGeneral.zst LRU cache size     1869, 4049232 req, miss ratio 0.5168, byte miss ratio 0.5168
result/tencentBlock.ns20704.oracleGeneral.zst LRU cache size     6232, 4049232 req, miss ratio 0.4998, byte miss ratio 0.4998
result/tencentBlock.ns20704.oracleGeneral.zst LRU cache size    18696, 4049232 req, miss ratio 0.4268, byte miss ratio 0.4268
result/tencentBlock.ns20704.oracleGeneral.zst LRU cache size    62322, 4049232 req, miss ratio 0.2905, byte miss ratio 0.2905
result/tencentBlock.ns20704.oracleGeneral.zst LRU cache size   124645, 4049232 req, miss ratio 0.1997, byte miss ratio 0.1997
result/tencentBlock.ns20704.oracleGeneral.zst LRU cache size   249291, 4049232 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns20704.oracleGeneral.zst LRU cache size   498583, 4049232 req, miss ratio 0.1550, byte miss ratio 0.1550
result/tencentBlock.ns20704.oracleGeneral.zst clock2 cache size      623, 4049232 req, miss ratio 0.5655, byte miss ratio 0.5655
result/tencentBlock.ns20704.oracleGeneral.zst clock2 cache size     1869, 4049232 req, miss ratio 0.5118, byte miss ratio 0.5118
result/tencentBlock.ns20704.oracleGeneral.zst clock2 cache size     6232, 4049232 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns20704.oracleGeneral.zst clock2 cache size    18696, 4049232 req, miss ratio 0.4920, byte miss ratio 0.4920
result/tencentBlock.ns20704.oracleGeneral.zst clock2 cache size    62322, 4049232 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns20704.oracleGeneral.zst clock2 cache size   124645, 4049232 req, miss ratio 0.2217, byte miss ratio 0.2217
result/tencentBlock.ns20704.oracleGeneral.zst clock2 cache size   249291, 4049232 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns20704.oracleGeneral.zst clock2 cache size   498583, 4049232 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns20704.oracleGeneral.zst FIFO cache size      623, 4049232 req, miss ratio 0.6065, byte miss ratio 0.6065
result/tencentBlock.ns20704.oracleGeneral.zst FIFO cache size     1869, 4049232 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns20704.oracleGeneral.zst FIFO cache size     6232, 4049232 req, miss ratio 0.5159, byte miss ratio 0.5159
result/tencentBlock.ns20704.oracleGeneral.zst FIFO cache size    18696, 4049232 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns20704.oracleGeneral.zst FIFO cache size    62322, 4049232 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns20704.oracleGeneral.zst FIFO cache size   124645, 4049232 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns20704.oracleGeneral.zst FIFO cache size   249291, 4049232 req, miss ratio 0.2020, byte miss ratio 0.2020
result/tencentBlock.ns20704.oracleGeneral.zst FIFO cache size   498583, 4049232 req, miss ratio 0.1691, byte miss ratio 0.1691
result/tencentBlock.ns20704.oracleGeneral.zst Clock cache size      623, 4049232 req, miss ratio 0.5656, byte miss ratio 0.5656
result/tencentBlock.ns20704.oracleGeneral.zst Clock cache size     1869, 4049232 req, miss ratio 0.5140, byte miss ratio 0.5140
result/tencentBlock.ns20704.oracleGeneral.zst Clock cache size     6232, 4049232 req, miss ratio 0.4994, byte miss ratio 0.4994
result/tencentBlock.ns20704.oracleGeneral.zst Clock cache size    18696, 4049232 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns20704.oracleGeneral.zst Clock cache size    62322, 4049232 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns20704.oracleGeneral.zst Clock cache size   124645, 4049232 req, miss ratio 0.2255, byte miss ratio 0.2255
result/tencentBlock.ns20704.oracleGeneral.zst Clock cache size   249291, 4049232 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns20704.oracleGeneral.zst Clock cache size   498583, 4049232 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns20704.oracleGeneral.zst LeCaR cache size      623, 4049232 req, miss ratio 0.5624, byte miss ratio 0.5624
result/tencentBlock.ns20704.oracleGeneral.zst LeCaR cache size     1869, 4049232 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns20704.oracleGeneral.zst LeCaR cache size     6232, 4049232 req, miss ratio 0.4977, byte miss ratio 0.4977
result/tencentBlock.ns20704.oracleGeneral.zst LeCaR cache size    18696, 4049232 req, miss ratio 0.4253, byte miss ratio 0.4253
result/tencentBlock.ns20704.oracleGeneral.zst LeCaR cache size    62322, 4049232 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns20704.oracleGeneral.zst LeCaR cache size   124645, 4049232 req, miss ratio 0.1985, byte miss ratio 0.1985
result/tencentBlock.ns20704.oracleGeneral.zst LeCaR cache size   249291, 4049232 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns20704.oracleGeneral.zst LeCaR cache size   498583, 4049232 req, miss ratio 0.1548, byte miss ratio 0.1548
result/tencentBlock.ns20704.oracleGeneral.zst Cacheus cache size      623, 4049232 req, miss ratio 0.5350, byte miss ratio 0.5350
result/tencentBlock.ns20704.oracleGeneral.zst Cacheus cache size     1869, 4049232 req, miss ratio 0.5041, byte miss ratio 0.5041
result/tencentBlock.ns20704.oracleGeneral.zst Cacheus cache size     6232, 4049232 req, miss ratio 0.4954, byte miss ratio 0.4954
result/tencentBlock.ns20704.oracleGeneral.zst Cacheus cache size    18696, 4049232 req, miss ratio 0.4393, byte miss ratio 0.4393
result/tencentBlock.ns20704.oracleGeneral.zst Cacheus cache size    62322, 4049232 req, miss ratio 0.2717, byte miss ratio 0.2717
result/tencentBlock.ns20704.oracleGeneral.zst Cacheus cache size   124645, 4049232 req, miss ratio 0.1997, byte miss ratio 0.1997
result/tencentBlock.ns20704.oracleGeneral.zst Cacheus cache size   249291, 4049232 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns20704.oracleGeneral.zst Cacheus cache size   498583, 4049232 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns20704.oracleGeneral.zst LHD cache size      623, 4049232 req, miss ratio 0.5652, byte miss ratio 0.5652
result/tencentBlock.ns20704.oracleGeneral.zst LHD cache size     1869, 4049232 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns20704.oracleGeneral.zst LHD cache size     6232, 4049232 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns20704.oracleGeneral.zst LHD cache size    18696, 4049232 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns20704.oracleGeneral.zst LHD cache size    62322, 4049232 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns20704.oracleGeneral.zst LHD cache size   124645, 4049232 req, miss ratio 0.1949, byte miss ratio 0.1949
result/tencentBlock.ns20704.oracleGeneral.zst LHD cache size   249291, 4049232 req, miss ratio 0.1724, byte miss ratio 0.1724
result/tencentBlock.ns20704.oracleGeneral.zst LHD cache size   498583, 4049232 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns20704.oracleGeneral.zst ARC cache size      623, 4049232 req, miss ratio 0.5412, byte miss ratio 0.5412
result/tencentBlock.ns20704.oracleGeneral.zst ARC cache size     1869, 4049232 req, miss ratio 0.5038, byte miss ratio 0.5038
result/tencentBlock.ns20704.oracleGeneral.zst ARC cache size     6232, 4049232 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns20704.oracleGeneral.zst ARC cache size    18696, 4049232 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns20704.oracleGeneral.zst ARC cache size    62322, 4049232 req, miss ratio 0.2580, byte miss ratio 0.2580
result/tencentBlock.ns20704.oracleGeneral.zst ARC cache size   124645, 4049232 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns20704.oracleGeneral.zst ARC cache size   249291, 4049232 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns20704.oracleGeneral.zst ARC cache size   498583, 4049232 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-1 cache size      623, 4049232 req, miss ratio 0.5362, byte miss ratio 0.5362
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-1 cache size     1869, 4049232 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-1 cache size     6232, 4049232 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-1 cache size    18696, 4049232 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-1 cache size    62322, 4049232 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-1 cache size   124645, 4049232 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-1 cache size   249291, 4049232 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-1 cache size   498583, 4049232 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d-1 cache size      623, 4049232 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d-1 cache size     1869, 4049232 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d-1 cache size     6232, 4049232 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d-1 cache size    18696, 4049232 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d-1 cache size    62322, 4049232 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d-1 cache size   124645, 4049232 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d-1 cache size   249291, 4049232 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d-1 cache size   498583, 4049232 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns20704.oracleGeneral.zst LRB cache size      623, 4049232 req, miss ratio 0.5644, byte miss ratio 0.5644
result/tencentBlock.ns20704.oracleGeneral.zst LRB cache size     1869, 4049232 req, miss ratio 0.5194, byte miss ratio 0.5194
result/tencentBlock.ns20704.oracleGeneral.zst LRB cache size     6232, 4049232 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns20704.oracleGeneral.zst LRB cache size    18696, 4049232 req, miss ratio 0.3693, byte miss ratio 0.3693
result/tencentBlock.ns20704.oracleGeneral.zst LRB cache size    62322, 4049232 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns20704.oracleGeneral.zst LRB cache size   124645, 4049232 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns20704.oracleGeneral.zst LRB cache size   249291, 4049232 req, miss ratio 0.1710, byte miss ratio 0.1710
result/tencentBlock.ns20704.oracleGeneral.zst LRB cache size   498583, 4049232 req, miss ratio 0.1550, byte miss ratio 0.1550
result/tencentBlock.ns20704.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      623, 4049232 req, miss ratio 0.5736, byte miss ratio 0.5736
result/tencentBlock.ns20704.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1869, 4049232 req, miss ratio 0.5211, byte miss ratio 0.5211
result/tencentBlock.ns20704.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     6232, 4049232 req, miss ratio 0.4993, byte miss ratio 0.4993
result/tencentBlock.ns20704.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    18696, 4049232 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns20704.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    62322, 4049232 req, miss ratio 0.3424, byte miss ratio 0.3424
result/tencentBlock.ns20704.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   124645, 4049232 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns20704.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   249291, 4049232 req, miss ratio 0.1814, byte miss ratio 0.1814
result/tencentBlock.ns20704.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   498583, 4049232 req, miss ratio 0.1622, byte miss ratio 0.1622
result/tencentBlock.ns20704.oracleGeneral.zst S4LRU(25:25:25:25) cache size      623, 4049232 req, miss ratio 0.5746, byte miss ratio 0.5746
result/tencentBlock.ns20704.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1869, 4049232 req, miss ratio 0.5100, byte miss ratio 0.5100
result/tencentBlock.ns20704.oracleGeneral.zst S4LRU(25:25:25:25) cache size     6232, 4049232 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns20704.oracleGeneral.zst S4LRU(25:25:25:25) cache size    18696, 4049232 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns20704.oracleGeneral.zst S4LRU(25:25:25:25) cache size    62322, 4049232 req, miss ratio 0.2644, byte miss ratio 0.2644
result/tencentBlock.ns20704.oracleGeneral.zst S4LRU(25:25:25:25) cache size   124645, 4049232 req, miss ratio 0.2145, byte miss ratio 0.2145
result/tencentBlock.ns20704.oracleGeneral.zst S4LRU(25:25:25:25) cache size   249291, 4049232 req, miss ratio 0.1674, byte miss ratio 0.1674
result/tencentBlock.ns20704.oracleGeneral.zst S4LRU(25:25:25:25) cache size   498583, 4049232 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns20704.oracleGeneral.zst TwoQ cache size      623, 4049232 req, miss ratio 0.5286, byte miss ratio 0.5286
result/tencentBlock.ns20704.oracleGeneral.zst TwoQ cache size     1869, 4049232 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns20704.oracleGeneral.zst TwoQ cache size     6232, 4049232 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns20704.oracleGeneral.zst TwoQ cache size    18696, 4049232 req, miss ratio 0.3958, byte miss ratio 0.3958
result/tencentBlock.ns20704.oracleGeneral.zst TwoQ cache size    62322, 4049232 req, miss ratio 0.2379, byte miss ratio 0.2379
result/tencentBlock.ns20704.oracleGeneral.zst TwoQ cache size   124645, 4049232 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns20704.oracleGeneral.zst TwoQ cache size   249291, 4049232 req, miss ratio 0.1858, byte miss ratio 0.1858
result/tencentBlock.ns20704.oracleGeneral.zst TwoQ cache size   498583, 4049232 req, miss ratio 0.1691, byte miss ratio 0.1691
result/tencentBlock.ns20704.oracleGeneral.zst B-LRU cache size      623, 4049232 req, miss ratio 0.6254, byte miss ratio 0.6254
result/tencentBlock.ns20704.oracleGeneral.zst B-LRU cache size     1869, 4049232 req, miss ratio 0.5777, byte miss ratio 0.5777
result/tencentBlock.ns20704.oracleGeneral.zst B-LRU cache size     6232, 4049232 req, miss ratio 0.5635, byte miss ratio 0.5635
result/tencentBlock.ns20704.oracleGeneral.zst B-LRU cache size    18696, 4049232 req, miss ratio 0.4835, byte miss ratio 0.4835
result/tencentBlock.ns20704.oracleGeneral.zst B-LRU cache size    62322, 4049232 req, miss ratio 0.3323, byte miss ratio 0.3323
result/tencentBlock.ns20704.oracleGeneral.zst B-LRU cache size   124645, 4049232 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns20704.oracleGeneral.zst B-LRU cache size   249291, 4049232 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns20704.oracleGeneral.zst B-LRU cache size   498583, 4049232 req, miss ratio 0.2433, byte miss ratio 0.2433
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO cache size      623, 4049232 req, miss ratio 0.5308, byte miss ratio 0.5308
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO cache size     1869, 4049232 req, miss ratio 0.5007, byte miss ratio 0.5007
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO cache size     6232, 4049232 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO cache size    18696, 4049232 req, miss ratio 0.4030, byte miss ratio 0.4030
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO cache size    62322, 4049232 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO cache size   124645, 4049232 req, miss ratio 0.1917, byte miss ratio 0.1917
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO cache size   249291, 4049232 req, miss ratio 0.1665, byte miss ratio 0.1665
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO cache size   498583, 4049232 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d cache size      623, 4049232 req, miss ratio 0.5169, byte miss ratio 0.5169
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d cache size     1869, 4049232 req, miss ratio 0.5001, byte miss ratio 0.5001
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d cache size     6232, 4049232 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d cache size    18696, 4049232 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d cache size    62322, 4049232 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d cache size   124645, 4049232 req, miss ratio 0.1917, byte miss ratio 0.1917
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d cache size   249291, 4049232 req, miss ratio 0.1665, byte miss ratio 0.1665
result/tencentBlock.ns20704.oracleGeneral.zst S3FIFO-d cache size   498583, 4049232 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      623, 4049232 req, miss ratio 0.6200, byte miss ratio 0.6200
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     1869, 4049232 req, miss ratio 0.5503, byte miss ratio 0.5503
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     6232, 4049232 req, miss ratio 0.4809, byte miss ratio 0.4809
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    18696, 4049232 req, miss ratio 0.3664, byte miss ratio 0.3664
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    62322, 4049232 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   124645, 4049232 req, miss ratio 0.1859, byte miss ratio 0.1859
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   249291, 4049232 req, miss ratio 0.1678, byte miss ratio 0.1678
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   498583, 4049232 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      623, 4049232 req, miss ratio 0.5274, byte miss ratio 0.5274
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     1869, 4049232 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     6232, 4049232 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    18696, 4049232 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    62322, 4049232 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   124645, 4049232 req, miss ratio 0.1886, byte miss ratio 0.1886
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   249291, 4049232 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns20704.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   498583, 4049232 req, miss ratio 0.1645, byte miss ratio 0.1645
