result/tencentBlock.ns20302.oracleGeneral.zst LeCaR cache size      170, 1444540 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns20302.oracleGeneral.zst LeCaR cache size      512, 1444540 req, miss ratio 0.4981, byte miss ratio 0.4981
result/tencentBlock.ns20302.oracleGeneral.zst LeCaR cache size     1708, 1444540 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns20302.oracleGeneral.zst LeCaR cache size     5126, 1444540 req, miss ratio 0.4832, byte miss ratio 0.4832
result/tencentBlock.ns20302.oracleGeneral.zst LeCaR cache size    17088, 1444540 req, miss ratio 0.4401, byte miss ratio 0.4401
result/tencentBlock.ns20302.oracleGeneral.zst LeCaR cache size    34177, 1444540 req, miss ratio 0.3792, byte miss ratio 0.3792
result/tencentBlock.ns20302.oracleGeneral.zst LeCaR cache size    68354, 1444540 req, miss ratio 0.2348, byte miss ratio 0.2348
result/tencentBlock.ns20302.oracleGeneral.zst LeCaR cache size   136709, 1444540 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns20302.oracleGeneral.zst LRU cache size      170, 1444540 req, miss ratio 0.5366, byte miss ratio 0.5366
result/tencentBlock.ns20302.oracleGeneral.zst LRU cache size      512, 1444540 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns20302.oracleGeneral.zst LRU cache size     1708, 1444540 req, miss ratio 0.4902, byte miss ratio 0.4902
result/tencentBlock.ns20302.oracleGeneral.zst LRU cache size     5126, 1444540 req, miss ratio 0.4840, byte miss ratio 0.4840
result/tencentBlock.ns20302.oracleGeneral.zst LRU cache size    17088, 1444540 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns20302.oracleGeneral.zst LRU cache size    34177, 1444540 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns20302.oracleGeneral.zst LRU cache size    68354, 1444540 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns20302.oracleGeneral.zst LRU cache size   136709, 1444540 req, miss ratio 0.1337, byte miss ratio 0.1337
