result/tencentBlock.ns16920.oracleGeneral.zst ARC cache size      415, 3824105 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns16920.oracleGeneral.zst ARC cache size     1246, 3824105 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns16920.oracleGeneral.zst ARC cache size     4155, 3824105 req, miss ratio 0.3099, byte miss ratio 0.3099
result/tencentBlock.ns16920.oracleGeneral.zst ARC cache size    12466, 3824105 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns16920.oracleGeneral.zst ARC cache size    41556, 3824105 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns16920.oracleGeneral.zst ARC cache size    83112, 3824105 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns16920.oracleGeneral.zst ARC cache size   166224, 3824105 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns16920.oracleGeneral.zst ARC cache size   332448, 3824105 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns16920.oracleGeneral.zst FIFO cache size      415, 3824105 req, miss ratio 0.6059, byte miss ratio 0.6059
result/tencentBlock.ns16920.oracleGeneral.zst FIFO cache size     1246, 3824105 req, miss ratio 0.4769, byte miss ratio 0.4769
result/tencentBlock.ns16920.oracleGeneral.zst FIFO cache size     4155, 3824105 req, miss ratio 0.3727, byte miss ratio 0.3727
result/tencentBlock.ns16920.oracleGeneral.zst FIFO cache size    12466, 3824105 req, miss ratio 0.3132, byte miss ratio 0.3132
result/tencentBlock.ns16920.oracleGeneral.zst FIFO cache size    41556, 3824105 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns16920.oracleGeneral.zst FIFO cache size    83112, 3824105 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns16920.oracleGeneral.zst FIFO cache size   166224, 3824105 req, miss ratio 0.1422, byte miss ratio 0.1422
result/tencentBlock.ns16920.oracleGeneral.zst FIFO cache size   332448, 3824105 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns16920.oracleGeneral.zst Cacheus cache size      415, 3824105 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns16920.oracleGeneral.zst Cacheus cache size     1246, 3824105 req, miss ratio 0.4138, byte miss ratio 0.4138
result/tencentBlock.ns16920.oracleGeneral.zst Cacheus cache size     4155, 3824105 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns16920.oracleGeneral.zst Cacheus cache size    12466, 3824105 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns16920.oracleGeneral.zst Cacheus cache size    41556, 3824105 req, miss ratio 0.2268, byte miss ratio 0.2268
