result/tencentBlock.ns23488.oracleGeneral.zst LHD cache size      181, 1003969 req, miss ratio 0.5454, byte miss ratio 0.5454
result/tencentBlock.ns23488.oracleGeneral.zst LHD cache size      543, 1003969 req, miss ratio 0.5358, byte miss ratio 0.5358
result/tencentBlock.ns23488.oracleGeneral.zst LHD cache size     1811, 1003969 req, miss ratio 0.5332, byte miss ratio 0.5332
result/tencentBlock.ns23488.oracleGeneral.zst LHD cache size     5434, 1003969 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns23488.oracleGeneral.zst LHD cache size    18115, 1003969 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns23488.oracleGeneral.zst LHD cache size    36230, 1003969 req, miss ratio 0.4561, byte miss ratio 0.4561
result/tencentBlock.ns23488.oracleGeneral.zst LHD cache size    72460, 1003969 req, miss ratio 0.2866, byte miss ratio 0.2866
result/tencentBlock.ns23488.oracleGeneral.zst LHD cache size   144920, 1003969 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns23488.oracleGeneral.zst Clock cache size      181, 1003969 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns23488.oracleGeneral.zst Clock cache size      543, 1003969 req, miss ratio 0.5356, byte miss ratio 0.5356
result/tencentBlock.ns23488.oracleGeneral.zst Clock cache size     1811, 1003969 req, miss ratio 0.5335, byte miss ratio 0.5335
result/tencentBlock.ns23488.oracleGeneral.zst Clock cache size     5434, 1003969 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns23488.oracleGeneral.zst Clock cache size    18115, 1003969 req, miss ratio 0.5307, byte miss ratio 0.5307
result/tencentBlock.ns23488.oracleGeneral.zst Clock cache size    36230, 1003969 req, miss ratio 0.4626, byte miss ratio 0.4626
result/tencentBlock.ns23488.oracleGeneral.zst Clock cache size    72460, 1003969 req, miss ratio 0.2855, byte miss ratio 0.2855
result/tencentBlock.ns23488.oracleGeneral.zst Clock cache size   144920, 1003969 req, miss ratio 0.1821, byte miss ratio 0.1821
result/tencentBlock.ns23488.oracleGeneral.zst LRU cache size      181, 1003969 req, miss ratio 0.5498, byte miss ratio 0.5498
result/tencentBlock.ns23488.oracleGeneral.zst LRU cache size      543, 1003969 req, miss ratio 0.5359, byte miss ratio 0.5359
result/tencentBlock.ns23488.oracleGeneral.zst LRU cache size     1811, 1003969 req, miss ratio 0.5336, byte miss ratio 0.5336
result/tencentBlock.ns23488.oracleGeneral.zst LRU cache size     5434, 1003969 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns23488.oracleGeneral.zst LRU cache size    18115, 1003969 req, miss ratio 0.5291, byte miss ratio 0.5291
result/tencentBlock.ns23488.oracleGeneral.zst LRU cache size    36230, 1003969 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns23488.oracleGeneral.zst LRU cache size    72460, 1003969 req, miss ratio 0.2716, byte miss ratio 0.2716
result/tencentBlock.ns23488.oracleGeneral.zst LRU cache size   144920, 1003969 req, miss ratio 0.1816, byte miss ratio 0.1816
result/tencentBlock.ns23488.oracleGeneral.zst FIFO cache size      181, 1003969 req, miss ratio 0.6043, byte miss ratio 0.6043
result/tencentBlock.ns23488.oracleGeneral.zst FIFO cache size      543, 1003969 req, miss ratio 0.5582, byte miss ratio 0.5582
result/tencentBlock.ns23488.oracleGeneral.zst FIFO cache size     1811, 1003969 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns23488.oracleGeneral.zst FIFO cache size     5434, 1003969 req, miss ratio 0.5350, byte miss ratio 0.5350
result/tencentBlock.ns23488.oracleGeneral.zst FIFO cache size    18115, 1003969 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns23488.oracleGeneral.zst FIFO cache size    36230, 1003969 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns23488.oracleGeneral.zst FIFO cache size    72460, 1003969 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns23488.oracleGeneral.zst FIFO cache size   144920, 1003969 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns23488.oracleGeneral.zst LeCaR cache size      181, 1003969 req, miss ratio 0.5463, byte miss ratio 0.5463
result/tencentBlock.ns23488.oracleGeneral.zst LeCaR cache size      543, 1003969 req, miss ratio 0.5354, byte miss ratio 0.5354
result/tencentBlock.ns23488.oracleGeneral.zst LeCaR cache size     1811, 1003969 req, miss ratio 0.5335, byte miss ratio 0.5335
result/tencentBlock.ns23488.oracleGeneral.zst LeCaR cache size     5434, 1003969 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns23488.oracleGeneral.zst LeCaR cache size    18115, 1003969 req, miss ratio 0.5288, byte miss ratio 0.5288
result/tencentBlock.ns23488.oracleGeneral.zst LeCaR cache size    36230, 1003969 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns23488.oracleGeneral.zst LeCaR cache size    72460, 1003969 req, miss ratio 0.2702, byte miss ratio 0.2702
result/tencentBlock.ns23488.oracleGeneral.zst LeCaR cache size   144920, 1003969 req, miss ratio 0.1816, byte miss ratio 0.1816
result/tencentBlock.ns23488.oracleGeneral.zst Cacheus cache size      181, 1003969 req, miss ratio 0.5371, byte miss ratio 0.5371
result/tencentBlock.ns23488.oracleGeneral.zst Cacheus cache size      543, 1003969 req, miss ratio 0.5341, byte miss ratio 0.5341
result/tencentBlock.ns23488.oracleGeneral.zst Cacheus cache size     1811, 1003969 req, miss ratio 0.5323, byte miss ratio 0.5323
result/tencentBlock.ns23488.oracleGeneral.zst Cacheus cache size     5434, 1003969 req, miss ratio 0.5318, byte miss ratio 0.5318
result/tencentBlock.ns23488.oracleGeneral.zst Cacheus cache size    18115, 1003969 req, miss ratio 0.4991, byte miss ratio 0.4991
result/tencentBlock.ns23488.oracleGeneral.zst Cacheus cache size    36230, 1003969 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns23488.oracleGeneral.zst Cacheus cache size    72460, 1003969 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns23488.oracleGeneral.zst Cacheus cache size   144920, 1003969 req, miss ratio 0.1826, byte miss ratio 0.1826
result/tencentBlock.ns23488.oracleGeneral.zst S3FIFO-1 cache size      181, 1003969 req, miss ratio 0.5399, byte miss ratio 0.5399
result/tencentBlock.ns23488.oracleGeneral.zst S3FIFO-1 cache size      543, 1003969 req, miss ratio 0.5341, byte miss ratio 0.5341
result/tencentBlock.ns23488.oracleGeneral.zst S3FIFO-1 cache size     1811, 1003969 req, miss ratio 0.5323, byte miss ratio 0.5323
result/tencentBlock.ns23488.oracleGeneral.zst S3FIFO-1 cache size     5434, 1003969 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns23488.oracleGeneral.zst S3FIFO-1 cache size    18115, 1003969 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns23488.oracleGeneral.zst S3FIFO-1 cache size    36230, 1003969 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns23488.oracleGeneral.zst S3FIFO-1 cache size    72460, 1003969 req, miss ratio 0.2639, byte miss ratio 0.2639
