result/tencentBlock.ns6350.oracleGeneral.zst S3FIFO-1 cache size      236, 3224066 req, miss ratio 0.4369, byte miss ratio 0.4369
result/tencentBlock.ns6350.oracleGeneral.zst S3FIFO-1 cache size      710, 3224066 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns6350.oracleGeneral.zst S3FIFO-1 cache size     2367, 3224066 req, miss ratio 0.3597, byte miss ratio 0.3597
result/tencentBlock.ns6350.oracleGeneral.zst S3FIFO-1 cache size     7101, 3224066 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns6350.oracleGeneral.zst S3FIFO-1 cache size    23671, 3224066 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns6350.oracleGeneral.zst S3FIFO-1 cache size    47343, 3224066 req, miss ratio 0.2726, byte miss ratio 0.2726
result/tencentBlock.ns6350.oracleGeneral.zst S3FIFO-1 cache size    94686, 3224066 req, miss ratio 0.1899, byte miss ratio 0.1899
result/tencentBlock.ns6350.oracleGeneral.zst S3FIFO-1 cache size   189372, 3224066 req, miss ratio 0.0774, byte miss ratio 0.0774
result/tencentBlock.ns6350.oracleGeneral.zst Clock cache size      236, 3224066 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns6350.oracleGeneral.zst Clock cache size      710, 3224066 req, miss ratio 0.4013, byte miss ratio 0.4013
result/tencentBlock.ns6350.oracleGeneral.zst Clock cache size     2367, 3224066 req, miss ratio 0.3666, byte miss ratio 0.3666
result/tencentBlock.ns6350.oracleGeneral.zst Clock cache size     7101, 3224066 req, miss ratio 0.3548, byte miss ratio 0.3548
result/tencentBlock.ns6350.oracleGeneral.zst Clock cache size    23671, 3224066 req, miss ratio 0.3315, byte miss ratio 0.3315
result/tencentBlock.ns6350.oracleGeneral.zst Clock cache size    47343, 3224066 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns6350.oracleGeneral.zst Clock cache size    94686, 3224066 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns6350.oracleGeneral.zst Clock cache size   189372, 3224066 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns6350.oracleGeneral.zst FIFO cache size      236, 3224066 req, miss ratio 0.5682, byte miss ratio 0.5682
result/tencentBlock.ns6350.oracleGeneral.zst FIFO cache size      710, 3224066 req, miss ratio 0.4526, byte miss ratio 0.4526
result/tencentBlock.ns6350.oracleGeneral.zst FIFO cache size     2367, 3224066 req, miss ratio 0.3936, byte miss ratio 0.3936
result/tencentBlock.ns6350.oracleGeneral.zst FIFO cache size     7101, 3224066 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns6350.oracleGeneral.zst FIFO cache size    23671, 3224066 req, miss ratio 0.3423, byte miss ratio 0.3423
result/tencentBlock.ns6350.oracleGeneral.zst FIFO cache size    47343, 3224066 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns6350.oracleGeneral.zst FIFO cache size    94686, 3224066 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns6350.oracleGeneral.zst FIFO cache size   189372, 3224066 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns6350.oracleGeneral.zst clock2 cache size      236, 3224066 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns6350.oracleGeneral.zst clock2 cache size      710, 3224066 req, miss ratio 0.4000, byte miss ratio 0.4000
result/tencentBlock.ns6350.oracleGeneral.zst clock2 cache size     2367, 3224066 req, miss ratio 0.3670, byte miss ratio 0.3670
result/tencentBlock.ns6350.oracleGeneral.zst clock2 cache size     7101, 3224066 req, miss ratio 0.3544, byte miss ratio 0.3544
