result/tencentBlock.ns13671.oracleGeneral.zst Clock cache size      277, 2982599 req, miss ratio 0.4694, byte miss ratio 0.4694
result/tencentBlock.ns13671.oracleGeneral.zst Clock cache size      831, 2982599 req, miss ratio 0.4057, byte miss ratio 0.4057
result/tencentBlock.ns13671.oracleGeneral.zst Clock cache size     2771, 2982599 req, miss ratio 0.3205, byte miss ratio 0.3205
result/tencentBlock.ns13671.oracleGeneral.zst Clock cache size     8314, 2982599 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns13671.oracleGeneral.zst Clock cache size    27716, 2982599 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns13671.oracleGeneral.zst Clock cache size    55432, 2982599 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns13671.oracleGeneral.zst Clock cache size   110864, 2982599 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns13671.oracleGeneral.zst Clock cache size   221728, 2982599 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns13671.oracleGeneral.zst FIFO cache size      277, 2982599 req, miss ratio 0.5758, byte miss ratio 0.5758
result/tencentBlock.ns13671.oracleGeneral.zst FIFO cache size      831, 2982599 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns13671.oracleGeneral.zst FIFO cache size     2771, 2982599 req, miss ratio 0.3574, byte miss ratio 0.3574
result/tencentBlock.ns13671.oracleGeneral.zst FIFO cache size     8314, 2982599 req, miss ratio 0.3028, byte miss ratio 0.3028
result/tencentBlock.ns13671.oracleGeneral.zst FIFO cache size    27716, 2982599 req, miss ratio 0.2463, byte miss ratio 0.2463
result/tencentBlock.ns13671.oracleGeneral.zst FIFO cache size    55432, 2982599 req, miss ratio 0.2124, byte miss ratio 0.2124
result/tencentBlock.ns13671.oracleGeneral.zst FIFO cache size   110864, 2982599 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns13671.oracleGeneral.zst FIFO cache size   221728, 2982599 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns13671.oracleGeneral.zst LIRS cache size      277, 2982599 req, miss ratio 0.4839, byte miss ratio 0.4839
result/tencentBlock.ns13671.oracleGeneral.zst LIRS cache size      831, 2982599 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns13671.oracleGeneral.zst LIRS cache size     2771, 2982599 req, miss ratio 0.2950, byte miss ratio 0.2950
result/tencentBlock.ns13671.oracleGeneral.zst LIRS cache size     8314, 2982599 req, miss ratio 0.2723, byte miss ratio 0.2723
