result/tencentBlock.ns7006.oracleGeneral.zst LRU cache size      328, 3558610 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns7006.oracleGeneral.zst LRU cache size      984, 3558610 req, miss ratio 0.2572, byte miss ratio 0.2572
result/tencentBlock.ns7006.oracleGeneral.zst LRU cache size     3282, 3558610 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns7006.oracleGeneral.zst LRU cache size     9847, 3558610 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns7006.oracleGeneral.zst LRU cache size    32825, 3558610 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns7006.oracleGeneral.zst LRU cache size    65651, 3558610 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns7006.oracleGeneral.zst LRU cache size   131302, 3558610 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns7006.oracleGeneral.zst LRU cache size   262604, 3558610 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns7006.oracleGeneral.zst LHD cache size      328, 3558610 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns7006.oracleGeneral.zst LHD cache size      984, 3558610 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns7006.oracleGeneral.zst LHD cache size     3282, 3558610 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns7006.oracleGeneral.zst LHD cache size     9847, 3558610 req, miss ratio 0.1862, byte miss ratio 0.1862
result/tencentBlock.ns7006.oracleGeneral.zst LHD cache size    32825, 3558610 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns7006.oracleGeneral.zst LHD cache size    65651, 3558610 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns7006.oracleGeneral.zst LHD cache size   131302, 3558610 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns7006.oracleGeneral.zst LHD cache size   262604, 3558610 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns7006.oracleGeneral.zst LIRS cache size      328, 3558610 req, miss ratio 0.2873, byte miss ratio 0.2873
result/tencentBlock.ns7006.oracleGeneral.zst LIRS cache size      984, 3558610 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns7006.oracleGeneral.zst LIRS cache size     3282, 3558610 req, miss ratio 0.2215, byte miss ratio 0.2215
result/tencentBlock.ns7006.oracleGeneral.zst LIRS cache size     9847, 3558610 req, miss ratio 0.1873, byte miss ratio 0.1873
result/tencentBlock.ns7006.oracleGeneral.zst LIRS cache size    32825, 3558610 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns7006.oracleGeneral.zst LIRS cache size    65651, 3558610 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns7006.oracleGeneral.zst LIRS cache size   131302, 3558610 req, miss ratio 0.0980, byte miss ratio 0.0980
result/tencentBlock.ns7006.oracleGeneral.zst LIRS cache size   262604, 3558610 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns7006.oracleGeneral.zst S3FIFO-1 cache size      328, 3558610 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns7006.oracleGeneral.zst S3FIFO-1 cache size      984, 3558610 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns7006.oracleGeneral.zst S3FIFO-1 cache size     3282, 3558610 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns7006.oracleGeneral.zst S3FIFO-1 cache size     9847, 3558610 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns7006.oracleGeneral.zst S3FIFO-1 cache size    32825, 3558610 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns7006.oracleGeneral.zst S3FIFO-1 cache size    65651, 3558610 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns7006.oracleGeneral.zst S3FIFO-1 cache size   131302, 3558610 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns7006.oracleGeneral.zst S3FIFO-1 cache size   262604, 3558610 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns7006.oracleGeneral.zst ARC cache size      328, 3558610 req, miss ratio 0.2741, byte miss ratio 0.2741
result/tencentBlock.ns7006.oracleGeneral.zst ARC cache size      984, 3558610 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns7006.oracleGeneral.zst ARC cache size     3282, 3558610 req, miss ratio 0.2185, byte miss ratio 0.2185
result/tencentBlock.ns7006.oracleGeneral.zst ARC cache size     9847, 3558610 req, miss ratio 0.1858, byte miss ratio 0.1858
result/tencentBlock.ns7006.oracleGeneral.zst ARC cache size    32825, 3558610 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns7006.oracleGeneral.zst ARC cache size    65651, 3558610 req, miss ratio 0.1059, byte miss ratio 0.1059
result/tencentBlock.ns7006.oracleGeneral.zst ARC cache size   131302, 3558610 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns7006.oracleGeneral.zst ARC cache size   262604, 3558610 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns7006.oracleGeneral.zst clock2 cache size      328, 3558610 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns7006.oracleGeneral.zst clock2 cache size      984, 3558610 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns7006.oracleGeneral.zst clock2 cache size     3282, 3558610 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns7006.oracleGeneral.zst clock2 cache size     9847, 3558610 req, miss ratio 0.2017, byte miss ratio 0.2017
