result/tencentBlock.ns22092.oracleGeneral.zst LRU cache size      184, 1484031 req, miss ratio 0.6985, byte miss ratio 0.6985
result/tencentBlock.ns22092.oracleGeneral.zst LRU cache size      552, 1484031 req, miss ratio 0.6738, byte miss ratio 0.6738
result/tencentBlock.ns22092.oracleGeneral.zst LRU cache size     1840, 1484031 req, miss ratio 0.6692, byte miss ratio 0.6692
result/tencentBlock.ns22092.oracleGeneral.zst LRU cache size     5521, 1484031 req, miss ratio 0.6607, byte miss ratio 0.6607
result/tencentBlock.ns22092.oracleGeneral.zst LRU cache size    18403, 1484031 req, miss ratio 0.5465, byte miss ratio 0.5465
result/tencentBlock.ns22092.oracleGeneral.zst LRU cache size    36807, 1484031 req, miss ratio 0.4116, byte miss ratio 0.4116
result/tencentBlock.ns22092.oracleGeneral.zst LRU cache size    73614, 1484031 req, miss ratio 0.1869, byte miss ratio 0.1869
result/tencentBlock.ns22092.oracleGeneral.zst LRU cache size   147229, 1484031 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns22092.oracleGeneral.zst clock2 cache size      184, 1484031 req, miss ratio 0.6912, byte miss ratio 0.6912
result/tencentBlock.ns22092.oracleGeneral.zst clock2 cache size      552, 1484031 req, miss ratio 0.6722, byte miss ratio 0.6722
result/tencentBlock.ns22092.oracleGeneral.zst clock2 cache size     1840, 1484031 req, miss ratio 0.6692, byte miss ratio 0.6692
result/tencentBlock.ns22092.oracleGeneral.zst clock2 cache size     5521, 1484031 req, miss ratio 0.6605, byte miss ratio 0.6605
result/tencentBlock.ns22092.oracleGeneral.zst clock2 cache size    18403, 1484031 req, miss ratio 0.6405, byte miss ratio 0.6405
result/tencentBlock.ns22092.oracleGeneral.zst clock2 cache size    36807, 1484031 req, miss ratio 0.4302, byte miss ratio 0.4302
result/tencentBlock.ns22092.oracleGeneral.zst clock2 cache size    73614, 1484031 req, miss ratio 0.2375, byte miss ratio 0.2375
