result/tencentBlock.ns12232.oracleGeneral.zst clock2 cache size      358, 12543476 req, miss ratio 0.7566, byte miss ratio 0.7566
result/tencentBlock.ns12232.oracleGeneral.zst clock2 cache size     1074, 12543476 req, miss ratio 0.6742, byte miss ratio 0.6742
result/tencentBlock.ns12232.oracleGeneral.zst clock2 cache size     3583, 12543476 req, miss ratio 0.5909, byte miss ratio 0.5909
result/tencentBlock.ns12232.oracleGeneral.zst clock2 cache size    10749, 12543476 req, miss ratio 0.5138, byte miss ratio 0.5138
result/tencentBlock.ns12232.oracleGeneral.zst clock2 cache size    35831, 12543476 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns12232.oracleGeneral.zst clock2 cache size    71663, 12543476 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns12232.oracleGeneral.zst clock2 cache size   143326, 12543476 req, miss ratio 0.0715, byte miss ratio 0.0715
result/tencentBlock.ns12232.oracleGeneral.zst clock2 cache size   286653, 12543476 req, miss ratio 0.0299, byte miss ratio 0.0299
result/tencentBlock.ns12232.oracleGeneral.zst Cacheus cache size      358, 12543476 req, miss ratio 0.7166, byte miss ratio 0.7166
result/tencentBlock.ns12232.oracleGeneral.zst Cacheus cache size     1074, 12543476 req, miss ratio 0.6473, byte miss ratio 0.6473
result/tencentBlock.ns12232.oracleGeneral.zst Cacheus cache size     3583, 12543476 req, miss ratio 0.5671, byte miss ratio 0.5671
result/tencentBlock.ns12232.oracleGeneral.zst Cacheus cache size    10749, 12543476 req, miss ratio 0.4477, byte miss ratio 0.4477
result/tencentBlock.ns12232.oracleGeneral.zst Cacheus cache size    35831, 12543476 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns12232.oracleGeneral.zst Cacheus cache size    71663, 12543476 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns12232.oracleGeneral.zst Cacheus cache size   143326, 12543476 req, miss ratio 0.0552, byte miss ratio 0.0552
result/tencentBlock.ns12232.oracleGeneral.zst Cacheus cache size   286653, 12543476 req, miss ratio 0.0296, byte miss ratio 0.0296
result/tencentBlock.ns12232.oracleGeneral.zst FIFO cache size      358, 12543476 req, miss ratio 0.7913, byte miss ratio 0.7913
result/tencentBlock.ns12232.oracleGeneral.zst FIFO cache size     1074, 12543476 req, miss ratio 0.7146, byte miss ratio 0.7146
result/tencentBlock.ns12232.oracleGeneral.zst FIFO cache size     3583, 12543476 req, miss ratio 0.6278, byte miss ratio 0.6278
result/tencentBlock.ns12232.oracleGeneral.zst FIFO cache size    10749, 12543476 req, miss ratio 0.5669, byte miss ratio 0.5669
result/tencentBlock.ns12232.oracleGeneral.zst FIFO cache size    35831, 12543476 req, miss ratio 0.2899, byte miss ratio 0.2899
result/tencentBlock.ns12232.oracleGeneral.zst FIFO cache size    71663, 12543476 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns12232.oracleGeneral.zst FIFO cache size   143326, 12543476 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns12232.oracleGeneral.zst FIFO cache size   286653, 12543476 req, miss ratio 0.0402, byte miss ratio 0.0402
result/tencentBlock.ns12232.oracleGeneral.zst Clock cache size      358, 12543476 req, miss ratio 0.7603, byte miss ratio 0.7603
result/tencentBlock.ns12232.oracleGeneral.zst Clock cache size     1074, 12543476 req, miss ratio 0.6824, byte miss ratio 0.6824
result/tencentBlock.ns12232.oracleGeneral.zst Clock cache size     3583, 12543476 req, miss ratio 0.6004, byte miss ratio 0.6004
result/tencentBlock.ns12232.oracleGeneral.zst Clock cache size    10749, 12543476 req, miss ratio 0.5237, byte miss ratio 0.5237
result/tencentBlock.ns12232.oracleGeneral.zst Clock cache size    35831, 12543476 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns12232.oracleGeneral.zst Clock cache size    71663, 12543476 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns12232.oracleGeneral.zst Clock cache size   143326, 12543476 req, miss ratio 0.0774, byte miss ratio 0.0774
result/tencentBlock.ns12232.oracleGeneral.zst Clock cache size   286653, 12543476 req, miss ratio 0.0304, byte miss ratio 0.0304
result/tencentBlock.ns12232.oracleGeneral.zst ARC cache size      358, 12543476 req, miss ratio 0.7024, byte miss ratio 0.7024
result/tencentBlock.ns12232.oracleGeneral.zst ARC cache size     1074, 12543476 req, miss ratio 0.6254, byte miss ratio 0.6254
result/tencentBlock.ns12232.oracleGeneral.zst ARC cache size     3583, 12543476 req, miss ratio 0.5266, byte miss ratio 0.5266
