result/tencentBlock.ns23266.oracleGeneral.zst Clock cache size      232, 2544897 req, miss ratio 0.4150, byte miss ratio 0.4150
result/tencentBlock.ns23266.oracleGeneral.zst Clock cache size      696, 2544897 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns23266.oracleGeneral.zst Clock cache size     2322, 2544897 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns23266.oracleGeneral.zst Clock cache size     6968, 2544897 req, miss ratio 0.2272, byte miss ratio 0.2272
result/tencentBlock.ns23266.oracleGeneral.zst Clock cache size    23229, 2544897 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns23266.oracleGeneral.zst Clock cache size    46458, 2544897 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns23266.oracleGeneral.zst Clock cache size    92917, 2544897 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns23266.oracleGeneral.zst Clock cache size   185834, 2544897 req, miss ratio 0.0920, byte miss ratio 0.0920
result/tencentBlock.ns23266.oracleGeneral.zst Cacheus cache size      232, 2544897 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns23266.oracleGeneral.zst Cacheus cache size      696, 2544897 req, miss ratio 0.3474, byte miss ratio 0.3474
result/tencentBlock.ns23266.oracleGeneral.zst Cacheus cache size     2322, 2544897 req, miss ratio 0.2627, byte miss ratio 0.2627
result/tencentBlock.ns23266.oracleGeneral.zst Cacheus cache size     6968, 2544897 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns23266.oracleGeneral.zst Cacheus cache size    23229, 2544897 req, miss ratio 0.1830, byte miss ratio 0.1830
result/tencentBlock.ns23266.oracleGeneral.zst Cacheus cache size    46458, 2544897 req, miss ratio 0.1505, byte miss ratio 0.1505
result/tencentBlock.ns23266.oracleGeneral.zst Cacheus cache size    92917, 2544897 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns23266.oracleGeneral.zst Cacheus cache size   185834, 2544897 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns23266.oracleGeneral.zst LRU cache size      232, 2544897 req, miss ratio 0.4256, byte miss ratio 0.4256
result/tencentBlock.ns23266.oracleGeneral.zst LRU cache size      696, 2544897 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns23266.oracleGeneral.zst LRU cache size     2322, 2544897 req, miss ratio 0.2837, byte miss ratio 0.2837
result/tencentBlock.ns23266.oracleGeneral.zst LRU cache size     6968, 2544897 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns23266.oracleGeneral.zst LRU cache size    23229, 2544897 req, miss ratio 0.1816, byte miss ratio 0.1816
result/tencentBlock.ns23266.oracleGeneral.zst LRU cache size    46458, 2544897 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns23266.oracleGeneral.zst LRU cache size    92917, 2544897 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns23266.oracleGeneral.zst LRU cache size   185834, 2544897 req, miss ratio 0.0920, byte miss ratio 0.0920
