result/tencentBlock.ns16754.oracleGeneral.zst LeCaR cache size      354, 1893806 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns16754.oracleGeneral.zst LeCaR cache size     1062, 1893806 req, miss ratio 0.4865, byte miss ratio 0.4865
result/tencentBlock.ns16754.oracleGeneral.zst LeCaR cache size     3541, 1893806 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns16754.oracleGeneral.zst LeCaR cache size    10624, 1893806 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns16754.oracleGeneral.zst LeCaR cache size    35413, 1893806 req, miss ratio 0.3064, byte miss ratio 0.3064
result/tencentBlock.ns16754.oracleGeneral.zst LeCaR cache size    70826, 1893806 req, miss ratio 0.2181, byte miss ratio 0.2181
result/tencentBlock.ns16754.oracleGeneral.zst LeCaR cache size   141653, 1893806 req, miss ratio 0.1946, byte miss ratio 0.1946
result/tencentBlock.ns16754.oracleGeneral.zst LeCaR cache size   283307, 1893806 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns16754.oracleGeneral.zst LHD cache size      354, 1893806 req, miss ratio 0.4981, byte miss ratio 0.4981
result/tencentBlock.ns16754.oracleGeneral.zst LHD cache size     1062, 1893806 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns16754.oracleGeneral.zst LHD cache size     3541, 1893806 req, miss ratio 0.4817, byte miss ratio 0.4817
result/tencentBlock.ns16754.oracleGeneral.zst LHD cache size    10624, 1893806 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns16754.oracleGeneral.zst LHD cache size    35413, 1893806 req, miss ratio 0.2956, byte miss ratio 0.2956
result/tencentBlock.ns16754.oracleGeneral.zst LHD cache size    70826, 1893806 req, miss ratio 0.2207, byte miss ratio 0.2207
result/tencentBlock.ns16754.oracleGeneral.zst LHD cache size   141653, 1893806 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns16754.oracleGeneral.zst LHD cache size   283307, 1893806 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns16754.oracleGeneral.zst clock2 cache size      354, 1893806 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns16754.oracleGeneral.zst clock2 cache size     1062, 1893806 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns16754.oracleGeneral.zst clock2 cache size     3541, 1893806 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns16754.oracleGeneral.zst clock2 cache size    10624, 1893806 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns16754.oracleGeneral.zst clock2 cache size    35413, 1893806 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns16754.oracleGeneral.zst clock2 cache size    70826, 1893806 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns16754.oracleGeneral.zst clock2 cache size   141653, 1893806 req, miss ratio 0.1949, byte miss ratio 0.1949
