result/tencentBlock.ns9525.oracleGeneral.zst LeCaR cache size      242, 4088217 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns9525.oracleGeneral.zst LeCaR cache size      728, 4088217 req, miss ratio 0.3940, byte miss ratio 0.3940
result/tencentBlock.ns9525.oracleGeneral.zst LeCaR cache size     2427, 4088217 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns9525.oracleGeneral.zst LeCaR cache size     7282, 4088217 req, miss ratio 0.3635, byte miss ratio 0.3635
result/tencentBlock.ns9525.oracleGeneral.zst LeCaR cache size    24275, 4088217 req, miss ratio 0.2734, byte miss ratio 0.2734
result/tencentBlock.ns9525.oracleGeneral.zst LeCaR cache size    48551, 4088217 req, miss ratio 0.2120, byte miss ratio 0.2120
result/tencentBlock.ns9525.oracleGeneral.zst LeCaR cache size    97103, 4088217 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns9525.oracleGeneral.zst LeCaR cache size   194206, 4088217 req, miss ratio 0.0643, byte miss ratio 0.0643
result/tencentBlock.ns9525.oracleGeneral.zst Cacheus cache size      242, 4088217 req, miss ratio 0.4419, byte miss ratio 0.4419
result/tencentBlock.ns9525.oracleGeneral.zst Cacheus cache size      728, 4088217 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns9525.oracleGeneral.zst Cacheus cache size     2427, 4088217 req, miss ratio 0.3695, byte miss ratio 0.3695
result/tencentBlock.ns9525.oracleGeneral.zst Cacheus cache size     7282, 4088217 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns9525.oracleGeneral.zst Cacheus cache size    24275, 4088217 req, miss ratio 0.2637, byte miss ratio 0.2637
result/tencentBlock.ns9525.oracleGeneral.zst Cacheus cache size    48551, 4088217 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns9525.oracleGeneral.zst Cacheus cache size    97103, 4088217 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns9525.oracleGeneral.zst Cacheus cache size   194206, 4088217 req, miss ratio 0.0655, byte miss ratio 0.0655
result/tencentBlock.ns9525.oracleGeneral.zst Clock cache size      242, 4088217 req, miss ratio 0.5449, byte miss ratio 0.5449
result/tencentBlock.ns9525.oracleGeneral.zst Clock cache size      728, 4088217 req, miss ratio 0.3960, byte miss ratio 0.3960
result/tencentBlock.ns9525.oracleGeneral.zst Clock cache size     2427, 4088217 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns9525.oracleGeneral.zst Clock cache size     7282, 4088217 req, miss ratio 0.3666, byte miss ratio 0.3666
result/tencentBlock.ns9525.oracleGeneral.zst Clock cache size    24275, 4088217 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns9525.oracleGeneral.zst Clock cache size    48551, 4088217 req, miss ratio 0.2178, byte miss ratio 0.2178
result/tencentBlock.ns9525.oracleGeneral.zst Clock cache size    97103, 4088217 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns9525.oracleGeneral.zst Clock cache size   194206, 4088217 req, miss ratio 0.0637, byte miss ratio 0.0637
result/tencentBlock.ns9525.oracleGeneral.zst FIFO cache size      242, 4088217 req, miss ratio 0.6375, byte miss ratio 0.6375
result/tencentBlock.ns9525.oracleGeneral.zst FIFO cache size      728, 4088217 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns9525.oracleGeneral.zst FIFO cache size     2427, 4088217 req, miss ratio 0.4057, byte miss ratio 0.4057
result/tencentBlock.ns9525.oracleGeneral.zst FIFO cache size     7282, 4088217 req, miss ratio 0.3747, byte miss ratio 0.3747
result/tencentBlock.ns9525.oracleGeneral.zst FIFO cache size    24275, 4088217 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns9525.oracleGeneral.zst FIFO cache size    48551, 4088217 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns9525.oracleGeneral.zst FIFO cache size    97103, 4088217 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns9525.oracleGeneral.zst FIFO cache size   194206, 4088217 req, miss ratio 0.0802, byte miss ratio 0.0802
result/tencentBlock.ns9525.oracleGeneral.zst ARC cache size      242, 4088217 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns9525.oracleGeneral.zst ARC cache size      728, 4088217 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns9525.oracleGeneral.zst ARC cache size     2427, 4088217 req, miss ratio 0.3705, byte miss ratio 0.3705
result/tencentBlock.ns9525.oracleGeneral.zst ARC cache size     7282, 4088217 req, miss ratio 0.3367, byte miss ratio 0.3367
result/tencentBlock.ns9525.oracleGeneral.zst ARC cache size    24275, 4088217 req, miss ratio 0.2602, byte miss ratio 0.2602
result/tencentBlock.ns9525.oracleGeneral.zst ARC cache size    48551, 4088217 req, miss ratio 0.2079, byte miss ratio 0.2079
result/tencentBlock.ns9525.oracleGeneral.zst ARC cache size    97103, 4088217 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns9525.oracleGeneral.zst ARC cache size   194206, 4088217 req, miss ratio 0.0618, byte miss ratio 0.0618
result/tencentBlock.ns9525.oracleGeneral.zst clock2 cache size      242, 4088217 req, miss ratio 0.5782, byte miss ratio 0.5782
result/tencentBlock.ns9525.oracleGeneral.zst clock2 cache size      728, 4088217 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns9525.oracleGeneral.zst clock2 cache size     2427, 4088217 req, miss ratio 0.3773, byte miss ratio 0.3773
result/tencentBlock.ns9525.oracleGeneral.zst clock2 cache size     7282, 4088217 req, miss ratio 0.3665, byte miss ratio 0.3665
result/tencentBlock.ns9525.oracleGeneral.zst clock2 cache size    24275, 4088217 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns9525.oracleGeneral.zst clock2 cache size    48551, 4088217 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns9525.oracleGeneral.zst clock2 cache size    97103, 4088217 req, miss ratio 0.1299, byte miss ratio 0.1299
result/tencentBlock.ns9525.oracleGeneral.zst clock2 cache size   194206, 4088217 req, miss ratio 0.0624, byte miss ratio 0.0624
result/tencentBlock.ns9525.oracleGeneral.zst LIRS cache size      242, 4088217 req, miss ratio 0.4391, byte miss ratio 0.4391
result/tencentBlock.ns9525.oracleGeneral.zst LIRS cache size      728, 4088217 req, miss ratio 0.4006, byte miss ratio 0.4006
result/tencentBlock.ns9525.oracleGeneral.zst LIRS cache size     2427, 4088217 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns9525.oracleGeneral.zst LIRS cache size     7282, 4088217 req, miss ratio 0.3335, byte miss ratio 0.3335
result/tencentBlock.ns9525.oracleGeneral.zst LIRS cache size    24275, 4088217 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns9525.oracleGeneral.zst LIRS cache size    48551, 4088217 req, miss ratio 0.1786, byte miss ratio 0.1786
result/tencentBlock.ns9525.oracleGeneral.zst LIRS cache size    97103, 4088217 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns9525.oracleGeneral.zst LIRS cache size   194206, 4088217 req, miss ratio 0.0645, byte miss ratio 0.0645
result/tencentBlock.ns9525.oracleGeneral.zst LHD cache size      242, 4088217 req, miss ratio 0.4540, byte miss ratio 0.4540
result/tencentBlock.ns9525.oracleGeneral.zst LHD cache size      728, 4088217 req, miss ratio 0.3954, byte miss ratio 0.3954
result/tencentBlock.ns9525.oracleGeneral.zst LHD cache size     2427, 4088217 req, miss ratio 0.3736, byte miss ratio 0.3736
result/tencentBlock.ns9525.oracleGeneral.zst LHD cache size     7282, 4088217 req, miss ratio 0.3325, byte miss ratio 0.3325
result/tencentBlock.ns9525.oracleGeneral.zst LHD cache size    24275, 4088217 req, miss ratio 0.2563, byte miss ratio 0.2563
result/tencentBlock.ns9525.oracleGeneral.zst LHD cache size    48551, 4088217 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns9525.oracleGeneral.zst LHD cache size    97103, 4088217 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns9525.oracleGeneral.zst LHD cache size   194206, 4088217 req, miss ratio 0.0639, byte miss ratio 0.0639
result/tencentBlock.ns9525.oracleGeneral.zst LRU cache size      242, 4088217 req, miss ratio 0.5747, byte miss ratio 0.5747
result/tencentBlock.ns9525.oracleGeneral.zst LRU cache size      728, 4088217 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns9525.oracleGeneral.zst LRU cache size     2427, 4088217 req, miss ratio 0.3794, byte miss ratio 0.3794
result/tencentBlock.ns9525.oracleGeneral.zst LRU cache size     7282, 4088217 req, miss ratio 0.3632, byte miss ratio 0.3632
result/tencentBlock.ns9525.oracleGeneral.zst LRU cache size    24275, 4088217 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns9525.oracleGeneral.zst LRU cache size    48551, 4088217 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns9525.oracleGeneral.zst LRU cache size    97103, 4088217 req, miss ratio 0.1021, byte miss ratio 0.1021
result/tencentBlock.ns9525.oracleGeneral.zst LRU cache size   194206, 4088217 req, miss ratio 0.0647, byte miss ratio 0.0647
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-1 cache size      242, 4088217 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-1 cache size      728, 4088217 req, miss ratio 0.3853, byte miss ratio 0.3853
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-1 cache size     2427, 4088217 req, miss ratio 0.3686, byte miss ratio 0.3686
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-1 cache size     7282, 4088217 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-1 cache size    24275, 4088217 req, miss ratio 0.2570, byte miss ratio 0.2570
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-1 cache size    48551, 4088217 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-1 cache size    97103, 4088217 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-1 cache size   194206, 4088217 req, miss ratio 0.0622, byte miss ratio 0.0622
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-d-1 cache size      242, 4088217 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-d-1 cache size      728, 4088217 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-d-1 cache size     2427, 4088217 req, miss ratio 0.3685, byte miss ratio 0.3685
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-d-1 cache size     7282, 4088217 req, miss ratio 0.3315, byte miss ratio 0.3315
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-d-1 cache size    24275, 4088217 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-d-1 cache size    48551, 4088217 req, miss ratio 0.1942, byte miss ratio 0.1942
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-d-1 cache size    97103, 4088217 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO-d-1 cache size   194206, 4088217 req, miss ratio 0.0624, byte miss ratio 0.0624
result/tencentBlock.ns9525.oracleGeneral.zst LRB cache size      242, 4088217 req, miss ratio 0.4680, byte miss ratio 0.4680
result/tencentBlock.ns9525.oracleGeneral.zst LRB cache size      728, 4088217 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns9525.oracleGeneral.zst LRB cache size     2427, 4088217 req, miss ratio 0.3525, byte miss ratio 0.3525
result/tencentBlock.ns9525.oracleGeneral.zst LRB cache size     7282, 4088217 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns9525.oracleGeneral.zst LRB cache size    24275, 4088217 req, miss ratio 0.2377, byte miss ratio 0.2377
result/tencentBlock.ns9525.oracleGeneral.zst LRB cache size    48551, 4088217 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns9525.oracleGeneral.zst LRB cache size    97103, 4088217 req, miss ratio 0.0873, byte miss ratio 0.0873
result/tencentBlock.ns9525.oracleGeneral.zst LRB cache size   194206, 4088217 req, miss ratio 0.0658, byte miss ratio 0.0658
result/tencentBlock.ns9525.oracleGeneral.zst B-LRU cache size      242, 4088217 req, miss ratio 0.5693, byte miss ratio 0.5693
result/tencentBlock.ns9525.oracleGeneral.zst B-LRU cache size      728, 4088217 req, miss ratio 0.4201, byte miss ratio 0.4201
result/tencentBlock.ns9525.oracleGeneral.zst B-LRU cache size     2427, 4088217 req, miss ratio 0.4026, byte miss ratio 0.4026
result/tencentBlock.ns9525.oracleGeneral.zst B-LRU cache size     7282, 4088217 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns9525.oracleGeneral.zst B-LRU cache size    24275, 4088217 req, miss ratio 0.2946, byte miss ratio 0.2946
result/tencentBlock.ns9525.oracleGeneral.zst B-LRU cache size    48551, 4088217 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns9525.oracleGeneral.zst B-LRU cache size    97103, 4088217 req, miss ratio 0.1379, byte miss ratio 0.1379
result/tencentBlock.ns9525.oracleGeneral.zst B-LRU cache size   194206, 4088217 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns9525.oracleGeneral.zst TwoQ cache size      242, 4088217 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns9525.oracleGeneral.zst TwoQ cache size      728, 4088217 req, miss ratio 0.3788, byte miss ratio 0.3788
result/tencentBlock.ns9525.oracleGeneral.zst TwoQ cache size     2427, 4088217 req, miss ratio 0.3707, byte miss ratio 0.3707
result/tencentBlock.ns9525.oracleGeneral.zst TwoQ cache size     7282, 4088217 req, miss ratio 0.3323, byte miss ratio 0.3323
result/tencentBlock.ns9525.oracleGeneral.zst TwoQ cache size    24275, 4088217 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns9525.oracleGeneral.zst TwoQ cache size    48551, 4088217 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns9525.oracleGeneral.zst TwoQ cache size    97103, 4088217 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns9525.oracleGeneral.zst TwoQ cache size   194206, 4088217 req, miss ratio 0.0802, byte miss ratio 0.0802
result/tencentBlock.ns9525.oracleGeneral.zst S4LRU(25:25:25:25) cache size      242, 4088217 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns9525.oracleGeneral.zst S4LRU(25:25:25:25) cache size      728, 4088217 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns9525.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2427, 4088217 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns9525.oracleGeneral.zst S4LRU(25:25:25:25) cache size     7282, 4088217 req, miss ratio 0.3528, byte miss ratio 0.3528
result/tencentBlock.ns9525.oracleGeneral.zst S4LRU(25:25:25:25) cache size    24275, 4088217 req, miss ratio 0.2893, byte miss ratio 0.2893
result/tencentBlock.ns9525.oracleGeneral.zst S4LRU(25:25:25:25) cache size    48551, 4088217 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns9525.oracleGeneral.zst S4LRU(25:25:25:25) cache size    97103, 4088217 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns9525.oracleGeneral.zst S4LRU(25:25:25:25) cache size   194206, 4088217 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns9525.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      242, 4088217 req, miss ratio 0.5997, byte miss ratio 0.5997
result/tencentBlock.ns9525.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      728, 4088217 req, miss ratio 0.4117, byte miss ratio 0.4117
result/tencentBlock.ns9525.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2427, 4088217 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns9525.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     7282, 4088217 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns9525.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    24275, 4088217 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns9525.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    48551, 4088217 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns9525.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    97103, 4088217 req, miss ratio 0.1480, byte miss ratio 0.1480
result/tencentBlock.ns9525.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   194206, 4088217 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO cache size      242, 4088217 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO cache size      728, 4088217 req, miss ratio 0.3838, byte miss ratio 0.3838
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO cache size     2427, 4088217 req, miss ratio 0.3689, byte miss ratio 0.3689
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO cache size     7282, 4088217 req, miss ratio 0.3279, byte miss ratio 0.3279
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO cache size    24275, 4088217 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO cache size    48551, 4088217 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO cache size    97103, 4088217 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns9525.oracleGeneral.zst S3FIFO cache size   194206, 4088217 req, miss ratio 0.0623, byte miss ratio 0.0623
