result/tencentBlock.ns14223.oracleGeneral.zst LHD cache size      142, 1313503 req, miss ratio 0.4851, byte miss ratio 0.4851
result/tencentBlock.ns14223.oracleGeneral.zst LHD cache size      426, 1313503 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns14223.oracleGeneral.zst LHD cache size     1421, 1313503 req, miss ratio 0.4514, byte miss ratio 0.4514
result/tencentBlock.ns14223.oracleGeneral.zst LHD cache size     4264, 1313503 req, miss ratio 0.4489, byte miss ratio 0.4489
result/tencentBlock.ns14223.oracleGeneral.zst LHD cache size    14214, 1313503 req, miss ratio 0.4364, byte miss ratio 0.4364
result/tencentBlock.ns14223.oracleGeneral.zst LHD cache size    28428, 1313503 req, miss ratio 0.3800, byte miss ratio 0.3800
result/tencentBlock.ns14223.oracleGeneral.zst LHD cache size    56856, 1313503 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns14223.oracleGeneral.zst LHD cache size   113713, 1313503 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns14223.oracleGeneral.zst LIRS cache size      142, 1313503 req, miss ratio 0.5260, byte miss ratio 0.5260
result/tencentBlock.ns14223.oracleGeneral.zst LIRS cache size      426, 1313503 req, miss ratio 0.4982, byte miss ratio 0.4982
result/tencentBlock.ns14223.oracleGeneral.zst LIRS cache size     1421, 1313503 req, miss ratio 0.4533, byte miss ratio 0.4533
result/tencentBlock.ns14223.oracleGeneral.zst LIRS cache size     4264, 1313503 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns14223.oracleGeneral.zst LIRS cache size    14214, 1313503 req, miss ratio 0.4158, byte miss ratio 0.4158
result/tencentBlock.ns14223.oracleGeneral.zst LIRS cache size    28428, 1313503 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns14223.oracleGeneral.zst LIRS cache size    56856, 1313503 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns14223.oracleGeneral.zst LIRS cache size   113713, 1313503 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns14223.oracleGeneral.zst clock2 cache size      142, 1313503 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns14223.oracleGeneral.zst clock2 cache size      426, 1313503 req, miss ratio 0.4587, byte miss ratio 0.4587
result/tencentBlock.ns14223.oracleGeneral.zst clock2 cache size     1421, 1313503 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns14223.oracleGeneral.zst clock2 cache size     4264, 1313503 req, miss ratio 0.4489, byte miss ratio 0.4489
result/tencentBlock.ns14223.oracleGeneral.zst clock2 cache size    14214, 1313503 req, miss ratio 0.4483, byte miss ratio 0.4483
result/tencentBlock.ns14223.oracleGeneral.zst clock2 cache size    28428, 1313503 req, miss ratio 0.3939, byte miss ratio 0.3939
result/tencentBlock.ns14223.oracleGeneral.zst clock2 cache size    56856, 1313503 req, miss ratio 0.3354, byte miss ratio 0.3354
result/tencentBlock.ns14223.oracleGeneral.zst clock2 cache size   113713, 1313503 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns14223.oracleGeneral.zst LRU cache size      142, 1313503 req, miss ratio 0.4808, byte miss ratio 0.4808
result/tencentBlock.ns14223.oracleGeneral.zst LRU cache size      426, 1313503 req, miss ratio 0.4600, byte miss ratio 0.4600
result/tencentBlock.ns14223.oracleGeneral.zst LRU cache size     1421, 1313503 req, miss ratio 0.4528, byte miss ratio 0.4528
result/tencentBlock.ns14223.oracleGeneral.zst LRU cache size     4264, 1313503 req, miss ratio 0.4493, byte miss ratio 0.4493
result/tencentBlock.ns14223.oracleGeneral.zst LRU cache size    14214, 1313503 req, miss ratio 0.4479, byte miss ratio 0.4479
result/tencentBlock.ns14223.oracleGeneral.zst LRU cache size    28428, 1313503 req, miss ratio 0.3894, byte miss ratio 0.3894
result/tencentBlock.ns14223.oracleGeneral.zst LRU cache size    56856, 1313503 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns14223.oracleGeneral.zst LRU cache size   113713, 1313503 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns14223.oracleGeneral.zst LeCaR cache size      142, 1313503 req, miss ratio 0.4745, byte miss ratio 0.4745
result/tencentBlock.ns14223.oracleGeneral.zst LeCaR cache size      426, 1313503 req, miss ratio 0.4583, byte miss ratio 0.4583
result/tencentBlock.ns14223.oracleGeneral.zst LeCaR cache size     1421, 1313503 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns14223.oracleGeneral.zst LeCaR cache size     4264, 1313503 req, miss ratio 0.4489, byte miss ratio 0.4489
result/tencentBlock.ns14223.oracleGeneral.zst LeCaR cache size    14214, 1313503 req, miss ratio 0.4472, byte miss ratio 0.4472
result/tencentBlock.ns14223.oracleGeneral.zst LeCaR cache size    28428, 1313503 req, miss ratio 0.3770, byte miss ratio 0.3770
result/tencentBlock.ns14223.oracleGeneral.zst LeCaR cache size    56856, 1313503 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns14223.oracleGeneral.zst LeCaR cache size   113713, 1313503 req, miss ratio 0.1261, byte miss ratio 0.1261
