result/tencentBlock.ns18297.oracleGeneral.zst clock2 cache size      744, 3815124 req, miss ratio 0.5669, byte miss ratio 0.5669
result/tencentBlock.ns18297.oracleGeneral.zst clock2 cache size     2233, 3815124 req, miss ratio 0.5139, byte miss ratio 0.5139
result/tencentBlock.ns18297.oracleGeneral.zst clock2 cache size     7445, 3815124 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns18297.oracleGeneral.zst clock2 cache size    22335, 3815124 req, miss ratio 0.4376, byte miss ratio 0.4376
result/tencentBlock.ns18297.oracleGeneral.zst clock2 cache size    74451, 3815124 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns18297.oracleGeneral.zst clock2 cache size   148903, 3815124 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns18297.oracleGeneral.zst clock2 cache size   297807, 3815124 req, miss ratio 0.2565, byte miss ratio 0.2565
result/tencentBlock.ns18297.oracleGeneral.zst clock2 cache size   595614, 3815124 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns18297.oracleGeneral.zst LHD cache size      744, 3815124 req, miss ratio 0.5751, byte miss ratio 0.5751
result/tencentBlock.ns18297.oracleGeneral.zst LHD cache size     2233, 3815124 req, miss ratio 0.5102, byte miss ratio 0.5102
result/tencentBlock.ns18297.oracleGeneral.zst LHD cache size     7445, 3815124 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns18297.oracleGeneral.zst LHD cache size    22335, 3815124 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns18297.oracleGeneral.zst LHD cache size    74451, 3815124 req, miss ratio 0.3740, byte miss ratio 0.3740
result/tencentBlock.ns18297.oracleGeneral.zst LHD cache size   148903, 3815124 req, miss ratio 0.3245, byte miss ratio 0.3245
result/tencentBlock.ns18297.oracleGeneral.zst LHD cache size   297807, 3815124 req, miss ratio 0.2517, byte miss ratio 0.2517
result/tencentBlock.ns18297.oracleGeneral.zst LHD cache size   595614, 3815124 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns18297.oracleGeneral.zst LIRS cache size      744, 3815124 req, miss ratio 0.6021, byte miss ratio 0.6021
result/tencentBlock.ns18297.oracleGeneral.zst LIRS cache size     2233, 3815124 req, miss ratio 0.5504, byte miss ratio 0.5504
result/tencentBlock.ns18297.oracleGeneral.zst LIRS cache size     7445, 3815124 req, miss ratio 0.5200, byte miss ratio 0.5200
result/tencentBlock.ns18297.oracleGeneral.zst LIRS cache size    22335, 3815124 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns18297.oracleGeneral.zst LIRS cache size    74451, 3815124 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns18297.oracleGeneral.zst LIRS cache size   148903, 3815124 req, miss ratio 0.3165, byte miss ratio 0.3165
result/tencentBlock.ns18297.oracleGeneral.zst LIRS cache size   297807, 3815124 req, miss ratio 0.2173, byte miss ratio 0.2173
result/tencentBlock.ns18297.oracleGeneral.zst LIRS cache size   595614, 3815124 req, miss ratio 0.1963, byte miss ratio 0.1963
result/tencentBlock.ns18297.oracleGeneral.zst Cacheus cache size      744, 3815124 req, miss ratio 0.5690, byte miss ratio 0.5690
result/tencentBlock.ns18297.oracleGeneral.zst Cacheus cache size     2233, 3815124 req, miss ratio 0.5008, byte miss ratio 0.5008
result/tencentBlock.ns18297.oracleGeneral.zst Cacheus cache size     7445, 3815124 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns18297.oracleGeneral.zst Cacheus cache size    22335, 3815124 req, miss ratio 0.4334, byte miss ratio 0.4334
result/tencentBlock.ns18297.oracleGeneral.zst Cacheus cache size    74451, 3815124 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns18297.oracleGeneral.zst Cacheus cache size   148903, 3815124 req, miss ratio 0.3361, byte miss ratio 0.3361
result/tencentBlock.ns18297.oracleGeneral.zst Cacheus cache size   297807, 3815124 req, miss ratio 0.2372, byte miss ratio 0.2372
result/tencentBlock.ns18297.oracleGeneral.zst Cacheus cache size   595614, 3815124 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns18297.oracleGeneral.zst Clock cache size      744, 3815124 req, miss ratio 0.5656, byte miss ratio 0.5656
result/tencentBlock.ns18297.oracleGeneral.zst Clock cache size     2233, 3815124 req, miss ratio 0.5163, byte miss ratio 0.5163
