result/tencentBlock.ns4467.oracleGeneral.zst S3FIFO-1 cache size      140, 9674131 req, miss ratio 0.8230, byte miss ratio 0.8230
result/tencentBlock.ns4467.oracleGeneral.zst S3FIFO-1 cache size      422, 9674131 req, miss ratio 0.7830, byte miss ratio 0.7830
result/tencentBlock.ns4467.oracleGeneral.zst S3FIFO-1 cache size     1408, 9674131 req, miss ratio 0.7672, byte miss ratio 0.7672
result/tencentBlock.ns4467.oracleGeneral.zst S3FIFO-1 cache size     4225, 9674131 req, miss ratio 0.6917, byte miss ratio 0.6917
result/tencentBlock.ns4467.oracleGeneral.zst S3FIFO-1 cache size    14084, 9674131 req, miss ratio 0.5271, byte miss ratio 0.5271
result/tencentBlock.ns4467.oracleGeneral.zst S3FIFO-1 cache size    28168, 9674131 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns4467.oracleGeneral.zst S3FIFO-1 cache size    56337, 9674131 req, miss ratio 0.0294, byte miss ratio 0.0294
result/tencentBlock.ns4467.oracleGeneral.zst S3FIFO-1 cache size   112674, 9674131 req, miss ratio 0.0148, byte miss ratio 0.0148
result/tencentBlock.ns4467.oracleGeneral.zst LIRS cache size      140, 9674131 req, miss ratio 0.8147, byte miss ratio 0.8147
result/tencentBlock.ns4467.oracleGeneral.zst LIRS cache size      422, 9674131 req, miss ratio 0.7857, byte miss ratio 0.7857
result/tencentBlock.ns4467.oracleGeneral.zst LIRS cache size     1408, 9674131 req, miss ratio 0.7672, byte miss ratio 0.7672
result/tencentBlock.ns4467.oracleGeneral.zst LIRS cache size     4225, 9674131 req, miss ratio 0.7227, byte miss ratio 0.7227
result/tencentBlock.ns4467.oracleGeneral.zst LIRS cache size    14084, 9674131 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns4467.oracleGeneral.zst LIRS cache size    28168, 9674131 req, miss ratio 0.0875, byte miss ratio 0.0875
result/tencentBlock.ns4467.oracleGeneral.zst LIRS cache size    56337, 9674131 req, miss ratio 0.0289, byte miss ratio 0.0289
result/tencentBlock.ns4467.oracleGeneral.zst LIRS cache size   112674, 9674131 req, miss ratio 0.0152, byte miss ratio 0.0152
result/tencentBlock.ns4467.oracleGeneral.zst LHD cache size      140, 9674131 req, miss ratio 0.8283, byte miss ratio 0.8283
result/tencentBlock.ns4467.oracleGeneral.zst LHD cache size      422, 9674131 req, miss ratio 0.7929, byte miss ratio 0.7929
result/tencentBlock.ns4467.oracleGeneral.zst LHD cache size     1408, 9674131 req, miss ratio 0.7734, byte miss ratio 0.7734
result/tencentBlock.ns4467.oracleGeneral.zst LHD cache size     4225, 9674131 req, miss ratio 0.7179, byte miss ratio 0.7179
result/tencentBlock.ns4467.oracleGeneral.zst LHD cache size    14084, 9674131 req, miss ratio 0.5185, byte miss ratio 0.5185
result/tencentBlock.ns4467.oracleGeneral.zst LHD cache size    28168, 9674131 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns4467.oracleGeneral.zst LHD cache size    56337, 9674131 req, miss ratio 0.0302, byte miss ratio 0.0302
result/tencentBlock.ns4467.oracleGeneral.zst LHD cache size   112674, 9674131 req, miss ratio 0.0152, byte miss ratio 0.0152
result/tencentBlock.ns4467.oracleGeneral.zst Cacheus cache size      140, 9674131 req, miss ratio 0.8189, byte miss ratio 0.8189
result/tencentBlock.ns4467.oracleGeneral.zst Cacheus cache size      422, 9674131 req, miss ratio 0.7848, byte miss ratio 0.7848
result/tencentBlock.ns4467.oracleGeneral.zst Cacheus cache size     1408, 9674131 req, miss ratio 0.7745, byte miss ratio 0.7745
result/tencentBlock.ns4467.oracleGeneral.zst Cacheus cache size     4225, 9674131 req, miss ratio 0.7415, byte miss ratio 0.7415
result/tencentBlock.ns4467.oracleGeneral.zst Cacheus cache size    14084, 9674131 req, miss ratio 0.5592, byte miss ratio 0.5592
result/tencentBlock.ns4467.oracleGeneral.zst Cacheus cache size    28168, 9674131 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns4467.oracleGeneral.zst Cacheus cache size    56337, 9674131 req, miss ratio 0.0315, byte miss ratio 0.0315
result/tencentBlock.ns4467.oracleGeneral.zst Cacheus cache size   112674, 9674131 req, miss ratio 0.0151, byte miss ratio 0.0151
result/tencentBlock.ns4467.oracleGeneral.zst LeCaR cache size      140, 9674131 req, miss ratio 0.8378, byte miss ratio 0.8378
result/tencentBlock.ns4467.oracleGeneral.zst LeCaR cache size      422, 9674131 req, miss ratio 0.7915, byte miss ratio 0.7915
