result/tencentBlock.ns16139.oracleGeneral.zst S3FIFO-1 cache size      280, 1516715 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns16139.oracleGeneral.zst S3FIFO-1 cache size      842, 1516715 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns16139.oracleGeneral.zst S3FIFO-1 cache size     2807, 1516715 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns16139.oracleGeneral.zst S3FIFO-1 cache size     8422, 1516715 req, miss ratio 0.4635, byte miss ratio 0.4635
result/tencentBlock.ns16139.oracleGeneral.zst S3FIFO-1 cache size    28075, 1516715 req, miss ratio 0.4037, byte miss ratio 0.4037
result/tencentBlock.ns16139.oracleGeneral.zst S3FIFO-1 cache size    56151, 1516715 req, miss ratio 0.3288, byte miss ratio 0.3288
result/tencentBlock.ns16139.oracleGeneral.zst S3FIFO-1 cache size   112303, 1516715 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns16139.oracleGeneral.zst S3FIFO-1 cache size   224606, 1516715 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns16139.oracleGeneral.zst LHD cache size      280, 1516715 req, miss ratio 0.4813, byte miss ratio 0.4813
result/tencentBlock.ns16139.oracleGeneral.zst LHD cache size      842, 1516715 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns16139.oracleGeneral.zst LHD cache size     2807, 1516715 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns16139.oracleGeneral.zst LHD cache size     8422, 1516715 req, miss ratio 0.4600, byte miss ratio 0.4600
result/tencentBlock.ns16139.oracleGeneral.zst LHD cache size    28075, 1516715 req, miss ratio 0.4076, byte miss ratio 0.4076
result/tencentBlock.ns16139.oracleGeneral.zst LHD cache size    56151, 1516715 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns16139.oracleGeneral.zst LHD cache size   112303, 1516715 req, miss ratio 0.2189, byte miss ratio 0.2189
result/tencentBlock.ns16139.oracleGeneral.zst LHD cache size   224606, 1516715 req, miss ratio 0.1863, byte miss ratio 0.1863
result/tencentBlock.ns16139.oracleGeneral.zst LIRS cache size      280, 1516715 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns16139.oracleGeneral.zst LIRS cache size      842, 1516715 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns16139.oracleGeneral.zst LIRS cache size     2807, 1516715 req, miss ratio 0.4670, byte miss ratio 0.4670
result/tencentBlock.ns16139.oracleGeneral.zst LIRS cache size     8422, 1516715 req, miss ratio 0.4621, byte miss ratio 0.4621
result/tencentBlock.ns16139.oracleGeneral.zst LIRS cache size    28075, 1516715 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns16139.oracleGeneral.zst LIRS cache size    56151, 1516715 req, miss ratio 0.3262, byte miss ratio 0.3262
result/tencentBlock.ns16139.oracleGeneral.zst LIRS cache size   112303, 1516715 req, miss ratio 0.2145, byte miss ratio 0.2145
result/tencentBlock.ns16139.oracleGeneral.zst LIRS cache size   224606, 1516715 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns16139.oracleGeneral.zst LRU cache size      280, 1516715 req, miss ratio 0.4816, byte miss ratio 0.4816
result/tencentBlock.ns16139.oracleGeneral.zst LRU cache size      842, 1516715 req, miss ratio 0.4715, byte miss ratio 0.4715
result/tencentBlock.ns16139.oracleGeneral.zst LRU cache size     2807, 1516715 req, miss ratio 0.4658, byte miss ratio 0.4658
result/tencentBlock.ns16139.oracleGeneral.zst LRU cache size     8422, 1516715 req, miss ratio 0.4639, byte miss ratio 0.4639
result/tencentBlock.ns16139.oracleGeneral.zst LRU cache size    28075, 1516715 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns16139.oracleGeneral.zst LRU cache size    56151, 1516715 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns16139.oracleGeneral.zst LRU cache size   112303, 1516715 req, miss ratio 0.2191, byte miss ratio 0.2191
result/tencentBlock.ns16139.oracleGeneral.zst LRU cache size   224606, 1516715 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns16139.oracleGeneral.zst ARC cache size      280, 1516715 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns16139.oracleGeneral.zst ARC cache size      842, 1516715 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns16139.oracleGeneral.zst ARC cache size     2807, 1516715 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns16139.oracleGeneral.zst ARC cache size     8422, 1516715 req, miss ratio 0.4639, byte miss ratio 0.4639
