result/tencentBlock.ns21993.oracleGeneral.zst LeCaR cache size      624, 11037877 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns21993.oracleGeneral.zst LeCaR cache size     1873, 11037877 req, miss ratio 0.2030, byte miss ratio 0.2030
result/tencentBlock.ns21993.oracleGeneral.zst LeCaR cache size     6243, 11037877 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns21993.oracleGeneral.zst LeCaR cache size    18730, 11037877 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns21993.oracleGeneral.zst LeCaR cache size    62434, 11037877 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns21993.oracleGeneral.zst LeCaR cache size   124868, 11037877 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns21993.oracleGeneral.zst LeCaR cache size   249737, 11037877 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns21993.oracleGeneral.zst LeCaR cache size   499475, 11037877 req, miss ratio 0.0576, byte miss ratio 0.0576
result/tencentBlock.ns21993.oracleGeneral.zst Cacheus cache size      624, 11037877 req, miss ratio 0.2336, byte miss ratio 0.2336
result/tencentBlock.ns21993.oracleGeneral.zst Cacheus cache size     1873, 11037877 req, miss ratio 0.1977, byte miss ratio 0.1977
result/tencentBlock.ns21993.oracleGeneral.zst Cacheus cache size     6243, 11037877 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns21993.oracleGeneral.zst Cacheus cache size    18730, 11037877 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns21993.oracleGeneral.zst Cacheus cache size    62434, 11037877 req, miss ratio 0.1427, byte miss ratio 0.1427
result/tencentBlock.ns21993.oracleGeneral.zst Cacheus cache size   124868, 11037877 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns21993.oracleGeneral.zst Cacheus cache size   249737, 11037877 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns21993.oracleGeneral.zst Cacheus cache size   499475, 11037877 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns21993.oracleGeneral.zst LHD cache size      624, 11037877 req, miss ratio 0.2723, byte miss ratio 0.2723
result/tencentBlock.ns21993.oracleGeneral.zst LHD cache size     1873, 11037877 req, miss ratio 0.2059, byte miss ratio 0.2059
result/tencentBlock.ns21993.oracleGeneral.zst LHD cache size     6243, 11037877 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns21993.oracleGeneral.zst LHD cache size    18730, 11037877 req, miss ratio 0.1588, byte miss ratio 0.1588
result/tencentBlock.ns21993.oracleGeneral.zst LHD cache size    62434, 11037877 req, miss ratio 0.1448, byte miss ratio 0.1448
result/tencentBlock.ns21993.oracleGeneral.zst LHD cache size   124868, 11037877 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns21993.oracleGeneral.zst LHD cache size   249737, 11037877 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns21993.oracleGeneral.zst LHD cache size   499475, 11037877 req, miss ratio 0.0576, byte miss ratio 0.0576
result/tencentBlock.ns21993.oracleGeneral.zst FIFO cache size      624, 11037877 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns21993.oracleGeneral.zst FIFO cache size     1873, 11037877 req, miss ratio 0.2433, byte miss ratio 0.2433
result/tencentBlock.ns21993.oracleGeneral.zst FIFO cache size     6243, 11037877 req, miss ratio 0.1982, byte miss ratio 0.1982
result/tencentBlock.ns21993.oracleGeneral.zst FIFO cache size    18730, 11037877 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns21993.oracleGeneral.zst FIFO cache size    62434, 11037877 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns21993.oracleGeneral.zst FIFO cache size   124868, 11037877 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns21993.oracleGeneral.zst FIFO cache size   249737, 11037877 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns21993.oracleGeneral.zst FIFO cache size   499475, 11037877 req, miss ratio 0.0622, byte miss ratio 0.0622
result/tencentBlock.ns21993.oracleGeneral.zst LRU cache size      624, 11037877 req, miss ratio 0.2674, byte miss ratio 0.2674
result/tencentBlock.ns21993.oracleGeneral.zst LRU cache size     1873, 11037877 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns21993.oracleGeneral.zst LRU cache size     6243, 11037877 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns21993.oracleGeneral.zst LRU cache size    18730, 11037877 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns21993.oracleGeneral.zst LRU cache size    62434, 11037877 req, miss ratio 0.1473, byte miss ratio 0.1473
result/tencentBlock.ns21993.oracleGeneral.zst LRU cache size   124868, 11037877 req, miss ratio 0.1374, byte miss ratio 0.1374
result/tencentBlock.ns21993.oracleGeneral.zst LRU cache size   249737, 11037877 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns21993.oracleGeneral.zst LRU cache size   499475, 11037877 req, miss ratio 0.0576, byte miss ratio 0.0576
result/tencentBlock.ns21993.oracleGeneral.zst S3FIFO-1 cache size      624, 11037877 req, miss ratio 0.2270, byte miss ratio 0.2270
result/tencentBlock.ns21993.oracleGeneral.zst S3FIFO-1 cache size     1873, 11037877 req, miss ratio 0.1987, byte miss ratio 0.1987
result/tencentBlock.ns21993.oracleGeneral.zst S3FIFO-1 cache size     6243, 11037877 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns21993.oracleGeneral.zst S3FIFO-1 cache size    18730, 11037877 req, miss ratio 0.1607, byte miss ratio 0.1607
result/tencentBlock.ns21993.oracleGeneral.zst S3FIFO-1 cache size    62434, 11037877 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns21993.oracleGeneral.zst S3FIFO-1 cache size   124868, 11037877 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns21993.oracleGeneral.zst S3FIFO-1 cache size   249737, 11037877 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns21993.oracleGeneral.zst S3FIFO-1 cache size   499475, 11037877 req, miss ratio 0.0570, byte miss ratio 0.0570
result/tencentBlock.ns21993.oracleGeneral.zst Clock cache size      624, 11037877 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns21993.oracleGeneral.zst Clock cache size     1873, 11037877 req, miss ratio 0.2062, byte miss ratio 0.2062
result/tencentBlock.ns21993.oracleGeneral.zst Clock cache size     6243, 11037877 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns21993.oracleGeneral.zst Clock cache size    18730, 11037877 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns21993.oracleGeneral.zst Clock cache size    62434, 11037877 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns21993.oracleGeneral.zst Clock cache size   124868, 11037877 req, miss ratio 0.1372, byte miss ratio 0.1372
