result/tencentBlock.ns2430.oracleGeneral.zst LeCaR cache size      326, 2897089 req, miss ratio 0.6479, byte miss ratio 0.6479
result/tencentBlock.ns2430.oracleGeneral.zst LeCaR cache size      979, 2897089 req, miss ratio 0.6258, byte miss ratio 0.6258
result/tencentBlock.ns2430.oracleGeneral.zst LeCaR cache size     3264, 2897089 req, miss ratio 0.6169, byte miss ratio 0.6169
result/tencentBlock.ns2430.oracleGeneral.zst LeCaR cache size     9792, 2897089 req, miss ratio 0.6116, byte miss ratio 0.6116
result/tencentBlock.ns2430.oracleGeneral.zst LeCaR cache size    32643, 2897089 req, miss ratio 0.5841, byte miss ratio 0.5841
result/tencentBlock.ns2430.oracleGeneral.zst LeCaR cache size    65286, 2897089 req, miss ratio 0.5616, byte miss ratio 0.5616
result/tencentBlock.ns2430.oracleGeneral.zst LeCaR cache size   130572, 2897089 req, miss ratio 0.5198, byte miss ratio 0.5198
result/tencentBlock.ns2430.oracleGeneral.zst LeCaR cache size   261144, 2897089 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns2430.oracleGeneral.zst ARC cache size      326, 2897089 req, miss ratio 0.6306, byte miss ratio 0.6306
result/tencentBlock.ns2430.oracleGeneral.zst ARC cache size      979, 2897089 req, miss ratio 0.6199, byte miss ratio 0.6199
result/tencentBlock.ns2430.oracleGeneral.zst ARC cache size     3264, 2897089 req, miss ratio 0.6128, byte miss ratio 0.6128
result/tencentBlock.ns2430.oracleGeneral.zst ARC cache size     9792, 2897089 req, miss ratio 0.6035, byte miss ratio 0.6035
result/tencentBlock.ns2430.oracleGeneral.zst ARC cache size    32643, 2897089 req, miss ratio 0.5661, byte miss ratio 0.5661
result/tencentBlock.ns2430.oracleGeneral.zst ARC cache size    65286, 2897089 req, miss ratio 0.5159, byte miss ratio 0.5159
result/tencentBlock.ns2430.oracleGeneral.zst ARC cache size   130572, 2897089 req, miss ratio 0.5205, byte miss ratio 0.5205
result/tencentBlock.ns2430.oracleGeneral.zst ARC cache size   261144, 2897089 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns2430.oracleGeneral.zst Cacheus cache size      326, 2897089 req, miss ratio 0.6331, byte miss ratio 0.6331
result/tencentBlock.ns2430.oracleGeneral.zst Cacheus cache size      979, 2897089 req, miss ratio 0.6202, byte miss ratio 0.6202
result/tencentBlock.ns2430.oracleGeneral.zst Cacheus cache size     3264, 2897089 req, miss ratio 0.6132, byte miss ratio 0.6132
result/tencentBlock.ns2430.oracleGeneral.zst Cacheus cache size     9792, 2897089 req, miss ratio 0.6031, byte miss ratio 0.6031
result/tencentBlock.ns2430.oracleGeneral.zst Cacheus cache size    32643, 2897089 req, miss ratio 0.5748, byte miss ratio 0.5748
result/tencentBlock.ns2430.oracleGeneral.zst Cacheus cache size    65286, 2897089 req, miss ratio 0.5347, byte miss ratio 0.5347
result/tencentBlock.ns2430.oracleGeneral.zst Cacheus cache size   130572, 2897089 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns2430.oracleGeneral.zst Cacheus cache size   261144, 2897089 req, miss ratio 0.1270, byte miss ratio 0.1270
result/tencentBlock.ns2430.oracleGeneral.zst Clock cache size      326, 2897089 req, miss ratio 0.6513, byte miss ratio 0.6513
result/tencentBlock.ns2430.oracleGeneral.zst Clock cache size      979, 2897089 req, miss ratio 0.6272, byte miss ratio 0.6272
result/tencentBlock.ns2430.oracleGeneral.zst Clock cache size     3264, 2897089 req, miss ratio 0.6180, byte miss ratio 0.6180
result/tencentBlock.ns2430.oracleGeneral.zst Clock cache size     9792, 2897089 req, miss ratio 0.6128, byte miss ratio 0.6128
result/tencentBlock.ns2430.oracleGeneral.zst Clock cache size    32643, 2897089 req, miss ratio 0.5892, byte miss ratio 0.5892
