result/tencentBlock.ns23109.oracleGeneral.zst FIFO cache size      258, 1068904 req, miss ratio 0.5206, byte miss ratio 0.5206
result/tencentBlock.ns23109.oracleGeneral.zst FIFO cache size      776, 1068904 req, miss ratio 0.5060, byte miss ratio 0.5060
result/tencentBlock.ns23109.oracleGeneral.zst FIFO cache size     2587, 1068904 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns23109.oracleGeneral.zst FIFO cache size     7763, 1068904 req, miss ratio 0.4982, byte miss ratio 0.4982
result/tencentBlock.ns23109.oracleGeneral.zst FIFO cache size    25878, 1068904 req, miss ratio 0.4274, byte miss ratio 0.4274
result/tencentBlock.ns23109.oracleGeneral.zst FIFO cache size    51756, 1068904 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns23109.oracleGeneral.zst FIFO cache size   103513, 1068904 req, miss ratio 0.2956, byte miss ratio 0.2956
result/tencentBlock.ns23109.oracleGeneral.zst FIFO cache size   207027, 1068904 req, miss ratio 0.2612, byte miss ratio 0.2612
result/tencentBlock.ns23109.oracleGeneral.zst LRU cache size      258, 1068904 req, miss ratio 0.4997, byte miss ratio 0.4997
result/tencentBlock.ns23109.oracleGeneral.zst LRU cache size      776, 1068904 req, miss ratio 0.4981, byte miss ratio 0.4981
result/tencentBlock.ns23109.oracleGeneral.zst LRU cache size     2587, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst LRU cache size     7763, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst LRU cache size    25878, 1068904 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns23109.oracleGeneral.zst LRU cache size    51756, 1068904 req, miss ratio 0.3144, byte miss ratio 0.3144
result/tencentBlock.ns23109.oracleGeneral.zst LRU cache size   103513, 1068904 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns23109.oracleGeneral.zst LRU cache size   207027, 1068904 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns23109.oracleGeneral.zst clock2 cache size      258, 1068904 req, miss ratio 0.4993, byte miss ratio 0.4993
result/tencentBlock.ns23109.oracleGeneral.zst clock2 cache size      776, 1068904 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns23109.oracleGeneral.zst clock2 cache size     2587, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst clock2 cache size     7763, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst clock2 cache size    25878, 1068904 req, miss ratio 0.4377, byte miss ratio 0.4377
result/tencentBlock.ns23109.oracleGeneral.zst clock2 cache size    51756, 1068904 req, miss ratio 0.3364, byte miss ratio 0.3364
result/tencentBlock.ns23109.oracleGeneral.zst clock2 cache size   103513, 1068904 req, miss ratio 0.2486, byte miss ratio 0.2486
result/tencentBlock.ns23109.oracleGeneral.zst clock2 cache size   207027, 1068904 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns23109.oracleGeneral.zst LIRS cache size      258, 1068904 req, miss ratio 0.5863, byte miss ratio 0.5863
result/tencentBlock.ns23109.oracleGeneral.zst LIRS cache size      776, 1068904 req, miss ratio 0.5108, byte miss ratio 0.5108
result/tencentBlock.ns23109.oracleGeneral.zst LIRS cache size     2587, 1068904 req, miss ratio 0.4974, byte miss ratio 0.4974
result/tencentBlock.ns23109.oracleGeneral.zst LIRS cache size     7763, 1068904 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns23109.oracleGeneral.zst LIRS cache size    25878, 1068904 req, miss ratio 0.3857, byte miss ratio 0.3857
result/tencentBlock.ns23109.oracleGeneral.zst LIRS cache size    51756, 1068904 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns23109.oracleGeneral.zst LIRS cache size   103513, 1068904 req, miss ratio 0.2456, byte miss ratio 0.2456
result/tencentBlock.ns23109.oracleGeneral.zst LIRS cache size   207027, 1068904 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns23109.oracleGeneral.zst Clock cache size      258, 1068904 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns23109.oracleGeneral.zst Clock cache size      776, 1068904 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns23109.oracleGeneral.zst Clock cache size     2587, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst Clock cache size     7763, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst Clock cache size    25878, 1068904 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns23109.oracleGeneral.zst Clock cache size    51756, 1068904 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns23109.oracleGeneral.zst Clock cache size   103513, 1068904 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns23109.oracleGeneral.zst Clock cache size   207027, 1068904 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns23109.oracleGeneral.zst ARC cache size      258, 1068904 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns23109.oracleGeneral.zst ARC cache size      776, 1068904 req, miss ratio 0.4978, byte miss ratio 0.4978
result/tencentBlock.ns23109.oracleGeneral.zst ARC cache size     2587, 1068904 req, miss ratio 0.4974, byte miss ratio 0.4974
result/tencentBlock.ns23109.oracleGeneral.zst ARC cache size     7763, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst ARC cache size    25878, 1068904 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns23109.oracleGeneral.zst ARC cache size    51756, 1068904 req, miss ratio 0.2850, byte miss ratio 0.2850
result/tencentBlock.ns23109.oracleGeneral.zst ARC cache size   103513, 1068904 req, miss ratio 0.2455, byte miss ratio 0.2455
result/tencentBlock.ns23109.oracleGeneral.zst ARC cache size   207027, 1068904 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns23109.oracleGeneral.zst LHD cache size      258, 1068904 req, miss ratio 0.5008, byte miss ratio 0.5008
result/tencentBlock.ns23109.oracleGeneral.zst LHD cache size      776, 1068904 req, miss ratio 0.4981, byte miss ratio 0.4981
result/tencentBlock.ns23109.oracleGeneral.zst LHD cache size     2587, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst LHD cache size     7763, 1068904 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns23109.oracleGeneral.zst LHD cache size    25878, 1068904 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns23109.oracleGeneral.zst LHD cache size    51756, 1068904 req, miss ratio 0.3233, byte miss ratio 0.3233
result/tencentBlock.ns23109.oracleGeneral.zst LHD cache size   103513, 1068904 req, miss ratio 0.2535, byte miss ratio 0.2535
result/tencentBlock.ns23109.oracleGeneral.zst LHD cache size   207027, 1068904 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns23109.oracleGeneral.zst LeCaR cache size      258, 1068904 req, miss ratio 0.4992, byte miss ratio 0.4992
result/tencentBlock.ns23109.oracleGeneral.zst LeCaR cache size      776, 1068904 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns23109.oracleGeneral.zst LeCaR cache size     2587, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst LeCaR cache size     7763, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst LeCaR cache size    25878, 1068904 req, miss ratio 0.3968, byte miss ratio 0.3968
result/tencentBlock.ns23109.oracleGeneral.zst LeCaR cache size    51756, 1068904 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns23109.oracleGeneral.zst LeCaR cache size   103513, 1068904 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns23109.oracleGeneral.zst LeCaR cache size   207027, 1068904 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns23109.oracleGeneral.zst Cacheus cache size      258, 1068904 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns23109.oracleGeneral.zst Cacheus cache size      776, 1068904 req, miss ratio 0.4978, byte miss ratio 0.4978
result/tencentBlock.ns23109.oracleGeneral.zst Cacheus cache size     2587, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst Cacheus cache size     7763, 1068904 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns23109.oracleGeneral.zst Cacheus cache size    25878, 1068904 req, miss ratio 0.4131, byte miss ratio 0.4131
result/tencentBlock.ns23109.oracleGeneral.zst Cacheus cache size    51756, 1068904 req, miss ratio 0.3120, byte miss ratio 0.3120
result/tencentBlock.ns23109.oracleGeneral.zst Cacheus cache size   103513, 1068904 req, miss ratio 0.2472, byte miss ratio 0.2472
result/tencentBlock.ns23109.oracleGeneral.zst Cacheus cache size   207027, 1068904 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-1 cache size      258, 1068904 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-1 cache size      776, 1068904 req, miss ratio 0.4977, byte miss ratio 0.4977
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-1 cache size     2587, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-1 cache size     7763, 1068904 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-1 cache size    25878, 1068904 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-1 cache size    51756, 1068904 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-1 cache size   103513, 1068904 req, miss ratio 0.2461, byte miss ratio 0.2461
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-1 cache size   207027, 1068904 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-d-1 cache size      258, 1068904 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-d-1 cache size      776, 1068904 req, miss ratio 0.4977, byte miss ratio 0.4977
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-d-1 cache size     2587, 1068904 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-d-1 cache size     7763, 1068904 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-d-1 cache size    25878, 1068904 req, miss ratio 0.3849, byte miss ratio 0.3849
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-d-1 cache size    51756, 1068904 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-d-1 cache size   103513, 1068904 req, miss ratio 0.2462, byte miss ratio 0.2462
result/tencentBlock.ns23109.oracleGeneral.zst S3FIFO-d-1 cache size   207027, 1068904 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns23109.oracleGeneral.zst LRB cache size      258, 1068904 req, miss ratio 0.5471, byte miss ratio 0.5471
result/tencentBlock.ns23109.oracleGeneral.zst LRB cache size      776, 1068904 req, miss ratio 0.5152, byte miss ratio 0.5152
result/tencentBlock.ns23109.oracleGeneral.zst LRB cache size     2587, 1068904 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns23109.oracleGeneral.zst LRB cache size     7763, 1068904 req, miss ratio 0.4635, byte miss ratio 0.4635
result/tencentBlock.ns23109.oracleGeneral.zst LRB cache size    25878, 1068904 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns23109.oracleGeneral.zst LRB cache size    51756, 1068904 req, miss ratio 0.2862, byte miss ratio 0.2862
