result/tencentBlock.ns21380.oracleGeneral.zst clock2 cache size      187, 1126362 req, miss ratio 0.5140, byte miss ratio 0.5140
result/tencentBlock.ns21380.oracleGeneral.zst clock2 cache size      562, 1126362 req, miss ratio 0.5020, byte miss ratio 0.5020
result/tencentBlock.ns21380.oracleGeneral.zst clock2 cache size     1874, 1126362 req, miss ratio 0.4979, byte miss ratio 0.4979
result/tencentBlock.ns21380.oracleGeneral.zst clock2 cache size     5622, 1126362 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns21380.oracleGeneral.zst clock2 cache size    18743, 1126362 req, miss ratio 0.4948, byte miss ratio 0.4948
result/tencentBlock.ns21380.oracleGeneral.zst clock2 cache size    37486, 1126362 req, miss ratio 0.4293, byte miss ratio 0.4293
result/tencentBlock.ns21380.oracleGeneral.zst clock2 cache size    74972, 1126362 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns21380.oracleGeneral.zst clock2 cache size   149945, 1126362 req, miss ratio 0.1676, byte miss ratio 0.1676
result/tencentBlock.ns21380.oracleGeneral.zst LeCaR cache size      187, 1126362 req, miss ratio 0.5109, byte miss ratio 0.5109
result/tencentBlock.ns21380.oracleGeneral.zst LeCaR cache size      562, 1126362 req, miss ratio 0.5021, byte miss ratio 0.5021
result/tencentBlock.ns21380.oracleGeneral.zst LeCaR cache size     1874, 1126362 req, miss ratio 0.4982, byte miss ratio 0.4982
result/tencentBlock.ns21380.oracleGeneral.zst LeCaR cache size     5622, 1126362 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns21380.oracleGeneral.zst LeCaR cache size    18743, 1126362 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns21380.oracleGeneral.zst LeCaR cache size    37486, 1126362 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns21380.oracleGeneral.zst LeCaR cache size    74972, 1126362 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns21380.oracleGeneral.zst LeCaR cache size   149945, 1126362 req, miss ratio 0.1672, byte miss ratio 0.1672
result/tencentBlock.ns21380.oracleGeneral.zst LHD cache size      187, 1126362 req, miss ratio 0.5116, byte miss ratio 0.5116
result/tencentBlock.ns21380.oracleGeneral.zst LHD cache size      562, 1126362 req, miss ratio 0.5023, byte miss ratio 0.5023
result/tencentBlock.ns21380.oracleGeneral.zst LHD cache size     1874, 1126362 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns21380.oracleGeneral.zst LHD cache size     5622, 1126362 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns21380.oracleGeneral.zst LHD cache size    18743, 1126362 req, miss ratio 0.4718, byte miss ratio 0.4718
result/tencentBlock.ns21380.oracleGeneral.zst LHD cache size    37486, 1126362 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns21380.oracleGeneral.zst LHD cache size    74972, 1126362 req, miss ratio 0.2549, byte miss ratio 0.2549
result/tencentBlock.ns21380.oracleGeneral.zst LHD cache size   149945, 1126362 req, miss ratio 0.1683, byte miss ratio 0.1683
result/tencentBlock.ns21380.oracleGeneral.zst FIFO cache size      187, 1126362 req, miss ratio 0.5781, byte miss ratio 0.5781
result/tencentBlock.ns21380.oracleGeneral.zst FIFO cache size      562, 1126362 req, miss ratio 0.5279, byte miss ratio 0.5279
result/tencentBlock.ns21380.oracleGeneral.zst FIFO cache size     1874, 1126362 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns21380.oracleGeneral.zst FIFO cache size     5622, 1126362 req, miss ratio 0.4997, byte miss ratio 0.4997
result/tencentBlock.ns21380.oracleGeneral.zst FIFO cache size    18743, 1126362 req, miss ratio 0.4619, byte miss ratio 0.4619
result/tencentBlock.ns21380.oracleGeneral.zst FIFO cache size    37486, 1126362 req, miss ratio 0.4279, byte miss ratio 0.4279
result/tencentBlock.ns21380.oracleGeneral.zst FIFO cache size    74972, 1126362 req, miss ratio 0.2814, byte miss ratio 0.2814
result/tencentBlock.ns21380.oracleGeneral.zst FIFO cache size   149945, 1126362 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns21380.oracleGeneral.zst Cacheus cache size      187, 1126362 req, miss ratio 0.5043, byte miss ratio 0.5043
result/tencentBlock.ns21380.oracleGeneral.zst Cacheus cache size      562, 1126362 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns21380.oracleGeneral.zst Cacheus cache size     1874, 1126362 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns21380.oracleGeneral.zst Cacheus cache size     5622, 1126362 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns21380.oracleGeneral.zst Cacheus cache size    18743, 1126362 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns21380.oracleGeneral.zst Cacheus cache size    37486, 1126362 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns21380.oracleGeneral.zst Cacheus cache size    74972, 1126362 req, miss ratio 0.2448, byte miss ratio 0.2448
