result/tencentBlock.ns18940.oracleGeneral.zst LIRS cache size      138, 1532379 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns18940.oracleGeneral.zst LIRS cache size      414, 1532379 req, miss ratio 0.5103, byte miss ratio 0.5103
result/tencentBlock.ns18940.oracleGeneral.zst LIRS cache size     1381, 1532379 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns18940.oracleGeneral.zst LIRS cache size     4143, 1532379 req, miss ratio 0.4605, byte miss ratio 0.4605
result/tencentBlock.ns18940.oracleGeneral.zst LIRS cache size    13812, 1532379 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns18940.oracleGeneral.zst LIRS cache size    27624, 1532379 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns18940.oracleGeneral.zst LIRS cache size    55249, 1532379 req, miss ratio 0.2783, byte miss ratio 0.2783
result/tencentBlock.ns18940.oracleGeneral.zst LIRS cache size   110498, 1532379 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns18940.oracleGeneral.zst FIFO cache size      138, 1532379 req, miss ratio 0.6814, byte miss ratio 0.6814
result/tencentBlock.ns18940.oracleGeneral.zst FIFO cache size      414, 1532379 req, miss ratio 0.5366, byte miss ratio 0.5366
result/tencentBlock.ns18940.oracleGeneral.zst FIFO cache size     1381, 1532379 req, miss ratio 0.4872, byte miss ratio 0.4872
result/tencentBlock.ns18940.oracleGeneral.zst FIFO cache size     4143, 1532379 req, miss ratio 0.4684, byte miss ratio 0.4684
result/tencentBlock.ns18940.oracleGeneral.zst FIFO cache size    13812, 1532379 req, miss ratio 0.4103, byte miss ratio 0.4103
result/tencentBlock.ns18940.oracleGeneral.zst FIFO cache size    27624, 1532379 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns18940.oracleGeneral.zst FIFO cache size    55249, 1532379 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns18940.oracleGeneral.zst FIFO cache size   110498, 1532379 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns18940.oracleGeneral.zst LHD cache size      138, 1532379 req, miss ratio 0.5560, byte miss ratio 0.5560
result/tencentBlock.ns18940.oracleGeneral.zst LHD cache size      414, 1532379 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns18940.oracleGeneral.zst LHD cache size     1381, 1532379 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns18940.oracleGeneral.zst LHD cache size     4143, 1532379 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns18940.oracleGeneral.zst LHD cache size    13812, 1532379 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns18940.oracleGeneral.zst LHD cache size    27624, 1532379 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns18940.oracleGeneral.zst LHD cache size    55249, 1532379 req, miss ratio 0.2509, byte miss ratio 0.2509
result/tencentBlock.ns18940.oracleGeneral.zst LHD cache size   110498, 1532379 req, miss ratio 0.1012, byte miss ratio 0.1012
result/tencentBlock.ns18940.oracleGeneral.zst Cacheus cache size      138, 1532379 req, miss ratio 0.5051, byte miss ratio 0.5051
result/tencentBlock.ns18940.oracleGeneral.zst Cacheus cache size      414, 1532379 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns18940.oracleGeneral.zst Cacheus cache size     1381, 1532379 req, miss ratio 0.4588, byte miss ratio 0.4588
