result/tencentBlock.ns17268.oracleGeneral.zst FIFO cache size      219, 1293582 req, miss ratio 0.5589, byte miss ratio 0.5589
result/tencentBlock.ns17268.oracleGeneral.zst FIFO cache size      659, 1293582 req, miss ratio 0.5014, byte miss ratio 0.5014
result/tencentBlock.ns17268.oracleGeneral.zst FIFO cache size     2197, 1293582 req, miss ratio 0.4781, byte miss ratio 0.4781
result/tencentBlock.ns17268.oracleGeneral.zst FIFO cache size     6592, 1293582 req, miss ratio 0.4704, byte miss ratio 0.4704
result/tencentBlock.ns17268.oracleGeneral.zst FIFO cache size    21973, 1293582 req, miss ratio 0.4269, byte miss ratio 0.4269
result/tencentBlock.ns17268.oracleGeneral.zst FIFO cache size    43947, 1293582 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns17268.oracleGeneral.zst FIFO cache size    87895, 1293582 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns17268.oracleGeneral.zst FIFO cache size   175791, 1293582 req, miss ratio 0.1931, byte miss ratio 0.1931
result/tencentBlock.ns17268.oracleGeneral.zst LeCaR cache size      219, 1293582 req, miss ratio 0.4843, byte miss ratio 0.4843
result/tencentBlock.ns17268.oracleGeneral.zst LeCaR cache size      659, 1293582 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns17268.oracleGeneral.zst LeCaR cache size     2197, 1293582 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns17268.oracleGeneral.zst LeCaR cache size     6592, 1293582 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns17268.oracleGeneral.zst LeCaR cache size    21973, 1293582 req, miss ratio 0.4120, byte miss ratio 0.4120
result/tencentBlock.ns17268.oracleGeneral.zst LeCaR cache size    43947, 1293582 req, miss ratio 0.3737, byte miss ratio 0.3737
result/tencentBlock.ns17268.oracleGeneral.zst LeCaR cache size    87895, 1293582 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns17268.oracleGeneral.zst LeCaR cache size   175791, 1293582 req, miss ratio 0.1706, byte miss ratio 0.1706
result/tencentBlock.ns17268.oracleGeneral.zst Cacheus cache size      219, 1293582 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns17268.oracleGeneral.zst Cacheus cache size      659, 1293582 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns17268.oracleGeneral.zst Cacheus cache size     2197, 1293582 req, miss ratio 0.4670, byte miss ratio 0.4670
result/tencentBlock.ns17268.oracleGeneral.zst Cacheus cache size     6592, 1293582 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns17268.oracleGeneral.zst Cacheus cache size    21973, 1293582 req, miss ratio 0.4279, byte miss ratio 0.4279
result/tencentBlock.ns17268.oracleGeneral.zst Cacheus cache size    43947, 1293582 req, miss ratio 0.3798, byte miss ratio 0.3798
result/tencentBlock.ns17268.oracleGeneral.zst Cacheus cache size    87895, 1293582 req, miss ratio 0.2148, byte miss ratio 0.2148
result/tencentBlock.ns17268.oracleGeneral.zst Cacheus cache size   175791, 1293582 req, miss ratio 0.1710, byte miss ratio 0.1710
result/tencentBlock.ns17268.oracleGeneral.zst LHD cache size      219, 1293582 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns17268.oracleGeneral.zst LHD cache size      659, 1293582 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns17268.oracleGeneral.zst LHD cache size     2197, 1293582 req, miss ratio 0.4681, byte miss ratio 0.4681
result/tencentBlock.ns17268.oracleGeneral.zst LHD cache size     6592, 1293582 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns17268.oracleGeneral.zst LHD cache size    21973, 1293582 req, miss ratio 0.4249, byte miss ratio 0.4249
result/tencentBlock.ns17268.oracleGeneral.zst LHD cache size    43947, 1293582 req, miss ratio 0.3682, byte miss ratio 0.3682
result/tencentBlock.ns17268.oracleGeneral.zst LHD cache size    87895, 1293582 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns17268.oracleGeneral.zst LHD cache size   175791, 1293582 req, miss ratio 0.1711, byte miss ratio 0.1711
result/tencentBlock.ns17268.oracleGeneral.zst LIRS cache size      219, 1293582 req, miss ratio 0.5471, byte miss ratio 0.5471
result/tencentBlock.ns17268.oracleGeneral.zst LIRS cache size      659, 1293582 req, miss ratio 0.5060, byte miss ratio 0.5060
result/tencentBlock.ns17268.oracleGeneral.zst LIRS cache size     2197, 1293582 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns17268.oracleGeneral.zst LIRS cache size     6592, 1293582 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns17268.oracleGeneral.zst LIRS cache size    21973, 1293582 req, miss ratio 0.4131, byte miss ratio 0.4131
result/tencentBlock.ns17268.oracleGeneral.zst LIRS cache size    43947, 1293582 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns17268.oracleGeneral.zst LIRS cache size    87895, 1293582 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns17268.oracleGeneral.zst LIRS cache size   175791, 1293582 req, miss ratio 0.1709, byte miss ratio 0.1709
result/tencentBlock.ns17268.oracleGeneral.zst LRU cache size      219, 1293582 req, miss ratio 0.4893, byte miss ratio 0.4893
result/tencentBlock.ns17268.oracleGeneral.zst LRU cache size      659, 1293582 req, miss ratio 0.4736, byte miss ratio 0.4736
result/tencentBlock.ns17268.oracleGeneral.zst LRU cache size     2197, 1293582 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns17268.oracleGeneral.zst LRU cache size     6592, 1293582 req, miss ratio 0.4667, byte miss ratio 0.4667
result/tencentBlock.ns17268.oracleGeneral.zst LRU cache size    21973, 1293582 req, miss ratio 0.4119, byte miss ratio 0.4119
result/tencentBlock.ns17268.oracleGeneral.zst LRU cache size    43947, 1293582 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns17268.oracleGeneral.zst LRU cache size    87895, 1293582 req, miss ratio 0.2159, byte miss ratio 0.2159
result/tencentBlock.ns17268.oracleGeneral.zst LRU cache size   175791, 1293582 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns17268.oracleGeneral.zst ARC cache size      219, 1293582 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns17268.oracleGeneral.zst ARC cache size      659, 1293582 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns17268.oracleGeneral.zst ARC cache size     2197, 1293582 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns17268.oracleGeneral.zst ARC cache size     6592, 1293582 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns17268.oracleGeneral.zst ARC cache size    21973, 1293582 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns17268.oracleGeneral.zst ARC cache size    43947, 1293582 req, miss ratio 0.3450, byte miss ratio 0.3450
result/tencentBlock.ns17268.oracleGeneral.zst ARC cache size    87895, 1293582 req, miss ratio 0.2208, byte miss ratio 0.2208
result/tencentBlock.ns17268.oracleGeneral.zst ARC cache size   175791, 1293582 req, miss ratio 0.1712, byte miss ratio 0.1712
result/tencentBlock.ns17268.oracleGeneral.zst clock2 cache size      219, 1293582 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns17268.oracleGeneral.zst clock2 cache size      659, 1293582 req, miss ratio 0.4734, byte miss ratio 0.4734
result/tencentBlock.ns17268.oracleGeneral.zst clock2 cache size     2197, 1293582 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns17268.oracleGeneral.zst clock2 cache size     6592, 1293582 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns17268.oracleGeneral.zst clock2 cache size    21973, 1293582 req, miss ratio 0.4628, byte miss ratio 0.4628
result/tencentBlock.ns17268.oracleGeneral.zst clock2 cache size    43947, 1293582 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns17268.oracleGeneral.zst clock2 cache size    87895, 1293582 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns17268.oracleGeneral.zst clock2 cache size   175791, 1293582 req, miss ratio 0.1712, byte miss ratio 0.1712
result/tencentBlock.ns17268.oracleGeneral.zst S3FIFO-1 cache size      219, 1293582 req, miss ratio 0.4827, byte miss ratio 0.4827
result/tencentBlock.ns17268.oracleGeneral.zst S3FIFO-1 cache size      659, 1293582 req, miss ratio 0.4704, byte miss ratio 0.4704
result/tencentBlock.ns17268.oracleGeneral.zst S3FIFO-1 cache size     2197, 1293582 req, miss ratio 0.4671, byte miss ratio 0.4671
result/tencentBlock.ns17268.oracleGeneral.zst S3FIFO-1 cache size     6592, 1293582 req, miss ratio 0.4663, byte miss ratio 0.4663
