result/tencentBlock.ns12883.oracleGeneral.zst LeCaR cache size      513, 4565271 req, miss ratio 0.5100, byte miss ratio 0.5100
result/tencentBlock.ns12883.oracleGeneral.zst LeCaR cache size     1541, 4565271 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns12883.oracleGeneral.zst LeCaR cache size     5138, 4565271 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns12883.oracleGeneral.zst LeCaR cache size    15415, 4565271 req, miss ratio 0.2716, byte miss ratio 0.2716
result/tencentBlock.ns12883.oracleGeneral.zst LeCaR cache size    51385, 4565271 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns12883.oracleGeneral.zst LeCaR cache size   102771, 4565271 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns12883.oracleGeneral.zst LeCaR cache size   205543, 4565271 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns12883.oracleGeneral.zst LeCaR cache size   411087, 4565271 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns12883.oracleGeneral.zst LHD cache size      513, 4565271 req, miss ratio 0.5128, byte miss ratio 0.5128
result/tencentBlock.ns12883.oracleGeneral.zst LHD cache size     1541, 4565271 req, miss ratio 0.3750, byte miss ratio 0.3750
result/tencentBlock.ns12883.oracleGeneral.zst LHD cache size     5138, 4565271 req, miss ratio 0.2958, byte miss ratio 0.2958
result/tencentBlock.ns12883.oracleGeneral.zst LHD cache size    15415, 4565271 req, miss ratio 0.2613, byte miss ratio 0.2613
result/tencentBlock.ns12883.oracleGeneral.zst LHD cache size    51385, 4565271 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns12883.oracleGeneral.zst LHD cache size   102771, 4565271 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns12883.oracleGeneral.zst LHD cache size   205543, 4565271 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns12883.oracleGeneral.zst LHD cache size   411087, 4565271 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns12883.oracleGeneral.zst ARC cache size      513, 4565271 req, miss ratio 0.5022, byte miss ratio 0.5022
result/tencentBlock.ns12883.oracleGeneral.zst ARC cache size     1541, 4565271 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns12883.oracleGeneral.zst ARC cache size     5138, 4565271 req, miss ratio 0.2947, byte miss ratio 0.2947
result/tencentBlock.ns12883.oracleGeneral.zst ARC cache size    15415, 4565271 req, miss ratio 0.2637, byte miss ratio 0.2637
result/tencentBlock.ns12883.oracleGeneral.zst ARC cache size    51385, 4565271 req, miss ratio 0.2106, byte miss ratio 0.2106
result/tencentBlock.ns12883.oracleGeneral.zst ARC cache size   102771, 4565271 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns12883.oracleGeneral.zst ARC cache size   205543, 4565271 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns12883.oracleGeneral.zst ARC cache size   411087, 4565271 req, miss ratio 0.1132, byte miss ratio 0.1132
result/tencentBlock.ns12883.oracleGeneral.zst LRU cache size      513, 4565271 req, miss ratio 0.5121, byte miss ratio 0.5121
result/tencentBlock.ns12883.oracleGeneral.zst LRU cache size     1541, 4565271 req, miss ratio 0.4065, byte miss ratio 0.4065
result/tencentBlock.ns12883.oracleGeneral.zst LRU cache size     5138, 4565271 req, miss ratio 0.3015, byte miss ratio 0.3015
result/tencentBlock.ns12883.oracleGeneral.zst LRU cache size    15415, 4565271 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns12883.oracleGeneral.zst LRU cache size    51385, 4565271 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns12883.oracleGeneral.zst LRU cache size   102771, 4565271 req, miss ratio 0.1552, byte miss ratio 0.1552
result/tencentBlock.ns12883.oracleGeneral.zst LRU cache size   205543, 4565271 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns12883.oracleGeneral.zst LRU cache size   411087, 4565271 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns12883.oracleGeneral.zst FIFO cache size      513, 4565271 req, miss ratio 0.5814, byte miss ratio 0.5814
result/tencentBlock.ns12883.oracleGeneral.zst FIFO cache size     1541, 4565271 req, miss ratio 0.4479, byte miss ratio 0.4479
result/tencentBlock.ns12883.oracleGeneral.zst FIFO cache size     5138, 4565271 req, miss ratio 0.3458, byte miss ratio 0.3458
result/tencentBlock.ns12883.oracleGeneral.zst FIFO cache size    15415, 4565271 req, miss ratio 0.2905, byte miss ratio 0.2905
result/tencentBlock.ns12883.oracleGeneral.zst FIFO cache size    51385, 4565271 req, miss ratio 0.2219, byte miss ratio 0.2219
result/tencentBlock.ns12883.oracleGeneral.zst FIFO cache size   102771, 4565271 req, miss ratio 0.1676, byte miss ratio 0.1676
result/tencentBlock.ns12883.oracleGeneral.zst FIFO cache size   205543, 4565271 req, miss ratio 0.1383, byte miss ratio 0.1383
result/tencentBlock.ns12883.oracleGeneral.zst FIFO cache size   411087, 4565271 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns12883.oracleGeneral.zst Clock cache size      513, 4565271 req, miss ratio 0.5120, byte miss ratio 0.5120
result/tencentBlock.ns12883.oracleGeneral.zst Clock cache size     1541, 4565271 req, miss ratio 0.4040, byte miss ratio 0.4040
result/tencentBlock.ns12883.oracleGeneral.zst Clock cache size     5138, 4565271 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns12883.oracleGeneral.zst Clock cache size    15415, 4565271 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns12883.oracleGeneral.zst Clock cache size    51385, 4565271 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns12883.oracleGeneral.zst Clock cache size   102771, 4565271 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns12883.oracleGeneral.zst Clock cache size   205543, 4565271 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns12883.oracleGeneral.zst Clock cache size   411087, 4565271 req, miss ratio 0.1134, byte miss ratio 0.1134
result/tencentBlock.ns12883.oracleGeneral.zst LIRS cache size      513, 4565271 req, miss ratio 0.5367, byte miss ratio 0.5367
result/tencentBlock.ns12883.oracleGeneral.zst LIRS cache size     1541, 4565271 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns12883.oracleGeneral.zst LIRS cache size     5138, 4565271 req, miss ratio 0.3058, byte miss ratio 0.3058
result/tencentBlock.ns12883.oracleGeneral.zst LIRS cache size    15415, 4565271 req, miss ratio 0.2658, byte miss ratio 0.2658
result/tencentBlock.ns12883.oracleGeneral.zst LIRS cache size    51385, 4565271 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns12883.oracleGeneral.zst LIRS cache size   102771, 4565271 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns12883.oracleGeneral.zst LIRS cache size   205543, 4565271 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns12883.oracleGeneral.zst LIRS cache size   411087, 4565271 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns12883.oracleGeneral.zst S3FIFO-1 cache size      513, 4565271 req, miss ratio 0.5151, byte miss ratio 0.5151
result/tencentBlock.ns12883.oracleGeneral.zst S3FIFO-1 cache size     1541, 4565271 req, miss ratio 0.3255, byte miss ratio 0.3255
result/tencentBlock.ns12883.oracleGeneral.zst S3FIFO-1 cache size     5138, 4565271 req, miss ratio 0.2960, byte miss ratio 0.2960
result/tencentBlock.ns12883.oracleGeneral.zst S3FIFO-1 cache size    15415, 4565271 req, miss ratio 0.2624, byte miss ratio 0.2624
result/tencentBlock.ns12883.oracleGeneral.zst S3FIFO-1 cache size    51385, 4565271 req, miss ratio 0.2187, byte miss ratio 0.2187
result/tencentBlock.ns12883.oracleGeneral.zst S3FIFO-1 cache size   102771, 4565271 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns12883.oracleGeneral.zst S3FIFO-1 cache size   205543, 4565271 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns12883.oracleGeneral.zst S3FIFO-1 cache size   411087, 4565271 req, miss ratio 0.1133, byte miss ratio 0.1133
