result/tencentBlock.ns7883.oracleGeneral.zst S3FIFO-1 cache size      307, 3774462 req, miss ratio 0.3429, byte miss ratio 0.3429
result/tencentBlock.ns7883.oracleGeneral.zst S3FIFO-1 cache size      923, 3774462 req, miss ratio 0.2953, byte miss ratio 0.2953
result/tencentBlock.ns7883.oracleGeneral.zst S3FIFO-1 cache size     3077, 3774462 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns7883.oracleGeneral.zst S3FIFO-1 cache size     9231, 3774462 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns7883.oracleGeneral.zst S3FIFO-1 cache size    30771, 3774462 req, miss ratio 0.2172, byte miss ratio 0.2172
result/tencentBlock.ns7883.oracleGeneral.zst S3FIFO-1 cache size    61543, 3774462 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns7883.oracleGeneral.zst S3FIFO-1 cache size   123086, 3774462 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns7883.oracleGeneral.zst S3FIFO-1 cache size   246172, 3774462 req, miss ratio 0.0817, byte miss ratio 0.0817
result/tencentBlock.ns7883.oracleGeneral.zst LRU cache size      307, 3774462 req, miss ratio 0.3576, byte miss ratio 0.3576
result/tencentBlock.ns7883.oracleGeneral.zst LRU cache size      923, 3774462 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns7883.oracleGeneral.zst LRU cache size     3077, 3774462 req, miss ratio 0.2880, byte miss ratio 0.2880
result/tencentBlock.ns7883.oracleGeneral.zst LRU cache size     9231, 3774462 req, miss ratio 0.2683, byte miss ratio 0.2683
result/tencentBlock.ns7883.oracleGeneral.zst LRU cache size    30771, 3774462 req, miss ratio 0.2334, byte miss ratio 0.2334
result/tencentBlock.ns7883.oracleGeneral.zst LRU cache size    61543, 3774462 req, miss ratio 0.2019, byte miss ratio 0.2019
result/tencentBlock.ns7883.oracleGeneral.zst LRU cache size   123086, 3774462 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns7883.oracleGeneral.zst LRU cache size   246172, 3774462 req, miss ratio 0.0816, byte miss ratio 0.0816
result/tencentBlock.ns7883.oracleGeneral.zst LIRS cache size      307, 3774462 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns7883.oracleGeneral.zst LIRS cache size      923, 3774462 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns7883.oracleGeneral.zst LIRS cache size     3077, 3774462 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns7883.oracleGeneral.zst LIRS cache size     9231, 3774462 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns7883.oracleGeneral.zst LIRS cache size    30771, 3774462 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns7883.oracleGeneral.zst LIRS cache size    61543, 3774462 req, miss ratio 0.1818, byte miss ratio 0.1818
result/tencentBlock.ns7883.oracleGeneral.zst LIRS cache size   123086, 3774462 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns7883.oracleGeneral.zst LIRS cache size   246172, 3774462 req, miss ratio 0.0820, byte miss ratio 0.0820
result/tencentBlock.ns7883.oracleGeneral.zst Cacheus cache size      307, 3774462 req, miss ratio 0.3298, byte miss ratio 0.3298
result/tencentBlock.ns7883.oracleGeneral.zst Cacheus cache size      923, 3774462 req, miss ratio 0.2969, byte miss ratio 0.2969
result/tencentBlock.ns7883.oracleGeneral.zst Cacheus cache size     3077, 3774462 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns7883.oracleGeneral.zst Cacheus cache size     9231, 3774462 req, miss ratio 0.2549, byte miss ratio 0.2549
result/tencentBlock.ns7883.oracleGeneral.zst Cacheus cache size    30771, 3774462 req, miss ratio 0.2274, byte miss ratio 0.2274
result/tencentBlock.ns7883.oracleGeneral.zst Cacheus cache size    61543, 3774462 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns7883.oracleGeneral.zst Cacheus cache size   123086, 3774462 req, miss ratio 0.1019, byte miss ratio 0.1019
result/tencentBlock.ns7883.oracleGeneral.zst Cacheus cache size   246172, 3774462 req, miss ratio 0.0818, byte miss ratio 0.0818
result/tencentBlock.ns7883.oracleGeneral.zst ARC cache size      307, 3774462 req, miss ratio 0.3349, byte miss ratio 0.3349
result/tencentBlock.ns7883.oracleGeneral.zst ARC cache size      923, 3774462 req, miss ratio 0.2964, byte miss ratio 0.2964
