result/tencentBlock.ns15466.oracleGeneral.zst LRU cache size      451, 4130881 req, miss ratio 0.5125, byte miss ratio 0.5125
result/tencentBlock.ns15466.oracleGeneral.zst LRU cache size     1355, 4130881 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns15466.oracleGeneral.zst LRU cache size     4518, 4130881 req, miss ratio 0.3082, byte miss ratio 0.3082
result/tencentBlock.ns15466.oracleGeneral.zst LRU cache size    13554, 4130881 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns15466.oracleGeneral.zst LRU cache size    45181, 4130881 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns15466.oracleGeneral.zst LRU cache size    90363, 4130881 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns15466.oracleGeneral.zst LRU cache size   180727, 4130881 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns15466.oracleGeneral.zst LRU cache size   361454, 4130881 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns15466.oracleGeneral.zst Cacheus cache size      451, 4130881 req, miss ratio 0.4934, byte miss ratio 0.4934
result/tencentBlock.ns15466.oracleGeneral.zst Cacheus cache size     1355, 4130881 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns15466.oracleGeneral.zst Cacheus cache size     4518, 4130881 req, miss ratio 0.2963, byte miss ratio 0.2963
result/tencentBlock.ns15466.oracleGeneral.zst Cacheus cache size    13554, 4130881 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns15466.oracleGeneral.zst Cacheus cache size    45181, 4130881 req, miss ratio 0.2170, byte miss ratio 0.2170
result/tencentBlock.ns15466.oracleGeneral.zst Cacheus cache size    90363, 4130881 req, miss ratio 0.1642, byte miss ratio 0.1642
result/tencentBlock.ns15466.oracleGeneral.zst Cacheus cache size   180727, 4130881 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns15466.oracleGeneral.zst Cacheus cache size   361454, 4130881 req, miss ratio 0.1105, byte miss ratio 0.1105
