result/tencentBlock.ns19998.oracleGeneral.zst FIFO cache size      235, 2562281 req, miss ratio 0.5165, byte miss ratio 0.5165
result/tencentBlock.ns19998.oracleGeneral.zst FIFO cache size      707, 2562281 req, miss ratio 0.4056, byte miss ratio 0.4056
result/tencentBlock.ns19998.oracleGeneral.zst FIFO cache size     2357, 2562281 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns19998.oracleGeneral.zst FIFO cache size     7072, 2562281 req, miss ratio 0.3130, byte miss ratio 0.3130
result/tencentBlock.ns19998.oracleGeneral.zst FIFO cache size    23573, 2562281 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns19998.oracleGeneral.zst FIFO cache size    47147, 2562281 req, miss ratio 0.2278, byte miss ratio 0.2278
result/tencentBlock.ns19998.oracleGeneral.zst FIFO cache size    94295, 2562281 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns19998.oracleGeneral.zst FIFO cache size   188591, 2562281 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns19998.oracleGeneral.zst LeCaR cache size      235, 2562281 req, miss ratio 0.3793, byte miss ratio 0.3793
result/tencentBlock.ns19998.oracleGeneral.zst LeCaR cache size      707, 2562281 req, miss ratio 0.3606, byte miss ratio 0.3606
result/tencentBlock.ns19998.oracleGeneral.zst LeCaR cache size     2357, 2562281 req, miss ratio 0.3301, byte miss ratio 0.3301
result/tencentBlock.ns19998.oracleGeneral.zst LeCaR cache size     7072, 2562281 req, miss ratio 0.2852, byte miss ratio 0.2852
result/tencentBlock.ns19998.oracleGeneral.zst LeCaR cache size    23573, 2562281 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns19998.oracleGeneral.zst LeCaR cache size    47147, 2562281 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns19998.oracleGeneral.zst LeCaR cache size    94295, 2562281 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns19998.oracleGeneral.zst LeCaR cache size   188591, 2562281 req, miss ratio 0.0921, byte miss ratio 0.0921
result/tencentBlock.ns19998.oracleGeneral.zst Clock cache size      235, 2562281 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns19998.oracleGeneral.zst Clock cache size      707, 2562281 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns19998.oracleGeneral.zst Clock cache size     2357, 2562281 req, miss ratio 0.3306, byte miss ratio 0.3306
result/tencentBlock.ns19998.oracleGeneral.zst Clock cache size     7072, 2562281 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns19998.oracleGeneral.zst Clock cache size    23573, 2562281 req, miss ratio 0.2451, byte miss ratio 0.2451
result/tencentBlock.ns19998.oracleGeneral.zst Clock cache size    47147, 2562281 req, miss ratio 0.2160, byte miss ratio 0.2160
result/tencentBlock.ns19998.oracleGeneral.zst Clock cache size    94295, 2562281 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns19998.oracleGeneral.zst Clock cache size   188591, 2562281 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns19998.oracleGeneral.zst Cacheus cache size      235, 2562281 req, miss ratio 0.3745, byte miss ratio 0.3745
result/tencentBlock.ns19998.oracleGeneral.zst Cacheus cache size      707, 2562281 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns19998.oracleGeneral.zst Cacheus cache size     2357, 2562281 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns19998.oracleGeneral.zst Cacheus cache size     7072, 2562281 req, miss ratio 0.2832, byte miss ratio 0.2832
result/tencentBlock.ns19998.oracleGeneral.zst Cacheus cache size    23573, 2562281 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns19998.oracleGeneral.zst Cacheus cache size    47147, 2562281 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns19998.oracleGeneral.zst Cacheus cache size    94295, 2562281 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns19998.oracleGeneral.zst Cacheus cache size   188591, 2562281 req, miss ratio 0.0921, byte miss ratio 0.0921
result/tencentBlock.ns19998.oracleGeneral.zst LHD cache size      235, 2562281 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns19998.oracleGeneral.zst LHD cache size      707, 2562281 req, miss ratio 0.3594, byte miss ratio 0.3594
result/tencentBlock.ns19998.oracleGeneral.zst LHD cache size     2357, 2562281 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns19998.oracleGeneral.zst LHD cache size     7072, 2562281 req, miss ratio 0.2841, byte miss ratio 0.2841
result/tencentBlock.ns19998.oracleGeneral.zst LHD cache size    23573, 2562281 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns19998.oracleGeneral.zst LHD cache size    47147, 2562281 req, miss ratio 0.1928, byte miss ratio 0.1928
result/tencentBlock.ns19998.oracleGeneral.zst LHD cache size    94295, 2562281 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns19998.oracleGeneral.zst LHD cache size   188591, 2562281 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns19998.oracleGeneral.zst ARC cache size      235, 2562281 req, miss ratio 0.3730, byte miss ratio 0.3730
result/tencentBlock.ns19998.oracleGeneral.zst ARC cache size      707, 2562281 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns19998.oracleGeneral.zst ARC cache size     2357, 2562281 req, miss ratio 0.3070, byte miss ratio 0.3070
