result/tencentBlock.ns17785.oracleGeneral.zst LHD cache size      227, 1525165 req, miss ratio 0.4541, byte miss ratio 0.4541
result/tencentBlock.ns17785.oracleGeneral.zst LHD cache size      681, 1525165 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns17785.oracleGeneral.zst LHD cache size     2273, 1525165 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns17785.oracleGeneral.zst LHD cache size     6819, 1525165 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns17785.oracleGeneral.zst LHD cache size    22731, 1525165 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns17785.oracleGeneral.zst LHD cache size    45463, 1525165 req, miss ratio 0.3256, byte miss ratio 0.3256
result/tencentBlock.ns17785.oracleGeneral.zst LHD cache size    90926, 1525165 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns17785.oracleGeneral.zst LHD cache size   181853, 1525165 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns17785.oracleGeneral.zst LeCaR cache size      227, 1525165 req, miss ratio 0.4536, byte miss ratio 0.4536
result/tencentBlock.ns17785.oracleGeneral.zst LeCaR cache size      681, 1525165 req, miss ratio 0.4462, byte miss ratio 0.4462
result/tencentBlock.ns17785.oracleGeneral.zst LeCaR cache size     2273, 1525165 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns17785.oracleGeneral.zst LeCaR cache size     6819, 1525165 req, miss ratio 0.4433, byte miss ratio 0.4433
result/tencentBlock.ns17785.oracleGeneral.zst LeCaR cache size    22731, 1525165 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns17785.oracleGeneral.zst LeCaR cache size    45463, 1525165 req, miss ratio 0.3473, byte miss ratio 0.3473
result/tencentBlock.ns17785.oracleGeneral.zst LeCaR cache size    90926, 1525165 req, miss ratio 0.1953, byte miss ratio 0.1953
result/tencentBlock.ns17785.oracleGeneral.zst LeCaR cache size   181853, 1525165 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns17785.oracleGeneral.zst LIRS cache size      227, 1525165 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns17785.oracleGeneral.zst LIRS cache size      681, 1525165 req, miss ratio 0.4796, byte miss ratio 0.4796
result/tencentBlock.ns17785.oracleGeneral.zst LIRS cache size     2273, 1525165 req, miss ratio 0.4464, byte miss ratio 0.4464
result/tencentBlock.ns17785.oracleGeneral.zst LIRS cache size     6819, 1525165 req, miss ratio 0.4315, byte miss ratio 0.4315
result/tencentBlock.ns17785.oracleGeneral.zst LIRS cache size    22731, 1525165 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns17785.oracleGeneral.zst LIRS cache size    45463, 1525165 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns17785.oracleGeneral.zst LIRS cache size    90926, 1525165 req, miss ratio 0.1978, byte miss ratio 0.1978
result/tencentBlock.ns17785.oracleGeneral.zst LIRS cache size   181853, 1525165 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns17785.oracleGeneral.zst ARC cache size      227, 1525165 req, miss ratio 0.4473, byte miss ratio 0.4473
result/tencentBlock.ns17785.oracleGeneral.zst ARC cache size      681, 1525165 req, miss ratio 0.4453, byte miss ratio 0.4453
