result/tencentBlock.ns23855.oracleGeneral.zst clock2 cache size      284, 3249568 req, miss ratio 0.5418, byte miss ratio 0.5418
result/tencentBlock.ns23855.oracleGeneral.zst clock2 cache size      852, 3249568 req, miss ratio 0.4375, byte miss ratio 0.4375
result/tencentBlock.ns23855.oracleGeneral.zst clock2 cache size     2841, 3249568 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns23855.oracleGeneral.zst clock2 cache size     8525, 3249568 req, miss ratio 0.2559, byte miss ratio 0.2559
result/tencentBlock.ns23855.oracleGeneral.zst clock2 cache size    28419, 3249568 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns23855.oracleGeneral.zst clock2 cache size    56838, 3249568 req, miss ratio 0.1623, byte miss ratio 0.1623
result/tencentBlock.ns23855.oracleGeneral.zst clock2 cache size   113676, 3249568 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns23855.oracleGeneral.zst clock2 cache size   227352, 3249568 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns23855.oracleGeneral.zst LIRS cache size      284, 3249568 req, miss ratio 0.5392, byte miss ratio 0.5392
result/tencentBlock.ns23855.oracleGeneral.zst LIRS cache size      852, 3249568 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns23855.oracleGeneral.zst LIRS cache size     2841, 3249568 req, miss ratio 0.2913, byte miss ratio 0.2913
result/tencentBlock.ns23855.oracleGeneral.zst LIRS cache size     8525, 3249568 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns23855.oracleGeneral.zst LIRS cache size    28419, 3249568 req, miss ratio 0.1990, byte miss ratio 0.1990
result/tencentBlock.ns23855.oracleGeneral.zst LIRS cache size    56838, 3249568 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns23855.oracleGeneral.zst LIRS cache size   113676, 3249568 req, miss ratio 0.1092, byte miss ratio 0.1092
result/tencentBlock.ns23855.oracleGeneral.zst LIRS cache size   227352, 3249568 req, miss ratio 0.0909, byte miss ratio 0.0909
result/tencentBlock.ns23855.oracleGeneral.zst LRU cache size      284, 3249568 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns23855.oracleGeneral.zst LRU cache size      852, 3249568 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns23855.oracleGeneral.zst LRU cache size     2841, 3249568 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns23855.oracleGeneral.zst LRU cache size     8525, 3249568 req, miss ratio 0.2585, byte miss ratio 0.2585
result/tencentBlock.ns23855.oracleGeneral.zst LRU cache size    28419, 3249568 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns23855.oracleGeneral.zst LRU cache size    56838, 3249568 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns23855.oracleGeneral.zst LRU cache size   113676, 3249568 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns23855.oracleGeneral.zst LRU cache size   227352, 3249568 req, miss ratio 0.0889, byte miss ratio 0.0889
result/tencentBlock.ns23855.oracleGeneral.zst LeCaR cache size      284, 3249568 req, miss ratio 0.5413, byte miss ratio 0.5413
result/tencentBlock.ns23855.oracleGeneral.zst LeCaR cache size      852, 3249568 req, miss ratio 0.4388, byte miss ratio 0.4388
result/tencentBlock.ns23855.oracleGeneral.zst LeCaR cache size     2841, 3249568 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns23855.oracleGeneral.zst LeCaR cache size     8525, 3249568 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns23855.oracleGeneral.zst LeCaR cache size    28419, 3249568 req, miss ratio 0.1926, byte miss ratio 0.1926
result/tencentBlock.ns23855.oracleGeneral.zst LeCaR cache size    56838, 3249568 req, miss ratio 0.1500, byte miss ratio 0.1500
result/tencentBlock.ns23855.oracleGeneral.zst LeCaR cache size   113676, 3249568 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns23855.oracleGeneral.zst LeCaR cache size   227352, 3249568 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-1 cache size      284, 3249568 req, miss ratio 0.5350, byte miss ratio 0.5350
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-1 cache size      852, 3249568 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-1 cache size     2841, 3249568 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-1 cache size     8525, 3249568 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-1 cache size    28419, 3249568 req, miss ratio 0.1994, byte miss ratio 0.1994
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-1 cache size    56838, 3249568 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-1 cache size   113676, 3249568 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-1 cache size   227352, 3249568 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns23855.oracleGeneral.zst LHD cache size      284, 3249568 req, miss ratio 0.5325, byte miss ratio 0.5325
result/tencentBlock.ns23855.oracleGeneral.zst LHD cache size      852, 3249568 req, miss ratio 0.4309, byte miss ratio 0.4309
result/tencentBlock.ns23855.oracleGeneral.zst LHD cache size     2841, 3249568 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns23855.oracleGeneral.zst LHD cache size     8525, 3249568 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns23855.oracleGeneral.zst LHD cache size    28419, 3249568 req, miss ratio 0.1954, byte miss ratio 0.1954
result/tencentBlock.ns23855.oracleGeneral.zst LHD cache size    56838, 3249568 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns23855.oracleGeneral.zst LHD cache size   113676, 3249568 req, miss ratio 0.1019, byte miss ratio 0.1019
result/tencentBlock.ns23855.oracleGeneral.zst LHD cache size   227352, 3249568 req, miss ratio 0.0892, byte miss ratio 0.0892
result/tencentBlock.ns23855.oracleGeneral.zst ARC cache size      284, 3249568 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns23855.oracleGeneral.zst ARC cache size      852, 3249568 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns23855.oracleGeneral.zst ARC cache size     2841, 3249568 req, miss ratio 0.2747, byte miss ratio 0.2747
result/tencentBlock.ns23855.oracleGeneral.zst ARC cache size     8525, 3249568 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns23855.oracleGeneral.zst ARC cache size    28419, 3249568 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns23855.oracleGeneral.zst ARC cache size    56838, 3249568 req, miss ratio 0.1542, byte miss ratio 0.1542
result/tencentBlock.ns23855.oracleGeneral.zst ARC cache size   113676, 3249568 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns23855.oracleGeneral.zst ARC cache size   227352, 3249568 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns23855.oracleGeneral.zst Cacheus cache size      284, 3249568 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns23855.oracleGeneral.zst Cacheus cache size      852, 3249568 req, miss ratio 0.4166, byte miss ratio 0.4166
result/tencentBlock.ns23855.oracleGeneral.zst Cacheus cache size     2841, 3249568 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns23855.oracleGeneral.zst Cacheus cache size     8525, 3249568 req, miss ratio 0.2507, byte miss ratio 0.2507
result/tencentBlock.ns23855.oracleGeneral.zst Cacheus cache size    28419, 3249568 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns23855.oracleGeneral.zst Cacheus cache size    56838, 3249568 req, miss ratio 0.1604, byte miss ratio 0.1604
result/tencentBlock.ns23855.oracleGeneral.zst Cacheus cache size   113676, 3249568 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns23855.oracleGeneral.zst Cacheus cache size   227352, 3249568 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns23855.oracleGeneral.zst Clock cache size      284, 3249568 req, miss ratio 0.5443, byte miss ratio 0.5443
result/tencentBlock.ns23855.oracleGeneral.zst Clock cache size      852, 3249568 req, miss ratio 0.4377, byte miss ratio 0.4377
result/tencentBlock.ns23855.oracleGeneral.zst Clock cache size     2841, 3249568 req, miss ratio 0.2974, byte miss ratio 0.2974
result/tencentBlock.ns23855.oracleGeneral.zst Clock cache size     8525, 3249568 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns23855.oracleGeneral.zst Clock cache size    28419, 3249568 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns23855.oracleGeneral.zst Clock cache size    56838, 3249568 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns23855.oracleGeneral.zst Clock cache size   113676, 3249568 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns23855.oracleGeneral.zst Clock cache size   227352, 3249568 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns23855.oracleGeneral.zst FIFO cache size      284, 3249568 req, miss ratio 0.6338, byte miss ratio 0.6338
result/tencentBlock.ns23855.oracleGeneral.zst FIFO cache size      852, 3249568 req, miss ratio 0.4816, byte miss ratio 0.4816
result/tencentBlock.ns23855.oracleGeneral.zst FIFO cache size     2841, 3249568 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns23855.oracleGeneral.zst FIFO cache size     8525, 3249568 req, miss ratio 0.2838, byte miss ratio 0.2838
result/tencentBlock.ns23855.oracleGeneral.zst FIFO cache size    28419, 3249568 req, miss ratio 0.2110, byte miss ratio 0.2110
result/tencentBlock.ns23855.oracleGeneral.zst FIFO cache size    56838, 3249568 req, miss ratio 0.1631, byte miss ratio 0.1631
result/tencentBlock.ns23855.oracleGeneral.zst FIFO cache size   113676, 3249568 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns23855.oracleGeneral.zst FIFO cache size   227352, 3249568 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d-1 cache size      284, 3249568 req, miss ratio 0.5231, byte miss ratio 0.5231
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d-1 cache size      852, 3249568 req, miss ratio 0.3946, byte miss ratio 0.3946
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d-1 cache size     2841, 3249568 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d-1 cache size     8525, 3249568 req, miss ratio 0.2475, byte miss ratio 0.2475
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d-1 cache size    28419, 3249568 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d-1 cache size    56838, 3249568 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d-1 cache size   113676, 3249568 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d-1 cache size   227352, 3249568 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns23855.oracleGeneral.zst LRB cache size      284, 3249568 req, miss ratio 0.5553, byte miss ratio 0.5553
result/tencentBlock.ns23855.oracleGeneral.zst LRB cache size      852, 3249568 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns23855.oracleGeneral.zst LRB cache size     2841, 3249568 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns23855.oracleGeneral.zst LRB cache size     8525, 3249568 req, miss ratio 0.2536, byte miss ratio 0.2536
result/tencentBlock.ns23855.oracleGeneral.zst LRB cache size    28419, 3249568 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns23855.oracleGeneral.zst LRB cache size    56838, 3249568 req, miss ratio 0.1529, byte miss ratio 0.1529
result/tencentBlock.ns23855.oracleGeneral.zst LRB cache size   113676, 3249568 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns23855.oracleGeneral.zst LRB cache size   227352, 3249568 req, miss ratio 0.0889, byte miss ratio 0.0889
result/tencentBlock.ns23855.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      284, 3249568 req, miss ratio 0.5763, byte miss ratio 0.5763
result/tencentBlock.ns23855.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      852, 3249568 req, miss ratio 0.4501, byte miss ratio 0.4501
result/tencentBlock.ns23855.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2841, 3249568 req, miss ratio 0.3134, byte miss ratio 0.3134
result/tencentBlock.ns23855.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     8525, 3249568 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns23855.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    28419, 3249568 req, miss ratio 0.2147, byte miss ratio 0.2147
result/tencentBlock.ns23855.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    56838, 3249568 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns23855.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   113676, 3249568 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns23855.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   227352, 3249568 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns23855.oracleGeneral.zst TwoQ cache size      284, 3249568 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns23855.oracleGeneral.zst TwoQ cache size      852, 3249568 req, miss ratio 0.3941, byte miss ratio 0.3941
result/tencentBlock.ns23855.oracleGeneral.zst TwoQ cache size     2841, 3249568 req, miss ratio 0.2763, byte miss ratio 0.2763
result/tencentBlock.ns23855.oracleGeneral.zst TwoQ cache size     8525, 3249568 req, miss ratio 0.2525, byte miss ratio 0.2525
result/tencentBlock.ns23855.oracleGeneral.zst TwoQ cache size    28419, 3249568 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns23855.oracleGeneral.zst TwoQ cache size    56838, 3249568 req, miss ratio 0.1489, byte miss ratio 0.1489
result/tencentBlock.ns23855.oracleGeneral.zst TwoQ cache size   113676, 3249568 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns23855.oracleGeneral.zst TwoQ cache size   227352, 3249568 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns23855.oracleGeneral.zst B-LRU cache size      284, 3249568 req, miss ratio 0.5678, byte miss ratio 0.5678
result/tencentBlock.ns23855.oracleGeneral.zst B-LRU cache size      852, 3249568 req, miss ratio 0.4569, byte miss ratio 0.4569
result/tencentBlock.ns23855.oracleGeneral.zst B-LRU cache size     2841, 3249568 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns23855.oracleGeneral.zst B-LRU cache size     8525, 3249568 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns23855.oracleGeneral.zst B-LRU cache size    28419, 3249568 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns23855.oracleGeneral.zst B-LRU cache size    56838, 3249568 req, miss ratio 0.1937, byte miss ratio 0.1937
result/tencentBlock.ns23855.oracleGeneral.zst B-LRU cache size   113676, 3249568 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns23855.oracleGeneral.zst B-LRU cache size   227352, 3249568 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns23855.oracleGeneral.zst S4LRU(25:25:25:25) cache size      284, 3249568 req, miss ratio 0.5675, byte miss ratio 0.5675
result/tencentBlock.ns23855.oracleGeneral.zst S4LRU(25:25:25:25) cache size      852, 3249568 req, miss ratio 0.4123, byte miss ratio 0.4123
result/tencentBlock.ns23855.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2841, 3249568 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns23855.oracleGeneral.zst S4LRU(25:25:25:25) cache size     8525, 3249568 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns23855.oracleGeneral.zst S4LRU(25:25:25:25) cache size    28419, 3249568 req, miss ratio 0.2120, byte miss ratio 0.2120
result/tencentBlock.ns23855.oracleGeneral.zst S4LRU(25:25:25:25) cache size    56838, 3249568 req, miss ratio 0.1597, byte miss ratio 0.1597
result/tencentBlock.ns23855.oracleGeneral.zst S4LRU(25:25:25:25) cache size   113676, 3249568 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns23855.oracleGeneral.zst S4LRU(25:25:25:25) cache size   227352, 3249568 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d cache size      284, 3249568 req, miss ratio 0.5326, byte miss ratio 0.5326
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d cache size      852, 3249568 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d cache size     2841, 3249568 req, miss ratio 0.2757, byte miss ratio 0.2757
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d cache size     8525, 3249568 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d cache size    28419, 3249568 req, miss ratio 0.1991, byte miss ratio 0.1991
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d cache size    56838, 3249568 req, miss ratio 0.1509, byte miss ratio 0.1509
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d cache size   113676, 3249568 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO-d cache size   227352, 3249568 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO cache size      284, 3249568 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO cache size      852, 3249568 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO cache size     2841, 3249568 req, miss ratio 0.2762, byte miss ratio 0.2762
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO cache size     8525, 3249568 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO cache size    28419, 3249568 req, miss ratio 0.1996, byte miss ratio 0.1996
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO cache size    56838, 3249568 req, miss ratio 0.1530, byte miss ratio 0.1530
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO cache size   113676, 3249568 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns23855.oracleGeneral.zst S3FIFO cache size   227352, 3249568 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      284, 3249568 req, miss ratio 0.5955, byte miss ratio 0.5955
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      852, 3249568 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     2841, 3249568 req, miss ratio 0.3846, byte miss ratio 0.3846
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     8525, 3249568 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    28419, 3249568 req, miss ratio 0.3596, byte miss ratio 0.3596
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    56838, 3249568 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   113676, 3249568 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   227352, 3249568 req, miss ratio 0.0938, byte miss ratio 0.0938
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      284, 3249568 req, miss ratio 0.6051, byte miss ratio 0.6051
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      852, 3249568 req, miss ratio 0.4003, byte miss ratio 0.4003
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     2841, 3249568 req, miss ratio 0.2868, byte miss ratio 0.2868
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     8525, 3249568 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    28419, 3249568 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    56838, 3249568 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   113676, 3249568 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns23855.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   227352, 3249568 req, miss ratio 0.0900, byte miss ratio 0.0900
