result/tencentBlock.ns16275.oracleGeneral.zst FIFO cache size      700, 3006364 req, miss ratio 0.6001, byte miss ratio 0.6001
result/tencentBlock.ns16275.oracleGeneral.zst FIFO cache size     2100, 3006364 req, miss ratio 0.5438, byte miss ratio 0.5438
result/tencentBlock.ns16275.oracleGeneral.zst FIFO cache size     7002, 3006364 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns16275.oracleGeneral.zst FIFO cache size    21006, 3006364 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns16275.oracleGeneral.zst FIFO cache size    70020, 3006364 req, miss ratio 0.4252, byte miss ratio 0.4252
result/tencentBlock.ns16275.oracleGeneral.zst FIFO cache size   140040, 3006364 req, miss ratio 0.3534, byte miss ratio 0.3534
result/tencentBlock.ns16275.oracleGeneral.zst FIFO cache size   280080, 3006364 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns16275.oracleGeneral.zst FIFO cache size   560160, 3006364 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns16275.oracleGeneral.zst LeCaR cache size      700, 3006364 req, miss ratio 0.5312, byte miss ratio 0.5312
result/tencentBlock.ns16275.oracleGeneral.zst LeCaR cache size     2100, 3006364 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns16275.oracleGeneral.zst LeCaR cache size     7002, 3006364 req, miss ratio 0.4940, byte miss ratio 0.4940
result/tencentBlock.ns16275.oracleGeneral.zst LeCaR cache size    21006, 3006364 req, miss ratio 0.4550, byte miss ratio 0.4550
result/tencentBlock.ns16275.oracleGeneral.zst LeCaR cache size    70020, 3006364 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns16275.oracleGeneral.zst LeCaR cache size   140040, 3006364 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns16275.oracleGeneral.zst LeCaR cache size   280080, 3006364 req, miss ratio 0.2507, byte miss ratio 0.2507
result/tencentBlock.ns16275.oracleGeneral.zst LeCaR cache size   560160, 3006364 req, miss ratio 0.2339, byte miss ratio 0.2339
