result/tencentBlock.ns12287.oracleGeneral.zst Clock cache size      392, 5324781 req, miss ratio 0.6054, byte miss ratio 0.6054
result/tencentBlock.ns12287.oracleGeneral.zst Clock cache size     1178, 5324781 req, miss ratio 0.5124, byte miss ratio 0.5124
result/tencentBlock.ns12287.oracleGeneral.zst Clock cache size     3928, 5324781 req, miss ratio 0.3687, byte miss ratio 0.3687
result/tencentBlock.ns12287.oracleGeneral.zst Clock cache size    11786, 5324781 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns12287.oracleGeneral.zst Clock cache size    39288, 5324781 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns12287.oracleGeneral.zst Clock cache size    78576, 5324781 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns12287.oracleGeneral.zst Clock cache size   157152, 5324781 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns12287.oracleGeneral.zst Clock cache size   314305, 5324781 req, miss ratio 0.0760, byte miss ratio 0.0760
result/tencentBlock.ns12287.oracleGeneral.zst FIFO cache size      392, 5324781 req, miss ratio 0.7146, byte miss ratio 0.7146
result/tencentBlock.ns12287.oracleGeneral.zst FIFO cache size     1178, 5324781 req, miss ratio 0.5696, byte miss ratio 0.5696
result/tencentBlock.ns12287.oracleGeneral.zst FIFO cache size     3928, 5324781 req, miss ratio 0.4218, byte miss ratio 0.4218
result/tencentBlock.ns12287.oracleGeneral.zst FIFO cache size    11786, 5324781 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns12287.oracleGeneral.zst FIFO cache size    39288, 5324781 req, miss ratio 0.1856, byte miss ratio 0.1856
result/tencentBlock.ns12287.oracleGeneral.zst FIFO cache size    78576, 5324781 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns12287.oracleGeneral.zst FIFO cache size   157152, 5324781 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns12287.oracleGeneral.zst FIFO cache size   314305, 5324781 req, miss ratio 0.0818, byte miss ratio 0.0818
result/tencentBlock.ns12287.oracleGeneral.zst LIRS cache size      392, 5324781 req, miss ratio 0.5785, byte miss ratio 0.5785
result/tencentBlock.ns12287.oracleGeneral.zst LIRS cache size     1178, 5324781 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns12287.oracleGeneral.zst LIRS cache size     3928, 5324781 req, miss ratio 0.3392, byte miss ratio 0.3392
result/tencentBlock.ns12287.oracleGeneral.zst LIRS cache size    11786, 5324781 req, miss ratio 0.2424, byte miss ratio 0.2424
result/tencentBlock.ns12287.oracleGeneral.zst LIRS cache size    39288, 5324781 req, miss ratio 0.1892, byte miss ratio 0.1892
result/tencentBlock.ns12287.oracleGeneral.zst LIRS cache size    78576, 5324781 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns12287.oracleGeneral.zst LIRS cache size   157152, 5324781 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns12287.oracleGeneral.zst LIRS cache size   314305, 5324781 req, miss ratio 0.0788, byte miss ratio 0.0788
result/tencentBlock.ns12287.oracleGeneral.zst LRU cache size      392, 5324781 req, miss ratio 0.6204, byte miss ratio 0.6204
result/tencentBlock.ns12287.oracleGeneral.zst LRU cache size     1178, 5324781 req, miss ratio 0.5166, byte miss ratio 0.5166
result/tencentBlock.ns12287.oracleGeneral.zst LRU cache size     3928, 5324781 req, miss ratio 0.3765, byte miss ratio 0.3765
result/tencentBlock.ns12287.oracleGeneral.zst LRU cache size    11786, 5324781 req, miss ratio 0.2605, byte miss ratio 0.2605
result/tencentBlock.ns12287.oracleGeneral.zst LRU cache size    39288, 5324781 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns12287.oracleGeneral.zst LRU cache size    78576, 5324781 req, miss ratio 0.1418, byte miss ratio 0.1418
result/tencentBlock.ns12287.oracleGeneral.zst LRU cache size   157152, 5324781 req, miss ratio 0.0915, byte miss ratio 0.0915
