result/tencentBlock.ns14652.oracleGeneral.zst Cacheus cache size      424, 5105537 req, miss ratio 0.5134, byte miss ratio 0.5134
result/tencentBlock.ns14652.oracleGeneral.zst Cacheus cache size     1274, 5105537 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns14652.oracleGeneral.zst Cacheus cache size     4246, 5105537 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns14652.oracleGeneral.zst Cacheus cache size    12740, 5105537 req, miss ratio 0.3057, byte miss ratio 0.3057
result/tencentBlock.ns14652.oracleGeneral.zst Cacheus cache size    42466, 5105537 req, miss ratio 0.2126, byte miss ratio 0.2126
result/tencentBlock.ns14652.oracleGeneral.zst Cacheus cache size    84933, 5105537 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns14652.oracleGeneral.zst Cacheus cache size   169867, 5105537 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns14652.oracleGeneral.zst Cacheus cache size   339735, 5105537 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns14652.oracleGeneral.zst LHD cache size      424, 5105537 req, miss ratio 0.5242, byte miss ratio 0.5242
result/tencentBlock.ns14652.oracleGeneral.zst LHD cache size     1274, 5105537 req, miss ratio 0.4422, byte miss ratio 0.4422
result/tencentBlock.ns14652.oracleGeneral.zst LHD cache size     4246, 5105537 req, miss ratio 0.3509, byte miss ratio 0.3509
result/tencentBlock.ns14652.oracleGeneral.zst LHD cache size    12740, 5105537 req, miss ratio 0.3076, byte miss ratio 0.3076
result/tencentBlock.ns14652.oracleGeneral.zst LHD cache size    42466, 5105537 req, miss ratio 0.2058, byte miss ratio 0.2058
result/tencentBlock.ns14652.oracleGeneral.zst LHD cache size    84933, 5105537 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns14652.oracleGeneral.zst LHD cache size   169867, 5105537 req, miss ratio 0.0942, byte miss ratio 0.0942
