result/tencentBlock.ns6459.oracleGeneral.zst Cacheus cache size      275, 7696425 req, miss ratio 0.4890, byte miss ratio 0.4890
result/tencentBlock.ns6459.oracleGeneral.zst Cacheus cache size      826, 7696425 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns6459.oracleGeneral.zst Cacheus cache size     2755, 7696425 req, miss ratio 0.1548, byte miss ratio 0.1548
result/tencentBlock.ns6459.oracleGeneral.zst Cacheus cache size     8266, 7696425 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns6459.oracleGeneral.zst Cacheus cache size    27554, 7696425 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns6459.oracleGeneral.zst Cacheus cache size    55109, 7696425 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns6459.oracleGeneral.zst Cacheus cache size   110218, 7696425 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns6459.oracleGeneral.zst Cacheus cache size   220436, 7696425 req, miss ratio 0.0382, byte miss ratio 0.0382
result/tencentBlock.ns6459.oracleGeneral.zst clock2 cache size      275, 7696425 req, miss ratio 0.5036, byte miss ratio 0.5036
result/tencentBlock.ns6459.oracleGeneral.zst clock2 cache size      826, 7696425 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns6459.oracleGeneral.zst clock2 cache size     2755, 7696425 req, miss ratio 0.1557, byte miss ratio 0.1557
result/tencentBlock.ns6459.oracleGeneral.zst clock2 cache size     8266, 7696425 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns6459.oracleGeneral.zst clock2 cache size    27554, 7696425 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns6459.oracleGeneral.zst clock2 cache size    55109, 7696425 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns6459.oracleGeneral.zst clock2 cache size   110218, 7696425 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns6459.oracleGeneral.zst clock2 cache size   220436, 7696425 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns6459.oracleGeneral.zst LRU cache size      275, 7696425 req, miss ratio 0.5228, byte miss ratio 0.5228
result/tencentBlock.ns6459.oracleGeneral.zst LRU cache size      826, 7696425 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns6459.oracleGeneral.zst LRU cache size     2755, 7696425 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns6459.oracleGeneral.zst LRU cache size     8266, 7696425 req, miss ratio 0.1534, byte miss ratio 0.1534
result/tencentBlock.ns6459.oracleGeneral.zst LRU cache size    27554, 7696425 req, miss ratio 0.1374, byte miss ratio 0.1374
result/tencentBlock.ns6459.oracleGeneral.zst LRU cache size    55109, 7696425 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns6459.oracleGeneral.zst LRU cache size   110218, 7696425 req, miss ratio 0.0674, byte miss ratio 0.0674
result/tencentBlock.ns6459.oracleGeneral.zst LRU cache size   220436, 7696425 req, miss ratio 0.0378, byte miss ratio 0.0378
result/tencentBlock.ns6459.oracleGeneral.zst FIFO cache size      275, 7696425 req, miss ratio 0.5621, byte miss ratio 0.5621
result/tencentBlock.ns6459.oracleGeneral.zst FIFO cache size      826, 7696425 req, miss ratio 0.2348, byte miss ratio 0.2348
