result/tencentBlock.ns1143.oracleGeneral.zst LIRS cache size      151, 1790332 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns1143.oracleGeneral.zst LIRS cache size      454, 1790332 req, miss ratio 0.3928, byte miss ratio 0.3928
result/tencentBlock.ns1143.oracleGeneral.zst LIRS cache size     1513, 1790332 req, miss ratio 0.3468, byte miss ratio 0.3468
result/tencentBlock.ns1143.oracleGeneral.zst LIRS cache size     4540, 1790332 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns1143.oracleGeneral.zst LIRS cache size    15135, 1790332 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns1143.oracleGeneral.zst LIRS cache size    30271, 1790332 req, miss ratio 0.2648, byte miss ratio 0.2648
result/tencentBlock.ns1143.oracleGeneral.zst LIRS cache size    60543, 1790332 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns1143.oracleGeneral.zst LIRS cache size   121086, 1790332 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns1143.oracleGeneral.zst ARC cache size      151, 1790332 req, miss ratio 0.3571, byte miss ratio 0.3571
result/tencentBlock.ns1143.oracleGeneral.zst ARC cache size      454, 1790332 req, miss ratio 0.3471, byte miss ratio 0.3471
result/tencentBlock.ns1143.oracleGeneral.zst ARC cache size     1513, 1790332 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns1143.oracleGeneral.zst ARC cache size     4540, 1790332 req, miss ratio 0.3425, byte miss ratio 0.3425
result/tencentBlock.ns1143.oracleGeneral.zst ARC cache size    15135, 1790332 req, miss ratio 0.3204, byte miss ratio 0.3204
result/tencentBlock.ns1143.oracleGeneral.zst ARC cache size    30271, 1790332 req, miss ratio 0.2609, byte miss ratio 0.2609
result/tencentBlock.ns1143.oracleGeneral.zst ARC cache size    60543, 1790332 req, miss ratio 0.1749, byte miss ratio 0.1749
result/tencentBlock.ns1143.oracleGeneral.zst ARC cache size   121086, 1790332 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns1143.oracleGeneral.zst LeCaR cache size      151, 1790332 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns1143.oracleGeneral.zst LeCaR cache size      454, 1790332 req, miss ratio 0.3499, byte miss ratio 0.3499
result/tencentBlock.ns1143.oracleGeneral.zst LeCaR cache size     1513, 1790332 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns1143.oracleGeneral.zst LeCaR cache size     4540, 1790332 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns1143.oracleGeneral.zst LeCaR cache size    15135, 1790332 req, miss ratio 0.3406, byte miss ratio 0.3406
result/tencentBlock.ns1143.oracleGeneral.zst LeCaR cache size    30271, 1790332 req, miss ratio 0.2985, byte miss ratio 0.2985
result/tencentBlock.ns1143.oracleGeneral.zst LeCaR cache size    60543, 1790332 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns1143.oracleGeneral.zst LeCaR cache size   121086, 1790332 req, miss ratio 0.0915, byte miss ratio 0.0915
result/tencentBlock.ns1143.oracleGeneral.zst S3FIFO-1 cache size      151, 1790332 req, miss ratio 0.3590, byte miss ratio 0.3590
result/tencentBlock.ns1143.oracleGeneral.zst S3FIFO-1 cache size      454, 1790332 req, miss ratio 0.3485, byte miss ratio 0.3485
result/tencentBlock.ns1143.oracleGeneral.zst S3FIFO-1 cache size     1513, 1790332 req, miss ratio 0.3433, byte miss ratio 0.3433
result/tencentBlock.ns1143.oracleGeneral.zst S3FIFO-1 cache size     4540, 1790332 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns1143.oracleGeneral.zst S3FIFO-1 cache size    15135, 1790332 req, miss ratio 0.3130, byte miss ratio 0.3130
result/tencentBlock.ns1143.oracleGeneral.zst S3FIFO-1 cache size    30271, 1790332 req, miss ratio 0.2874, byte miss ratio 0.2874
result/tencentBlock.ns1143.oracleGeneral.zst S3FIFO-1 cache size    60543, 1790332 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns1143.oracleGeneral.zst S3FIFO-1 cache size   121086, 1790332 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns1143.oracleGeneral.zst LHD cache size      151, 1790332 req, miss ratio 0.3750, byte miss ratio 0.3750
