result/tencentBlock.ns1089.oracleGeneral.zst FIFO cache size      210, 1989010 req, miss ratio 0.4952, byte miss ratio 0.4952
result/tencentBlock.ns1089.oracleGeneral.zst FIFO cache size      630, 1989010 req, miss ratio 0.4367, byte miss ratio 0.4367
result/tencentBlock.ns1089.oracleGeneral.zst FIFO cache size     2100, 1989010 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns1089.oracleGeneral.zst FIFO cache size     6301, 1989010 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns1089.oracleGeneral.zst FIFO cache size    21004, 1989010 req, miss ratio 0.3642, byte miss ratio 0.3642
result/tencentBlock.ns1089.oracleGeneral.zst FIFO cache size    42009, 1989010 req, miss ratio 0.3249, byte miss ratio 0.3249
result/tencentBlock.ns1089.oracleGeneral.zst FIFO cache size    84019, 1989010 req, miss ratio 0.2135, byte miss ratio 0.2135
result/tencentBlock.ns1089.oracleGeneral.zst FIFO cache size   168038, 1989010 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns1089.oracleGeneral.zst LeCaR cache size      210, 1989010 req, miss ratio 0.4272, byte miss ratio 0.4272
result/tencentBlock.ns1089.oracleGeneral.zst LeCaR cache size      630, 1989010 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns1089.oracleGeneral.zst LeCaR cache size     2100, 1989010 req, miss ratio 0.3958, byte miss ratio 0.3958
result/tencentBlock.ns1089.oracleGeneral.zst LeCaR cache size     6301, 1989010 req, miss ratio 0.3944, byte miss ratio 0.3944
result/tencentBlock.ns1089.oracleGeneral.zst LeCaR cache size    21004, 1989010 req, miss ratio 0.3495, byte miss ratio 0.3495
result/tencentBlock.ns1089.oracleGeneral.zst LeCaR cache size    42009, 1989010 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns1089.oracleGeneral.zst LeCaR cache size    84019, 1989010 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns1089.oracleGeneral.zst LeCaR cache size   168038, 1989010 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns1089.oracleGeneral.zst Clock cache size      210, 1989010 req, miss ratio 0.4302, byte miss ratio 0.4302
result/tencentBlock.ns1089.oracleGeneral.zst Clock cache size      630, 1989010 req, miss ratio 0.4073, byte miss ratio 0.4073
result/tencentBlock.ns1089.oracleGeneral.zst Clock cache size     2100, 1989010 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns1089.oracleGeneral.zst Clock cache size     6301, 1989010 req, miss ratio 0.3944, byte miss ratio 0.3944
result/tencentBlock.ns1089.oracleGeneral.zst Clock cache size    21004, 1989010 req, miss ratio 0.3530, byte miss ratio 0.3530
result/tencentBlock.ns1089.oracleGeneral.zst Clock cache size    42009, 1989010 req, miss ratio 0.3202, byte miss ratio 0.3202
result/tencentBlock.ns1089.oracleGeneral.zst Clock cache size    84019, 1989010 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns1089.oracleGeneral.zst Clock cache size   168038, 1989010 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns1089.oracleGeneral.zst LIRS cache size      210, 1989010 req, miss ratio 0.5022, byte miss ratio 0.5022
result/tencentBlock.ns1089.oracleGeneral.zst LIRS cache size      630, 1989010 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns1089.oracleGeneral.zst LIRS cache size     2100, 1989010 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns1089.oracleGeneral.zst LIRS cache size     6301, 1989010 req, miss ratio 0.3904, byte miss ratio 0.3904
result/tencentBlock.ns1089.oracleGeneral.zst LIRS cache size    21004, 1989010 req, miss ratio 0.3481, byte miss ratio 0.3481
result/tencentBlock.ns1089.oracleGeneral.zst LIRS cache size    42009, 1989010 req, miss ratio 0.2881, byte miss ratio 0.2881
result/tencentBlock.ns1089.oracleGeneral.zst LIRS cache size    84019, 1989010 req, miss ratio 0.1878, byte miss ratio 0.1878
result/tencentBlock.ns1089.oracleGeneral.zst LIRS cache size   168038, 1989010 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns1089.oracleGeneral.zst LRU cache size      210, 1989010 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns1089.oracleGeneral.zst LRU cache size      630, 1989010 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns1089.oracleGeneral.zst LRU cache size     2100, 1989010 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns1089.oracleGeneral.zst LRU cache size     6301, 1989010 req, miss ratio 0.3944, byte miss ratio 0.3944
result/tencentBlock.ns1089.oracleGeneral.zst LRU cache size    21004, 1989010 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns1089.oracleGeneral.zst LRU cache size    42009, 1989010 req, miss ratio 0.3124, byte miss ratio 0.3124
result/tencentBlock.ns1089.oracleGeneral.zst LRU cache size    84019, 1989010 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns1089.oracleGeneral.zst LRU cache size   168038, 1989010 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns1089.oracleGeneral.zst ARC cache size      210, 1989010 req, miss ratio 0.4188, byte miss ratio 0.4188
result/tencentBlock.ns1089.oracleGeneral.zst ARC cache size      630, 1989010 req, miss ratio 0.4000, byte miss ratio 0.4000
result/tencentBlock.ns1089.oracleGeneral.zst ARC cache size     2100, 1989010 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns1089.oracleGeneral.zst ARC cache size     6301, 1989010 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns1089.oracleGeneral.zst ARC cache size    21004, 1989010 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns1089.oracleGeneral.zst ARC cache size    42009, 1989010 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns1089.oracleGeneral.zst ARC cache size    84019, 1989010 req, miss ratio 0.1811, byte miss ratio 0.1811
result/tencentBlock.ns1089.oracleGeneral.zst ARC cache size   168038, 1989010 req, miss ratio 0.1119, byte miss ratio 0.1119
result/tencentBlock.ns1089.oracleGeneral.zst LHD cache size      210, 1989010 req, miss ratio 0.4363, byte miss ratio 0.4363
result/tencentBlock.ns1089.oracleGeneral.zst LHD cache size      630, 1989010 req, miss ratio 0.4057, byte miss ratio 0.4057
result/tencentBlock.ns1089.oracleGeneral.zst LHD cache size     2100, 1989010 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns1089.oracleGeneral.zst LHD cache size     6301, 1989010 req, miss ratio 0.3891, byte miss ratio 0.3891
result/tencentBlock.ns1089.oracleGeneral.zst LHD cache size    21004, 1989010 req, miss ratio 0.3382, byte miss ratio 0.3382
result/tencentBlock.ns1089.oracleGeneral.zst LHD cache size    42009, 1989010 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns1089.oracleGeneral.zst LHD cache size    84019, 1989010 req, miss ratio 0.1707, byte miss ratio 0.1707
result/tencentBlock.ns1089.oracleGeneral.zst LHD cache size   168038, 1989010 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns1089.oracleGeneral.zst clock2 cache size      210, 1989010 req, miss ratio 0.4318, byte miss ratio 0.4318
result/tencentBlock.ns1089.oracleGeneral.zst clock2 cache size      630, 1989010 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns1089.oracleGeneral.zst clock2 cache size     2100, 1989010 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns1089.oracleGeneral.zst clock2 cache size     6301, 1989010 req, miss ratio 0.3944, byte miss ratio 0.3944
result/tencentBlock.ns1089.oracleGeneral.zst clock2 cache size    21004, 1989010 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns1089.oracleGeneral.zst clock2 cache size    42009, 1989010 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns1089.oracleGeneral.zst clock2 cache size    84019, 1989010 req, miss ratio 0.2414, byte miss ratio 0.2414
result/tencentBlock.ns1089.oracleGeneral.zst clock2 cache size   168038, 1989010 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns1089.oracleGeneral.zst Cacheus cache size      210, 1989010 req, miss ratio 0.4210, byte miss ratio 0.4210
result/tencentBlock.ns1089.oracleGeneral.zst Cacheus cache size      630, 1989010 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns1089.oracleGeneral.zst Cacheus cache size     2100, 1989010 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns1089.oracleGeneral.zst Cacheus cache size     6301, 1989010 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns1089.oracleGeneral.zst Cacheus cache size    21004, 1989010 req, miss ratio 0.3600, byte miss ratio 0.3600
result/tencentBlock.ns1089.oracleGeneral.zst Cacheus cache size    42009, 1989010 req, miss ratio 0.3119, byte miss ratio 0.3119
result/tencentBlock.ns1089.oracleGeneral.zst Cacheus cache size    84019, 1989010 req, miss ratio 0.1784, byte miss ratio 0.1784
result/tencentBlock.ns1089.oracleGeneral.zst Cacheus cache size   168038, 1989010 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-1 cache size      210, 1989010 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-1 cache size      630, 1989010 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-1 cache size     2100, 1989010 req, miss ratio 0.3948, byte miss ratio 0.3948
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-1 cache size     6301, 1989010 req, miss ratio 0.3939, byte miss ratio 0.3939
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-1 cache size    21004, 1989010 req, miss ratio 0.3461, byte miss ratio 0.3461
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-1 cache size    42009, 1989010 req, miss ratio 0.3072, byte miss ratio 0.3072
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-1 cache size    84019, 1989010 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-1 cache size   168038, 1989010 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-d-1 cache size      210, 1989010 req, miss ratio 0.4152, byte miss ratio 0.4152
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-d-1 cache size      630, 1989010 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns1089.oracleGeneral.zst S3FIFO-d-1 cache size     2100, 1989010 req, miss ratio 0.3948, byte miss ratio 0.3948
