result/tencentBlock.ns19791.oracleGeneral.zst LIRS cache size      450, 4796104 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns19791.oracleGeneral.zst LIRS cache size     1352, 4796104 req, miss ratio 0.3349, byte miss ratio 0.3349
result/tencentBlock.ns19791.oracleGeneral.zst LIRS cache size     4509, 4796104 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns19791.oracleGeneral.zst LIRS cache size    13527, 4796104 req, miss ratio 0.1990, byte miss ratio 0.1990
result/tencentBlock.ns19791.oracleGeneral.zst LIRS cache size    45093, 4796104 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns19791.oracleGeneral.zst LIRS cache size    90186, 4796104 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns19791.oracleGeneral.zst LIRS cache size   180372, 4796104 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns19791.oracleGeneral.zst LIRS cache size   360745, 4796104 req, miss ratio 0.0969, byte miss ratio 0.0969
result/tencentBlock.ns19791.oracleGeneral.zst LHD cache size      450, 4796104 req, miss ratio 0.4950, byte miss ratio 0.4950
result/tencentBlock.ns19791.oracleGeneral.zst LHD cache size     1352, 4796104 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns19791.oracleGeneral.zst LHD cache size     4509, 4796104 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns19791.oracleGeneral.zst LHD cache size    13527, 4796104 req, miss ratio 0.1886, byte miss ratio 0.1886
result/tencentBlock.ns19791.oracleGeneral.zst LHD cache size    45093, 4796104 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns19791.oracleGeneral.zst LHD cache size    90186, 4796104 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns19791.oracleGeneral.zst LHD cache size   180372, 4796104 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns19791.oracleGeneral.zst LHD cache size   360745, 4796104 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns19791.oracleGeneral.zst LRU cache size      450, 4796104 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns19791.oracleGeneral.zst LRU cache size     1352, 4796104 req, miss ratio 0.3700, byte miss ratio 0.3700
result/tencentBlock.ns19791.oracleGeneral.zst LRU cache size     4509, 4796104 req, miss ratio 0.2446, byte miss ratio 0.2446
result/tencentBlock.ns19791.oracleGeneral.zst LRU cache size    13527, 4796104 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns19791.oracleGeneral.zst LRU cache size    45093, 4796104 req, miss ratio 0.1379, byte miss ratio 0.1379
result/tencentBlock.ns19791.oracleGeneral.zst LRU cache size    90186, 4796104 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns19791.oracleGeneral.zst LRU cache size   180372, 4796104 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns19791.oracleGeneral.zst LRU cache size   360745, 4796104 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns19791.oracleGeneral.zst ARC cache size      450, 4796104 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns19791.oracleGeneral.zst ARC cache size     1352, 4796104 req, miss ratio 0.3265, byte miss ratio 0.3265
result/tencentBlock.ns19791.oracleGeneral.zst ARC cache size     4509, 4796104 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns19791.oracleGeneral.zst ARC cache size    13527, 4796104 req, miss ratio 0.1952, byte miss ratio 0.1952
result/tencentBlock.ns19791.oracleGeneral.zst ARC cache size    45093, 4796104 req, miss ratio 0.1401, byte miss ratio 0.1401
result/tencentBlock.ns19791.oracleGeneral.zst ARC cache size    90186, 4796104 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns19791.oracleGeneral.zst ARC cache size   180372, 4796104 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns19791.oracleGeneral.zst ARC cache size   360745, 4796104 req, miss ratio 0.0949, byte miss ratio 0.0949
result/tencentBlock.ns19791.oracleGeneral.zst FIFO cache size      450, 4796104 req, miss ratio 0.5686, byte miss ratio 0.5686
result/tencentBlock.ns19791.oracleGeneral.zst FIFO cache size     1352, 4796104 req, miss ratio 0.4137, byte miss ratio 0.4137
result/tencentBlock.ns19791.oracleGeneral.zst FIFO cache size     4509, 4796104 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns19791.oracleGeneral.zst FIFO cache size    13527, 4796104 req, miss ratio 0.2230, byte miss ratio 0.2230
result/tencentBlock.ns19791.oracleGeneral.zst FIFO cache size    45093, 4796104 req, miss ratio 0.1505, byte miss ratio 0.1505
result/tencentBlock.ns19791.oracleGeneral.zst FIFO cache size    90186, 4796104 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns19791.oracleGeneral.zst FIFO cache size   180372, 4796104 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns19791.oracleGeneral.zst FIFO cache size   360745, 4796104 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns19791.oracleGeneral.zst Clock cache size      450, 4796104 req, miss ratio 0.4992, byte miss ratio 0.4992
result/tencentBlock.ns19791.oracleGeneral.zst Clock cache size     1352, 4796104 req, miss ratio 0.3691, byte miss ratio 0.3691
result/tencentBlock.ns19791.oracleGeneral.zst Clock cache size     4509, 4796104 req, miss ratio 0.2450, byte miss ratio 0.2450
result/tencentBlock.ns19791.oracleGeneral.zst Clock cache size    13527, 4796104 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns19791.oracleGeneral.zst Clock cache size    45093, 4796104 req, miss ratio 0.1440, byte miss ratio 0.1440
result/tencentBlock.ns19791.oracleGeneral.zst Clock cache size    90186, 4796104 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns19791.oracleGeneral.zst Clock cache size   180372, 4796104 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns19791.oracleGeneral.zst Clock cache size   360745, 4796104 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns19791.oracleGeneral.zst Cacheus cache size      450, 4796104 req, miss ratio 0.4871, byte miss ratio 0.4871
result/tencentBlock.ns19791.oracleGeneral.zst Cacheus cache size     1352, 4796104 req, miss ratio 0.3450, byte miss ratio 0.3450
result/tencentBlock.ns19791.oracleGeneral.zst Cacheus cache size     4509, 4796104 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns19791.oracleGeneral.zst Cacheus cache size    13527, 4796104 req, miss ratio 0.1981, byte miss ratio 0.1981
