result/tencentBlock.ns17885.oracleGeneral.zst FIFO cache size      209, 2037246 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns17885.oracleGeneral.zst FIFO cache size      629, 2037246 req, miss ratio 0.4084, byte miss ratio 0.4084
result/tencentBlock.ns17885.oracleGeneral.zst FIFO cache size     2098, 2037246 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns17885.oracleGeneral.zst FIFO cache size     6296, 2037246 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns17885.oracleGeneral.zst FIFO cache size    20987, 2037246 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns17885.oracleGeneral.zst FIFO cache size    41975, 2037246 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns17885.oracleGeneral.zst FIFO cache size    83950, 2037246 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns17885.oracleGeneral.zst FIFO cache size   167900, 2037246 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns17885.oracleGeneral.zst Cacheus cache size      209, 2037246 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns17885.oracleGeneral.zst Cacheus cache size      629, 2037246 req, miss ratio 0.3516, byte miss ratio 0.3516
result/tencentBlock.ns17885.oracleGeneral.zst Cacheus cache size     2098, 2037246 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns17885.oracleGeneral.zst Cacheus cache size     6296, 2037246 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns17885.oracleGeneral.zst Cacheus cache size    20987, 2037246 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns17885.oracleGeneral.zst Cacheus cache size    41975, 2037246 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns17885.oracleGeneral.zst Cacheus cache size    83950, 2037246 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns17885.oracleGeneral.zst Cacheus cache size   167900, 2037246 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns17885.oracleGeneral.zst Clock cache size      209, 2037246 req, miss ratio 0.4160, byte miss ratio 0.4160
result/tencentBlock.ns17885.oracleGeneral.zst Clock cache size      629, 2037246 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns17885.oracleGeneral.zst Clock cache size     2098, 2037246 req, miss ratio 0.3093, byte miss ratio 0.3093
result/tencentBlock.ns17885.oracleGeneral.zst Clock cache size     6296, 2037246 req, miss ratio 0.2593, byte miss ratio 0.2593
result/tencentBlock.ns17885.oracleGeneral.zst Clock cache size    20987, 2037246 req, miss ratio 0.2091, byte miss ratio 0.2091
result/tencentBlock.ns17885.oracleGeneral.zst Clock cache size    41975, 2037246 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns17885.oracleGeneral.zst Clock cache size    83950, 2037246 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns17885.oracleGeneral.zst Clock cache size   167900, 2037246 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns17885.oracleGeneral.zst S3FIFO-1 cache size      209, 2037246 req, miss ratio 0.3888, byte miss ratio 0.3888
result/tencentBlock.ns17885.oracleGeneral.zst S3FIFO-1 cache size      629, 2037246 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns17885.oracleGeneral.zst S3FIFO-1 cache size     2098, 2037246 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns17885.oracleGeneral.zst S3FIFO-1 cache size     6296, 2037246 req, miss ratio 0.2511, byte miss ratio 0.2511
result/tencentBlock.ns17885.oracleGeneral.zst S3FIFO-1 cache size    20987, 2037246 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns17885.oracleGeneral.zst S3FIFO-1 cache size    41975, 2037246 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns17885.oracleGeneral.zst S3FIFO-1 cache size    83950, 2037246 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns17885.oracleGeneral.zst S3FIFO-1 cache size   167900, 2037246 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns17885.oracleGeneral.zst LHD cache size      209, 2037246 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns17885.oracleGeneral.zst LHD cache size      629, 2037246 req, miss ratio 0.3572, byte miss ratio 0.3572
result/tencentBlock.ns17885.oracleGeneral.zst LHD cache size     2098, 2037246 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns17885.oracleGeneral.zst LHD cache size     6296, 2037246 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns17885.oracleGeneral.zst LHD cache size    20987, 2037246 req, miss ratio 0.2078, byte miss ratio 0.2078
result/tencentBlock.ns17885.oracleGeneral.zst LHD cache size    41975, 2037246 req, miss ratio 0.1564, byte miss ratio 0.1564
result/tencentBlock.ns17885.oracleGeneral.zst LHD cache size    83950, 2037246 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns17885.oracleGeneral.zst LHD cache size   167900, 2037246 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns17885.oracleGeneral.zst LeCaR cache size      209, 2037246 req, miss ratio 0.4066, byte miss ratio 0.4066
result/tencentBlock.ns17885.oracleGeneral.zst LeCaR cache size      629, 2037246 req, miss ratio 0.3569, byte miss ratio 0.3569
