result/tencentBlock.ns11255.oracleGeneral.zst Cacheus cache size      144, 2140376 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns11255.oracleGeneral.zst Cacheus cache size      434, 2140376 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns11255.oracleGeneral.zst Cacheus cache size     1448, 2140376 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns11255.oracleGeneral.zst Cacheus cache size     4344, 2140376 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns11255.oracleGeneral.zst Cacheus cache size    14480, 2140376 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns11255.oracleGeneral.zst Cacheus cache size    28960, 2140376 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns11255.oracleGeneral.zst Cacheus cache size    57921, 2140376 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns11255.oracleGeneral.zst Cacheus cache size   115843, 2140376 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns11255.oracleGeneral.zst LeCaR cache size      144, 2140376 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns11255.oracleGeneral.zst LeCaR cache size      434, 2140376 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns11255.oracleGeneral.zst LeCaR cache size     1448, 2140376 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns11255.oracleGeneral.zst LeCaR cache size     4344, 2140376 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns11255.oracleGeneral.zst LeCaR cache size    14480, 2140376 req, miss ratio 0.1508, byte miss ratio 0.1508
result/tencentBlock.ns11255.oracleGeneral.zst LeCaR cache size    28960, 2140376 req, miss ratio 0.1455, byte miss ratio 0.1455
result/tencentBlock.ns11255.oracleGeneral.zst LeCaR cache size    57921, 2140376 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns11255.oracleGeneral.zst LeCaR cache size   115843, 2140376 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns11255.oracleGeneral.zst ARC cache size      144, 2140376 req, miss ratio 0.2973, byte miss ratio 0.2973
result/tencentBlock.ns11255.oracleGeneral.zst ARC cache size      434, 2140376 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns11255.oracleGeneral.zst ARC cache size     1448, 2140376 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns11255.oracleGeneral.zst ARC cache size     4344, 2140376 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns11255.oracleGeneral.zst ARC cache size    14480, 2140376 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns11255.oracleGeneral.zst ARC cache size    28960, 2140376 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns11255.oracleGeneral.zst ARC cache size    57921, 2140376 req, miss ratio 0.1021, byte miss ratio 0.1021
result/tencentBlock.ns11255.oracleGeneral.zst ARC cache size   115843, 2140376 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns11255.oracleGeneral.zst Clock cache size      144, 2140376 req, miss ratio 0.3320, byte miss ratio 0.3320
result/tencentBlock.ns11255.oracleGeneral.zst Clock cache size      434, 2140376 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns11255.oracleGeneral.zst Clock cache size     1448, 2140376 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns11255.oracleGeneral.zst Clock cache size     4344, 2140376 req, miss ratio 0.1617, byte miss ratio 0.1617
result/tencentBlock.ns11255.oracleGeneral.zst Clock cache size    14480, 2140376 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns11255.oracleGeneral.zst Clock cache size    28960, 2140376 req, miss ratio 0.1477, byte miss ratio 0.1477
result/tencentBlock.ns11255.oracleGeneral.zst Clock cache size    57921, 2140376 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns11255.oracleGeneral.zst Clock cache size   115843, 2140376 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns11255.oracleGeneral.zst clock2 cache size      144, 2140376 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns11255.oracleGeneral.zst clock2 cache size      434, 2140376 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns11255.oracleGeneral.zst clock2 cache size     1448, 2140376 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns11255.oracleGeneral.zst clock2 cache size     4344, 2140376 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns11255.oracleGeneral.zst clock2 cache size    14480, 2140376 req, miss ratio 0.1508, byte miss ratio 0.1508
result/tencentBlock.ns11255.oracleGeneral.zst clock2 cache size    28960, 2140376 req, miss ratio 0.1455, byte miss ratio 0.1455
result/tencentBlock.ns11255.oracleGeneral.zst clock2 cache size    57921, 2140376 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns11255.oracleGeneral.zst clock2 cache size   115843, 2140376 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns11255.oracleGeneral.zst LIRS cache size      144, 2140376 req, miss ratio 0.3025, byte miss ratio 0.3025
result/tencentBlock.ns11255.oracleGeneral.zst LIRS cache size      434, 2140376 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns11255.oracleGeneral.zst LIRS cache size     1448, 2140376 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns11255.oracleGeneral.zst LIRS cache size     4344, 2140376 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns11255.oracleGeneral.zst LIRS cache size    14480, 2140376 req, miss ratio 0.1424, byte miss ratio 0.1424
result/tencentBlock.ns11255.oracleGeneral.zst LIRS cache size    28960, 2140376 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns11255.oracleGeneral.zst LIRS cache size    57921, 2140376 req, miss ratio 0.0921, byte miss ratio 0.0921
result/tencentBlock.ns11255.oracleGeneral.zst LIRS cache size   115843, 2140376 req, miss ratio 0.0696, byte miss ratio 0.0696
result/tencentBlock.ns11255.oracleGeneral.zst FIFO cache size      144, 2140376 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns11255.oracleGeneral.zst FIFO cache size      434, 2140376 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns11255.oracleGeneral.zst FIFO cache size     1448, 2140376 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns11255.oracleGeneral.zst FIFO cache size     4344, 2140376 req, miss ratio 0.1876, byte miss ratio 0.1876
result/tencentBlock.ns11255.oracleGeneral.zst FIFO cache size    14480, 2140376 req, miss ratio 0.1626, byte miss ratio 0.1626
result/tencentBlock.ns11255.oracleGeneral.zst FIFO cache size    28960, 2140376 req, miss ratio 0.1525, byte miss ratio 0.1525
