result/tencentBlock.ns4041.oracleGeneral.zst LIRS cache size      747, 4599116 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns4041.oracleGeneral.zst LIRS cache size     2242, 4599116 req, miss ratio 0.3789, byte miss ratio 0.3789
result/tencentBlock.ns4041.oracleGeneral.zst LIRS cache size     7474, 4599116 req, miss ratio 0.3334, byte miss ratio 0.3334
result/tencentBlock.ns4041.oracleGeneral.zst LIRS cache size    22423, 4599116 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns4041.oracleGeneral.zst LIRS cache size    74745, 4599116 req, miss ratio 0.2414, byte miss ratio 0.2414
result/tencentBlock.ns4041.oracleGeneral.zst LIRS cache size   149491, 4599116 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns4041.oracleGeneral.zst LIRS cache size   298982, 4599116 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns4041.oracleGeneral.zst LIRS cache size   597965, 4599116 req, miss ratio 0.1645, byte miss ratio 0.1645
result/tencentBlock.ns4041.oracleGeneral.zst LHD cache size      747, 4599116 req, miss ratio 0.4685, byte miss ratio 0.4685
result/tencentBlock.ns4041.oracleGeneral.zst LHD cache size     2242, 4599116 req, miss ratio 0.3823, byte miss ratio 0.3823
result/tencentBlock.ns4041.oracleGeneral.zst LHD cache size     7474, 4599116 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns4041.oracleGeneral.zst LHD cache size    22423, 4599116 req, miss ratio 0.3041, byte miss ratio 0.3041
result/tencentBlock.ns4041.oracleGeneral.zst LHD cache size    74745, 4599116 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns4041.oracleGeneral.zst LHD cache size   149491, 4599116 req, miss ratio 0.2109, byte miss ratio 0.2109
result/tencentBlock.ns4041.oracleGeneral.zst LHD cache size   298982, 4599116 req, miss ratio 0.1801, byte miss ratio 0.1801
result/tencentBlock.ns4041.oracleGeneral.zst LHD cache size   597965, 4599116 req, miss ratio 0.1644, byte miss ratio 0.1644
result/tencentBlock.ns4041.oracleGeneral.zst clock2 cache size      747, 4599116 req, miss ratio 0.4712, byte miss ratio 0.4712
result/tencentBlock.ns4041.oracleGeneral.zst clock2 cache size     2242, 4599116 req, miss ratio 0.3941, byte miss ratio 0.3941
result/tencentBlock.ns4041.oracleGeneral.zst clock2 cache size     7474, 4599116 req, miss ratio 0.3392, byte miss ratio 0.3392
result/tencentBlock.ns4041.oracleGeneral.zst clock2 cache size    22423, 4599116 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns4041.oracleGeneral.zst clock2 cache size    74745, 4599116 req, miss ratio 0.2705, byte miss ratio 0.2705
result/tencentBlock.ns4041.oracleGeneral.zst clock2 cache size   149491, 4599116 req, miss ratio 0.2187, byte miss ratio 0.2187
result/tencentBlock.ns4041.oracleGeneral.zst clock2 cache size   298982, 4599116 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns4041.oracleGeneral.zst clock2 cache size   597965, 4599116 req, miss ratio 0.1627, byte miss ratio 0.1627
result/tencentBlock.ns4041.oracleGeneral.zst FIFO cache size      747, 4599116 req, miss ratio 0.5592, byte miss ratio 0.5592
result/tencentBlock.ns4041.oracleGeneral.zst FIFO cache size     2242, 4599116 req, miss ratio 0.4475, byte miss ratio 0.4475
result/tencentBlock.ns4041.oracleGeneral.zst FIFO cache size     7474, 4599116 req, miss ratio 0.3774, byte miss ratio 0.3774
result/tencentBlock.ns4041.oracleGeneral.zst FIFO cache size    22423, 4599116 req, miss ratio 0.3294, byte miss ratio 0.3294
result/tencentBlock.ns4041.oracleGeneral.zst FIFO cache size    74745, 4599116 req, miss ratio 0.2853, byte miss ratio 0.2853
