result/tencentBlock.ns10274.oracleGeneral.zst Clock cache size      334, 3193829 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns10274.oracleGeneral.zst Clock cache size     1003, 3193829 req, miss ratio 0.4053, byte miss ratio 0.4053
result/tencentBlock.ns10274.oracleGeneral.zst Clock cache size     3344, 3193829 req, miss ratio 0.2913, byte miss ratio 0.2913
result/tencentBlock.ns10274.oracleGeneral.zst Clock cache size    10034, 3193829 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns10274.oracleGeneral.zst Clock cache size    33447, 3193829 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns10274.oracleGeneral.zst Clock cache size    66894, 3193829 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns10274.oracleGeneral.zst Clock cache size   133789, 3193829 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns10274.oracleGeneral.zst Clock cache size   267578, 3193829 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns10274.oracleGeneral.zst LIRS cache size      334, 3193829 req, miss ratio 0.5045, byte miss ratio 0.5045
result/tencentBlock.ns10274.oracleGeneral.zst LIRS cache size     1003, 3193829 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns10274.oracleGeneral.zst LIRS cache size     3344, 3193829 req, miss ratio 0.2817, byte miss ratio 0.2817
result/tencentBlock.ns10274.oracleGeneral.zst LIRS cache size    10034, 3193829 req, miss ratio 0.2273, byte miss ratio 0.2273
result/tencentBlock.ns10274.oracleGeneral.zst LIRS cache size    33447, 3193829 req, miss ratio 0.1585, byte miss ratio 0.1585
result/tencentBlock.ns10274.oracleGeneral.zst LIRS cache size    66894, 3193829 req, miss ratio 0.1275, byte miss ratio 0.1275
result/tencentBlock.ns10274.oracleGeneral.zst LIRS cache size   133789, 3193829 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns10274.oracleGeneral.zst LIRS cache size   267578, 3193829 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns10274.oracleGeneral.zst S3FIFO-1 cache size      334, 3193829 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns10274.oracleGeneral.zst S3FIFO-1 cache size     1003, 3193829 req, miss ratio 0.3601, byte miss ratio 0.3601
result/tencentBlock.ns10274.oracleGeneral.zst S3FIFO-1 cache size     3344, 3193829 req, miss ratio 0.2698, byte miss ratio 0.2698
result/tencentBlock.ns10274.oracleGeneral.zst S3FIFO-1 cache size    10034, 3193829 req, miss ratio 0.2255, byte miss ratio 0.2255
result/tencentBlock.ns10274.oracleGeneral.zst S3FIFO-1 cache size    33447, 3193829 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns10274.oracleGeneral.zst S3FIFO-1 cache size    66894, 3193829 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns10274.oracleGeneral.zst S3FIFO-1 cache size   133789, 3193829 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns10274.oracleGeneral.zst S3FIFO-1 cache size   267578, 3193829 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns10274.oracleGeneral.zst LeCaR cache size      334, 3193829 req, miss ratio 0.4948, byte miss ratio 0.4948
result/tencentBlock.ns10274.oracleGeneral.zst LeCaR cache size     1003, 3193829 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns10274.oracleGeneral.zst LeCaR cache size     3344, 3193829 req, miss ratio 0.2822, byte miss ratio 0.2822
result/tencentBlock.ns10274.oracleGeneral.zst LeCaR cache size    10034, 3193829 req, miss ratio 0.2262, byte miss ratio 0.2262
result/tencentBlock.ns10274.oracleGeneral.zst LeCaR cache size    33447, 3193829 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns10274.oracleGeneral.zst LeCaR cache size    66894, 3193829 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns10274.oracleGeneral.zst LeCaR cache size   133789, 3193829 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns10274.oracleGeneral.zst LeCaR cache size   267578, 3193829 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns10274.oracleGeneral.zst Cacheus cache size      334, 3193829 req, miss ratio 0.4809, byte miss ratio 0.4809
result/tencentBlock.ns10274.oracleGeneral.zst Cacheus cache size     1003, 3193829 req, miss ratio 0.3823, byte miss ratio 0.3823
result/tencentBlock.ns10274.oracleGeneral.zst Cacheus cache size     3344, 3193829 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns10274.oracleGeneral.zst Cacheus cache size    10034, 3193829 req, miss ratio 0.2320, byte miss ratio 0.2320
result/tencentBlock.ns10274.oracleGeneral.zst Cacheus cache size    33447, 3193829 req, miss ratio 0.1500, byte miss ratio 0.1500
result/tencentBlock.ns10274.oracleGeneral.zst Cacheus cache size    66894, 3193829 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns10274.oracleGeneral.zst Cacheus cache size   133789, 3193829 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns10274.oracleGeneral.zst Cacheus cache size   267578, 3193829 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns10274.oracleGeneral.zst ARC cache size      334, 3193829 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns10274.oracleGeneral.zst ARC cache size     1003, 3193829 req, miss ratio 0.3738, byte miss ratio 0.3738
result/tencentBlock.ns10274.oracleGeneral.zst ARC cache size     3344, 3193829 req, miss ratio 0.2697, byte miss ratio 0.2697
