result/tencentBlock.ns12806.oracleGeneral.zst LeCaR cache size      595, 2236873 req, miss ratio 0.5453, byte miss ratio 0.5453
result/tencentBlock.ns12806.oracleGeneral.zst LeCaR cache size     1785, 2236873 req, miss ratio 0.5385, byte miss ratio 0.5385
result/tencentBlock.ns12806.oracleGeneral.zst LeCaR cache size     5951, 2236873 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns12806.oracleGeneral.zst LeCaR cache size    17853, 2236873 req, miss ratio 0.4832, byte miss ratio 0.4832
result/tencentBlock.ns12806.oracleGeneral.zst LeCaR cache size    59512, 2236873 req, miss ratio 0.3571, byte miss ratio 0.3571
result/tencentBlock.ns12806.oracleGeneral.zst LeCaR cache size   119025, 2236873 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns12806.oracleGeneral.zst LeCaR cache size   238050, 2236873 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns12806.oracleGeneral.zst LeCaR cache size   476100, 2236873 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns12806.oracleGeneral.zst FIFO cache size      595, 2236873 req, miss ratio 0.5765, byte miss ratio 0.5765
result/tencentBlock.ns12806.oracleGeneral.zst FIFO cache size     1785, 2236873 req, miss ratio 0.5494, byte miss ratio 0.5494
result/tencentBlock.ns12806.oracleGeneral.zst FIFO cache size     5951, 2236873 req, miss ratio 0.5394, byte miss ratio 0.5394
result/tencentBlock.ns12806.oracleGeneral.zst FIFO cache size    17853, 2236873 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns12806.oracleGeneral.zst FIFO cache size    59512, 2236873 req, miss ratio 0.3917, byte miss ratio 0.3917
result/tencentBlock.ns12806.oracleGeneral.zst FIFO cache size   119025, 2236873 req, miss ratio 0.3356, byte miss ratio 0.3356
result/tencentBlock.ns12806.oracleGeneral.zst FIFO cache size   238050, 2236873 req, miss ratio 0.2989, byte miss ratio 0.2989
result/tencentBlock.ns12806.oracleGeneral.zst FIFO cache size   476100, 2236873 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns12806.oracleGeneral.zst ARC cache size      595, 2236873 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns12806.oracleGeneral.zst ARC cache size     1785, 2236873 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns12806.oracleGeneral.zst ARC cache size     5951, 2236873 req, miss ratio 0.5285, byte miss ratio 0.5285
result/tencentBlock.ns12806.oracleGeneral.zst ARC cache size    17853, 2236873 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns12806.oracleGeneral.zst ARC cache size    59512, 2236873 req, miss ratio 0.3254, byte miss ratio 0.3254
result/tencentBlock.ns12806.oracleGeneral.zst ARC cache size   119025, 2236873 req, miss ratio 0.2855, byte miss ratio 0.2855
result/tencentBlock.ns12806.oracleGeneral.zst ARC cache size   238050, 2236873 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns12806.oracleGeneral.zst ARC cache size   476100, 2236873 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns12806.oracleGeneral.zst Cacheus cache size      595, 2236873 req, miss ratio 0.5417, byte miss ratio 0.5417
result/tencentBlock.ns12806.oracleGeneral.zst Cacheus cache size     1785, 2236873 req, miss ratio 0.5377, byte miss ratio 0.5377
result/tencentBlock.ns12806.oracleGeneral.zst Cacheus cache size     5951, 2236873 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns12806.oracleGeneral.zst Cacheus cache size    17853, 2236873 req, miss ratio 0.4491, byte miss ratio 0.4491
result/tencentBlock.ns12806.oracleGeneral.zst Cacheus cache size    59512, 2236873 req, miss ratio 0.3400, byte miss ratio 0.3400
result/tencentBlock.ns12806.oracleGeneral.zst Cacheus cache size   119025, 2236873 req, miss ratio 0.2847, byte miss ratio 0.2847
result/tencentBlock.ns12806.oracleGeneral.zst Cacheus cache size   238050, 2236873 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns12806.oracleGeneral.zst Cacheus cache size   476100, 2236873 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns12806.oracleGeneral.zst LIRS cache size      595, 2236873 req, miss ratio 0.5669, byte miss ratio 0.5669
result/tencentBlock.ns12806.oracleGeneral.zst LIRS cache size     1785, 2236873 req, miss ratio 0.5527, byte miss ratio 0.5527
result/tencentBlock.ns12806.oracleGeneral.zst LIRS cache size     5951, 2236873 req, miss ratio 0.5354, byte miss ratio 0.5354
result/tencentBlock.ns12806.oracleGeneral.zst LIRS cache size    17853, 2236873 req, miss ratio 0.4392, byte miss ratio 0.4392
result/tencentBlock.ns12806.oracleGeneral.zst LIRS cache size    59512, 2236873 req, miss ratio 0.3256, byte miss ratio 0.3256
result/tencentBlock.ns12806.oracleGeneral.zst LIRS cache size   119025, 2236873 req, miss ratio 0.2866, byte miss ratio 0.2866
result/tencentBlock.ns12806.oracleGeneral.zst LIRS cache size   238050, 2236873 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns12806.oracleGeneral.zst LIRS cache size   476100, 2236873 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns12806.oracleGeneral.zst clock2 cache size      595, 2236873 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns12806.oracleGeneral.zst clock2 cache size     1785, 2236873 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns12806.oracleGeneral.zst clock2 cache size     5951, 2236873 req, miss ratio 0.5336, byte miss ratio 0.5336
result/tencentBlock.ns12806.oracleGeneral.zst clock2 cache size    17853, 2236873 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns12806.oracleGeneral.zst clock2 cache size    59512, 2236873 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns12806.oracleGeneral.zst clock2 cache size   119025, 2236873 req, miss ratio 0.2881, byte miss ratio 0.2881
result/tencentBlock.ns12806.oracleGeneral.zst clock2 cache size   238050, 2236873 req, miss ratio 0.2711, byte miss ratio 0.2711
result/tencentBlock.ns12806.oracleGeneral.zst clock2 cache size   476100, 2236873 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns12806.oracleGeneral.zst Clock cache size      595, 2236873 req, miss ratio 0.5453, byte miss ratio 0.5453
result/tencentBlock.ns12806.oracleGeneral.zst Clock cache size     1785, 2236873 req, miss ratio 0.5385, byte miss ratio 0.5385
result/tencentBlock.ns12806.oracleGeneral.zst Clock cache size     5951, 2236873 req, miss ratio 0.5352, byte miss ratio 0.5352
result/tencentBlock.ns12806.oracleGeneral.zst Clock cache size    17853, 2236873 req, miss ratio 0.4878, byte miss ratio 0.4878
result/tencentBlock.ns12806.oracleGeneral.zst Clock cache size    59512, 2236873 req, miss ratio 0.3629, byte miss ratio 0.3629
result/tencentBlock.ns12806.oracleGeneral.zst Clock cache size   119025, 2236873 req, miss ratio 0.2970, byte miss ratio 0.2970
result/tencentBlock.ns12806.oracleGeneral.zst Clock cache size   238050, 2236873 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns12806.oracleGeneral.zst Clock cache size   476100, 2236873 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns12806.oracleGeneral.zst LHD cache size      595, 2236873 req, miss ratio 0.5457, byte miss ratio 0.5457
result/tencentBlock.ns12806.oracleGeneral.zst LHD cache size     1785, 2236873 req, miss ratio 0.5378, byte miss ratio 0.5378
result/tencentBlock.ns12806.oracleGeneral.zst LHD cache size     5951, 2236873 req, miss ratio 0.5294, byte miss ratio 0.5294
result/tencentBlock.ns12806.oracleGeneral.zst LHD cache size    17853, 2236873 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns12806.oracleGeneral.zst LHD cache size    59512, 2236873 req, miss ratio 0.3459, byte miss ratio 0.3459
result/tencentBlock.ns12806.oracleGeneral.zst LHD cache size   119025, 2236873 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns12806.oracleGeneral.zst LHD cache size   238050, 2236873 req, miss ratio 0.2723, byte miss ratio 0.2723
result/tencentBlock.ns12806.oracleGeneral.zst LHD cache size   476100, 2236873 req, miss ratio 0.2667, byte miss ratio 0.2667
result/tencentBlock.ns12806.oracleGeneral.zst LRU cache size      595, 2236873 req, miss ratio 0.5460, byte miss ratio 0.5460
result/tencentBlock.ns12806.oracleGeneral.zst LRU cache size     1785, 2236873 req, miss ratio 0.5380, byte miss ratio 0.5380
result/tencentBlock.ns12806.oracleGeneral.zst LRU cache size     5951, 2236873 req, miss ratio 0.5359, byte miss ratio 0.5359
result/tencentBlock.ns12806.oracleGeneral.zst LRU cache size    17853, 2236873 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns12806.oracleGeneral.zst LRU cache size    59512, 2236873 req, miss ratio 0.3592, byte miss ratio 0.3592
result/tencentBlock.ns12806.oracleGeneral.zst LRU cache size   119025, 2236873 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns12806.oracleGeneral.zst LRU cache size   238050, 2236873 req, miss ratio 0.2716, byte miss ratio 0.2716
result/tencentBlock.ns12806.oracleGeneral.zst LRU cache size   476100, 2236873 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-1 cache size      595, 2236873 req, miss ratio 0.5478, byte miss ratio 0.5478
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-1 cache size     1785, 2236873 req, miss ratio 0.5368, byte miss ratio 0.5368
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-1 cache size     5951, 2236873 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-1 cache size    17853, 2236873 req, miss ratio 0.4384, byte miss ratio 0.4384
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-1 cache size    59512, 2236873 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-1 cache size   119025, 2236873 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-1 cache size   238050, 2236873 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-1 cache size   476100, 2236873 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-d-1 cache size      595, 2236873 req, miss ratio 0.5420, byte miss ratio 0.5420
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-d-1 cache size     1785, 2236873 req, miss ratio 0.5367, byte miss ratio 0.5367
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-d-1 cache size     5951, 2236873 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-d-1 cache size    17853, 2236873 req, miss ratio 0.4379, byte miss ratio 0.4379
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-d-1 cache size    59512, 2236873 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-d-1 cache size   119025, 2236873 req, miss ratio 0.2859, byte miss ratio 0.2859
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-d-1 cache size   238050, 2236873 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns12806.oracleGeneral.zst S3FIFO-d-1 cache size   476100, 2236873 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns12806.oracleGeneral.zst LRB cache size      595, 2236873 req, miss ratio 0.5502, byte miss ratio 0.5502
result/tencentBlock.ns12806.oracleGeneral.zst LRB cache size     1785, 2236873 req, miss ratio 0.5175, byte miss ratio 0.5175
result/tencentBlock.ns12806.oracleGeneral.zst LRB cache size     5951, 2236873 req, miss ratio 0.4827, byte miss ratio 0.4827
result/tencentBlock.ns12806.oracleGeneral.zst LRB cache size    17853, 2236873 req, miss ratio 0.4243, byte miss ratio 0.4243
result/tencentBlock.ns12806.oracleGeneral.zst LRB cache size    59512, 2236873 req, miss ratio 0.3176, byte miss ratio 0.3176
result/tencentBlock.ns12806.oracleGeneral.zst LRB cache size   119025, 2236873 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns12806.oracleGeneral.zst LRB cache size   238050, 2236873 req, miss ratio 0.2721, byte miss ratio 0.2721
result/tencentBlock.ns12806.oracleGeneral.zst LRB cache size   476100, 2236873 req, miss ratio 0.2661, byte miss ratio 0.2661
