result/tencentBlock.ns23740.oracleGeneral.zst clock2 cache size      264, 2776570 req, miss ratio 0.5256, byte miss ratio 0.5256
result/tencentBlock.ns23740.oracleGeneral.zst clock2 cache size      793, 2776570 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns23740.oracleGeneral.zst clock2 cache size     2644, 2776570 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns23740.oracleGeneral.zst clock2 cache size     7933, 2776570 req, miss ratio 0.2462, byte miss ratio 0.2462
result/tencentBlock.ns23740.oracleGeneral.zst clock2 cache size    26444, 2776570 req, miss ratio 0.1622, byte miss ratio 0.1622
result/tencentBlock.ns23740.oracleGeneral.zst clock2 cache size    52888, 2776570 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns23740.oracleGeneral.zst clock2 cache size   105777, 2776570 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns23740.oracleGeneral.zst clock2 cache size   211555, 2776570 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns23740.oracleGeneral.zst FIFO cache size      264, 2776570 req, miss ratio 0.6427, byte miss ratio 0.6427
result/tencentBlock.ns23740.oracleGeneral.zst FIFO cache size      793, 2776570 req, miss ratio 0.4847, byte miss ratio 0.4847
result/tencentBlock.ns23740.oracleGeneral.zst FIFO cache size     2644, 2776570 req, miss ratio 0.3502, byte miss ratio 0.3502
result/tencentBlock.ns23740.oracleGeneral.zst FIFO cache size     7933, 2776570 req, miss ratio 0.2642, byte miss ratio 0.2642
result/tencentBlock.ns23740.oracleGeneral.zst FIFO cache size    26444, 2776570 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns23740.oracleGeneral.zst FIFO cache size    52888, 2776570 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns23740.oracleGeneral.zst FIFO cache size   105777, 2776570 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns23740.oracleGeneral.zst FIFO cache size   211555, 2776570 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns23740.oracleGeneral.zst LIRS cache size      264, 2776570 req, miss ratio 0.5393, byte miss ratio 0.5393
result/tencentBlock.ns23740.oracleGeneral.zst LIRS cache size      793, 2776570 req, miss ratio 0.4201, byte miss ratio 0.4201
result/tencentBlock.ns23740.oracleGeneral.zst LIRS cache size     2644, 2776570 req, miss ratio 0.2819, byte miss ratio 0.2819
result/tencentBlock.ns23740.oracleGeneral.zst LIRS cache size     7933, 2776570 req, miss ratio 0.2337, byte miss ratio 0.2337
result/tencentBlock.ns23740.oracleGeneral.zst LIRS cache size    26444, 2776570 req, miss ratio 0.1610, byte miss ratio 0.1610
result/tencentBlock.ns23740.oracleGeneral.zst LIRS cache size    52888, 2776570 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns23740.oracleGeneral.zst LIRS cache size   105777, 2776570 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns23740.oracleGeneral.zst LIRS cache size   211555, 2776570 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns23740.oracleGeneral.zst ARC cache size      264, 2776570 req, miss ratio 0.5137, byte miss ratio 0.5137
result/tencentBlock.ns23740.oracleGeneral.zst ARC cache size      793, 2776570 req, miss ratio 0.4096, byte miss ratio 0.4096
result/tencentBlock.ns23740.oracleGeneral.zst ARC cache size     2644, 2776570 req, miss ratio 0.2655, byte miss ratio 0.2655
