result/tencentBlock.ns5543.oracleGeneral.zst LeCaR cache size      122, 3380546 req, miss ratio 0.6067, byte miss ratio 0.6067
result/tencentBlock.ns5543.oracleGeneral.zst LeCaR cache size      368, 3380546 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns5543.oracleGeneral.zst LeCaR cache size     1227, 3380546 req, miss ratio 0.3542, byte miss ratio 0.3542
result/tencentBlock.ns5543.oracleGeneral.zst LeCaR cache size     3682, 3380546 req, miss ratio 0.1941, byte miss ratio 0.1941
result/tencentBlock.ns5543.oracleGeneral.zst LeCaR cache size    12274, 3380546 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns5543.oracleGeneral.zst LeCaR cache size    24548, 3380546 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns5543.oracleGeneral.zst LeCaR cache size    49096, 3380546 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns5543.oracleGeneral.zst LeCaR cache size    98193, 3380546 req, miss ratio 0.0375, byte miss ratio 0.0375
result/tencentBlock.ns5543.oracleGeneral.zst clock2 cache size      122, 3380546 req, miss ratio 0.6110, byte miss ratio 0.6110
result/tencentBlock.ns5543.oracleGeneral.zst clock2 cache size      368, 3380546 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns5543.oracleGeneral.zst clock2 cache size     1227, 3380546 req, miss ratio 0.3493, byte miss ratio 0.3493
result/tencentBlock.ns5543.oracleGeneral.zst clock2 cache size     3682, 3380546 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns5543.oracleGeneral.zst clock2 cache size    12274, 3380546 req, miss ratio 0.1556, byte miss ratio 0.1556
result/tencentBlock.ns5543.oracleGeneral.zst clock2 cache size    24548, 3380546 req, miss ratio 0.1324, byte miss ratio 0.1324
result/tencentBlock.ns5543.oracleGeneral.zst clock2 cache size    49096, 3380546 req, miss ratio 0.0855, byte miss ratio 0.0855
result/tencentBlock.ns5543.oracleGeneral.zst clock2 cache size    98193, 3380546 req, miss ratio 0.0376, byte miss ratio 0.0376
result/tencentBlock.ns5543.oracleGeneral.zst ARC cache size      122, 3380546 req, miss ratio 0.5622, byte miss ratio 0.5622
result/tencentBlock.ns5543.oracleGeneral.zst ARC cache size      368, 3380546 req, miss ratio 0.4518, byte miss ratio 0.4518
result/tencentBlock.ns5543.oracleGeneral.zst ARC cache size     1227, 3380546 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns5543.oracleGeneral.zst ARC cache size     3682, 3380546 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns5543.oracleGeneral.zst ARC cache size    12274, 3380546 req, miss ratio 0.1448, byte miss ratio 0.1448
result/tencentBlock.ns5543.oracleGeneral.zst ARC cache size    24548, 3380546 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns5543.oracleGeneral.zst ARC cache size    49096, 3380546 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns5543.oracleGeneral.zst ARC cache size    98193, 3380546 req, miss ratio 0.0376, byte miss ratio 0.0376
result/tencentBlock.ns5543.oracleGeneral.zst S3FIFO-1 cache size      122, 3380546 req, miss ratio 0.5673, byte miss ratio 0.5673
result/tencentBlock.ns5543.oracleGeneral.zst S3FIFO-1 cache size      368, 3380546 req, miss ratio 0.4485, byte miss ratio 0.4485
result/tencentBlock.ns5543.oracleGeneral.zst S3FIFO-1 cache size     1227, 3380546 req, miss ratio 0.3199, byte miss ratio 0.3199
result/tencentBlock.ns5543.oracleGeneral.zst S3FIFO-1 cache size     3682, 3380546 req, miss ratio 0.1832, byte miss ratio 0.1832
result/tencentBlock.ns5543.oracleGeneral.zst S3FIFO-1 cache size    12274, 3380546 req, miss ratio 0.1480, byte miss ratio 0.1480
result/tencentBlock.ns5543.oracleGeneral.zst S3FIFO-1 cache size    24548, 3380546 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns5543.oracleGeneral.zst S3FIFO-1 cache size    49096, 3380546 req, miss ratio 0.0807, byte miss ratio 0.0807
result/tencentBlock.ns5543.oracleGeneral.zst S3FIFO-1 cache size    98193, 3380546 req, miss ratio 0.0382, byte miss ratio 0.0382
result/tencentBlock.ns5543.oracleGeneral.zst FIFO cache size      122, 3380546 req, miss ratio 0.6668, byte miss ratio 0.6668
