result/tencentBlock.ns21198.oracleGeneral.zst LHD cache size      197, 2574297 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns21198.oracleGeneral.zst LHD cache size      593, 2574297 req, miss ratio 0.1906, byte miss ratio 0.1906
result/tencentBlock.ns21198.oracleGeneral.zst LHD cache size     1979, 2574297 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns21198.oracleGeneral.zst LHD cache size     5939, 2574297 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns21198.oracleGeneral.zst LHD cache size    19798, 2574297 req, miss ratio 0.1368, byte miss ratio 0.1368
result/tencentBlock.ns21198.oracleGeneral.zst LHD cache size    39596, 2574297 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns21198.oracleGeneral.zst LHD cache size    79193, 2574297 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns21198.oracleGeneral.zst LHD cache size   158387, 2574297 req, miss ratio 0.0790, byte miss ratio 0.0790
result/tencentBlock.ns21198.oracleGeneral.zst Cacheus cache size      197, 2574297 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns21198.oracleGeneral.zst Cacheus cache size      593, 2574297 req, miss ratio 0.1860, byte miss ratio 0.1860
result/tencentBlock.ns21198.oracleGeneral.zst Cacheus cache size     1979, 2574297 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns21198.oracleGeneral.zst Cacheus cache size     5939, 2574297 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns21198.oracleGeneral.zst Cacheus cache size    19798, 2574297 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns21198.oracleGeneral.zst Cacheus cache size    39596, 2574297 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns21198.oracleGeneral.zst Cacheus cache size    79193, 2574297 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns21198.oracleGeneral.zst Cacheus cache size   158387, 2574297 req, miss ratio 0.0785, byte miss ratio 0.0785
result/tencentBlock.ns21198.oracleGeneral.zst LRU cache size      197, 2574297 req, miss ratio 0.2413, byte miss ratio 0.2413
