result/tencentBlock.ns11590.oracleGeneral.zst S3FIFO-1 cache size      307, 6079053 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns11590.oracleGeneral.zst S3FIFO-1 cache size      922, 6079053 req, miss ratio 0.3647, byte miss ratio 0.3647
result/tencentBlock.ns11590.oracleGeneral.zst S3FIFO-1 cache size     3073, 6079053 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns11590.oracleGeneral.zst S3FIFO-1 cache size     9221, 6079053 req, miss ratio 0.2850, byte miss ratio 0.2850
result/tencentBlock.ns11590.oracleGeneral.zst S3FIFO-1 cache size    30739, 6079053 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns11590.oracleGeneral.zst S3FIFO-1 cache size    61479, 6079053 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns11590.oracleGeneral.zst S3FIFO-1 cache size   122959, 6079053 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns11590.oracleGeneral.zst S3FIFO-1 cache size   245919, 6079053 req, miss ratio 0.0516, byte miss ratio 0.0516
result/tencentBlock.ns11590.oracleGeneral.zst LIRS cache size      307, 6079053 req, miss ratio 0.4171, byte miss ratio 0.4171
result/tencentBlock.ns11590.oracleGeneral.zst LIRS cache size      922, 6079053 req, miss ratio 0.3737, byte miss ratio 0.3737
result/tencentBlock.ns11590.oracleGeneral.zst LIRS cache size     3073, 6079053 req, miss ratio 0.3431, byte miss ratio 0.3431
result/tencentBlock.ns11590.oracleGeneral.zst LIRS cache size     9221, 6079053 req, miss ratio 0.2937, byte miss ratio 0.2937
result/tencentBlock.ns11590.oracleGeneral.zst LIRS cache size    30739, 6079053 req, miss ratio 0.2278, byte miss ratio 0.2278
result/tencentBlock.ns11590.oracleGeneral.zst LIRS cache size    61479, 6079053 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns11590.oracleGeneral.zst LIRS cache size   122959, 6079053 req, miss ratio 0.0877, byte miss ratio 0.0877
result/tencentBlock.ns11590.oracleGeneral.zst LIRS cache size   245919, 6079053 req, miss ratio 0.0527, byte miss ratio 0.0527
result/tencentBlock.ns11590.oracleGeneral.zst ARC cache size      307, 6079053 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns11590.oracleGeneral.zst ARC cache size      922, 6079053 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns11590.oracleGeneral.zst ARC cache size     3073, 6079053 req, miss ratio 0.3335, byte miss ratio 0.3335
result/tencentBlock.ns11590.oracleGeneral.zst ARC cache size     9221, 6079053 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns11590.oracleGeneral.zst ARC cache size    30739, 6079053 req, miss ratio 0.2310, byte miss ratio 0.2310
result/tencentBlock.ns11590.oracleGeneral.zst ARC cache size    61479, 6079053 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns11590.oracleGeneral.zst ARC cache size   122959, 6079053 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns11590.oracleGeneral.zst ARC cache size   245919, 6079053 req, miss ratio 0.0516, byte miss ratio 0.0516
result/tencentBlock.ns11590.oracleGeneral.zst LeCaR cache size      307, 6079053 req, miss ratio 0.5590, byte miss ratio 0.5590
result/tencentBlock.ns11590.oracleGeneral.zst LeCaR cache size      922, 6079053 req, miss ratio 0.3715, byte miss ratio 0.3715
