result/tencentBlock.ns14949.oracleGeneral.zst clock2 cache size      147, 1318963 req, miss ratio 0.5208, byte miss ratio 0.5208
result/tencentBlock.ns14949.oracleGeneral.zst clock2 cache size      441, 1318963 req, miss ratio 0.4871, byte miss ratio 0.4871
result/tencentBlock.ns14949.oracleGeneral.zst clock2 cache size     1473, 1318963 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns14949.oracleGeneral.zst clock2 cache size     4419, 1318963 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns14949.oracleGeneral.zst clock2 cache size    14732, 1318963 req, miss ratio 0.4607, byte miss ratio 0.4607
result/tencentBlock.ns14949.oracleGeneral.zst clock2 cache size    29465, 1318963 req, miss ratio 0.4013, byte miss ratio 0.4013
result/tencentBlock.ns14949.oracleGeneral.zst clock2 cache size    58930, 1318963 req, miss ratio 0.3405, byte miss ratio 0.3405
result/tencentBlock.ns14949.oracleGeneral.zst clock2 cache size   117860, 1318963 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns14949.oracleGeneral.zst Cacheus cache size      147, 1318963 req, miss ratio 0.5042, byte miss ratio 0.5042
result/tencentBlock.ns14949.oracleGeneral.zst Cacheus cache size      441, 1318963 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns14949.oracleGeneral.zst Cacheus cache size     1473, 1318963 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns14949.oracleGeneral.zst Cacheus cache size     4419, 1318963 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns14949.oracleGeneral.zst Cacheus cache size    14732, 1318963 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns14949.oracleGeneral.zst Cacheus cache size    29465, 1318963 req, miss ratio 0.3933, byte miss ratio 0.3933
result/tencentBlock.ns14949.oracleGeneral.zst Cacheus cache size    58930, 1318963 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns14949.oracleGeneral.zst Cacheus cache size   117860, 1318963 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns14949.oracleGeneral.zst FIFO cache size      147, 1318963 req, miss ratio 0.6032, byte miss ratio 0.6032
result/tencentBlock.ns14949.oracleGeneral.zst FIFO cache size      441, 1318963 req, miss ratio 0.5260, byte miss ratio 0.5260
result/tencentBlock.ns14949.oracleGeneral.zst FIFO cache size     1473, 1318963 req, miss ratio 0.4873, byte miss ratio 0.4873
