result/tencentBlock.ns4523.oracleGeneral.zst ARC cache size      975, 20710760 req, miss ratio 0.5811, byte miss ratio 0.5811
result/tencentBlock.ns4523.oracleGeneral.zst ARC cache size     2927, 20710760 req, miss ratio 0.4943, byte miss ratio 0.4943
result/tencentBlock.ns4523.oracleGeneral.zst ARC cache size     9758, 20710760 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns4523.oracleGeneral.zst ARC cache size    29276, 20710760 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns4523.oracleGeneral.zst ARC cache size    97587, 20710760 req, miss ratio 0.1798, byte miss ratio 0.1798
result/tencentBlock.ns4523.oracleGeneral.zst ARC cache size   195175, 20710760 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns4523.oracleGeneral.zst ARC cache size   390350, 20710760 req, miss ratio 0.0667, byte miss ratio 0.0667
result/tencentBlock.ns4523.oracleGeneral.zst ARC cache size   780700, 20710760 req, miss ratio 0.0481, byte miss ratio 0.0481
result/tencentBlock.ns4523.oracleGeneral.zst LHD cache size      975, 20710760 req, miss ratio 0.6131, byte miss ratio 0.6131
result/tencentBlock.ns4523.oracleGeneral.zst LHD cache size     2927, 20710760 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns4523.oracleGeneral.zst LHD cache size     9758, 20710760 req, miss ratio 0.3923, byte miss ratio 0.3923
result/tencentBlock.ns4523.oracleGeneral.zst LHD cache size    29276, 20710760 req, miss ratio 0.2812, byte miss ratio 0.2812
result/tencentBlock.ns4523.oracleGeneral.zst LHD cache size    97587, 20710760 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns4523.oracleGeneral.zst LHD cache size   195175, 20710760 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns4523.oracleGeneral.zst LHD cache size   390350, 20710760 req, miss ratio 0.0709, byte miss ratio 0.0709
result/tencentBlock.ns4523.oracleGeneral.zst LHD cache size   780700, 20710760 req, miss ratio 0.0487, byte miss ratio 0.0487
result/tencentBlock.ns4523.oracleGeneral.zst clock2 cache size      975, 20710760 req, miss ratio 0.6524, byte miss ratio 0.6524
result/tencentBlock.ns4523.oracleGeneral.zst clock2 cache size     2927, 20710760 req, miss ratio 0.5193, byte miss ratio 0.5193
