result/tencentBlock.ns17793.oracleGeneral.zst S3FIFO-1 cache size      549, 4821463 req, miss ratio 0.5205, byte miss ratio 0.5205
result/tencentBlock.ns17793.oracleGeneral.zst S3FIFO-1 cache size     1648, 4821463 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns17793.oracleGeneral.zst S3FIFO-1 cache size     5494, 4821463 req, miss ratio 0.3010, byte miss ratio 0.3010
result/tencentBlock.ns17793.oracleGeneral.zst S3FIFO-1 cache size    16483, 4821463 req, miss ratio 0.2623, byte miss ratio 0.2623
result/tencentBlock.ns17793.oracleGeneral.zst S3FIFO-1 cache size    54946, 4821463 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns17793.oracleGeneral.zst S3FIFO-1 cache size   109893, 4821463 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns17793.oracleGeneral.zst S3FIFO-1 cache size   219786, 4821463 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns17793.oracleGeneral.zst S3FIFO-1 cache size   439572, 4821463 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns17793.oracleGeneral.zst FIFO cache size      549, 4821463 req, miss ratio 0.5912, byte miss ratio 0.5912
result/tencentBlock.ns17793.oracleGeneral.zst FIFO cache size     1648, 4821463 req, miss ratio 0.4523, byte miss ratio 0.4523
result/tencentBlock.ns17793.oracleGeneral.zst FIFO cache size     5494, 4821463 req, miss ratio 0.3491, byte miss ratio 0.3491
result/tencentBlock.ns17793.oracleGeneral.zst FIFO cache size    16483, 4821463 req, miss ratio 0.2908, byte miss ratio 0.2908
result/tencentBlock.ns17793.oracleGeneral.zst FIFO cache size    54946, 4821463 req, miss ratio 0.2217, byte miss ratio 0.2217
result/tencentBlock.ns17793.oracleGeneral.zst FIFO cache size   109893, 4821463 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns17793.oracleGeneral.zst FIFO cache size   219786, 4821463 req, miss ratio 0.1410, byte miss ratio 0.1410
result/tencentBlock.ns17793.oracleGeneral.zst FIFO cache size   439572, 4821463 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns17793.oracleGeneral.zst ARC cache size      549, 4821463 req, miss ratio 0.5099, byte miss ratio 0.5099
result/tencentBlock.ns17793.oracleGeneral.zst ARC cache size     1648, 4821463 req, miss ratio 0.3534, byte miss ratio 0.3534
result/tencentBlock.ns17793.oracleGeneral.zst ARC cache size     5494, 4821463 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns17793.oracleGeneral.zst ARC cache size    16483, 4821463 req, miss ratio 0.2630, byte miss ratio 0.2630
