result/tencentBlock.ns16417.oracleGeneral.zst Clock cache size      201, 1600881 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns16417.oracleGeneral.zst Clock cache size      605, 1600881 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns16417.oracleGeneral.zst Clock cache size     2017, 1600881 req, miss ratio 0.4428, byte miss ratio 0.4428
result/tencentBlock.ns16417.oracleGeneral.zst Clock cache size     6051, 1600881 req, miss ratio 0.3978, byte miss ratio 0.3978
result/tencentBlock.ns16417.oracleGeneral.zst Clock cache size    20171, 1600881 req, miss ratio 0.3738, byte miss ratio 0.3738
result/tencentBlock.ns16417.oracleGeneral.zst Clock cache size    40343, 1600881 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns16417.oracleGeneral.zst Clock cache size    80686, 1600881 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns16417.oracleGeneral.zst Clock cache size   161372, 1600881 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns16417.oracleGeneral.zst Cacheus cache size      201, 1600881 req, miss ratio 0.4802, byte miss ratio 0.4802
result/tencentBlock.ns16417.oracleGeneral.zst Cacheus cache size      605, 1600881 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns16417.oracleGeneral.zst Cacheus cache size     2017, 1600881 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns16417.oracleGeneral.zst Cacheus cache size     6051, 1600881 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns16417.oracleGeneral.zst Cacheus cache size    20171, 1600881 req, miss ratio 0.3428, byte miss ratio 0.3428
result/tencentBlock.ns16417.oracleGeneral.zst Cacheus cache size    40343, 1600881 req, miss ratio 0.2997, byte miss ratio 0.2997
result/tencentBlock.ns16417.oracleGeneral.zst Cacheus cache size    80686, 1600881 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns16417.oracleGeneral.zst Cacheus cache size   161372, 1600881 req, miss ratio 0.1270, byte miss ratio 0.1270
result/tencentBlock.ns16417.oracleGeneral.zst FIFO cache size      201, 1600881 req, miss ratio 0.6521, byte miss ratio 0.6521
result/tencentBlock.ns16417.oracleGeneral.zst FIFO cache size      605, 1600881 req, miss ratio 0.5252, byte miss ratio 0.5252
result/tencentBlock.ns16417.oracleGeneral.zst FIFO cache size     2017, 1600881 req, miss ratio 0.4638, byte miss ratio 0.4638
result/tencentBlock.ns16417.oracleGeneral.zst FIFO cache size     6051, 1600881 req, miss ratio 0.4235, byte miss ratio 0.4235
