result/tencentBlock.ns4310.oracleGeneral.zst Cacheus cache size      245, 4489504 req, miss ratio 0.3960, byte miss ratio 0.3960
result/tencentBlock.ns4310.oracleGeneral.zst Cacheus cache size      736, 4489504 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns4310.oracleGeneral.zst Cacheus cache size     2455, 4489504 req, miss ratio 0.2708, byte miss ratio 0.2708
result/tencentBlock.ns4310.oracleGeneral.zst Cacheus cache size     7365, 4489504 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns4310.oracleGeneral.zst Cacheus cache size    24550, 4489504 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns4310.oracleGeneral.zst Cacheus cache size    49101, 4489504 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns4310.oracleGeneral.zst Cacheus cache size    98202, 4489504 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns4310.oracleGeneral.zst Cacheus cache size   196405, 4489504 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns4310.oracleGeneral.zst clock2 cache size      245, 4489504 req, miss ratio 0.4131, byte miss ratio 0.4131
result/tencentBlock.ns4310.oracleGeneral.zst clock2 cache size      736, 4489504 req, miss ratio 0.3361, byte miss ratio 0.3361
result/tencentBlock.ns4310.oracleGeneral.zst clock2 cache size     2455, 4489504 req, miss ratio 0.2903, byte miss ratio 0.2903
result/tencentBlock.ns4310.oracleGeneral.zst clock2 cache size     7365, 4489504 req, miss ratio 0.2419, byte miss ratio 0.2419
result/tencentBlock.ns4310.oracleGeneral.zst clock2 cache size    24550, 4489504 req, miss ratio 0.2009, byte miss ratio 0.2009
result/tencentBlock.ns4310.oracleGeneral.zst clock2 cache size    49101, 4489504 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns4310.oracleGeneral.zst clock2 cache size    98202, 4489504 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns4310.oracleGeneral.zst clock2 cache size   196405, 4489504 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns4310.oracleGeneral.zst LHD cache size      245, 4489504 req, miss ratio 0.4111, byte miss ratio 0.4111
result/tencentBlock.ns4310.oracleGeneral.zst LHD cache size      736, 4489504 req, miss ratio 0.3171, byte miss ratio 0.3171
result/tencentBlock.ns4310.oracleGeneral.zst LHD cache size     2455, 4489504 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns4310.oracleGeneral.zst LHD cache size     7365, 4489504 req, miss ratio 0.2310, byte miss ratio 0.2310
result/tencentBlock.ns4310.oracleGeneral.zst LHD cache size    24550, 4489504 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns4310.oracleGeneral.zst LHD cache size    49101, 4489504 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns4310.oracleGeneral.zst LHD cache size    98202, 4489504 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns4310.oracleGeneral.zst LHD cache size   196405, 4489504 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns4310.oracleGeneral.zst LRU cache size      245, 4489504 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns4310.oracleGeneral.zst LRU cache size      736, 4489504 req, miss ratio 0.3479, byte miss ratio 0.3479
result/tencentBlock.ns4310.oracleGeneral.zst LRU cache size     2455, 4489504 req, miss ratio 0.2958, byte miss ratio 0.2958
result/tencentBlock.ns4310.oracleGeneral.zst LRU cache size     7365, 4489504 req, miss ratio 0.2451, byte miss ratio 0.2451
result/tencentBlock.ns4310.oracleGeneral.zst LRU cache size    24550, 4489504 req, miss ratio 0.2069, byte miss ratio 0.2069
result/tencentBlock.ns4310.oracleGeneral.zst LRU cache size    49101, 4489504 req, miss ratio 0.1892, byte miss ratio 0.1892
