result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-1 cache size      318, 3721049 req, miss ratio 0.5271, byte miss ratio 0.5271
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-1 cache size      955, 3721049 req, miss ratio 0.3536, byte miss ratio 0.3536
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-1 cache size     3185, 3721049 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-1 cache size     9557, 3721049 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-1 cache size    31858, 3721049 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-1 cache size    63717, 3721049 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-1 cache size   127435, 3721049 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-1 cache size   254870, 3721049 req, miss ratio 0.0864, byte miss ratio 0.0864
result/tencentBlock.ns14330.oracleGeneral.zst LeCaR cache size      318, 3721049 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns14330.oracleGeneral.zst LeCaR cache size      955, 3721049 req, miss ratio 0.4119, byte miss ratio 0.4119
result/tencentBlock.ns14330.oracleGeneral.zst LeCaR cache size     3185, 3721049 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns14330.oracleGeneral.zst LeCaR cache size     9557, 3721049 req, miss ratio 0.2232, byte miss ratio 0.2232
result/tencentBlock.ns14330.oracleGeneral.zst LeCaR cache size    31858, 3721049 req, miss ratio 0.1505, byte miss ratio 0.1505
result/tencentBlock.ns14330.oracleGeneral.zst LeCaR cache size    63717, 3721049 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns14330.oracleGeneral.zst LeCaR cache size   127435, 3721049 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns14330.oracleGeneral.zst LeCaR cache size   254870, 3721049 req, miss ratio 0.0859, byte miss ratio 0.0859
result/tencentBlock.ns14330.oracleGeneral.zst FIFO cache size      318, 3721049 req, miss ratio 0.6208, byte miss ratio 0.6208
result/tencentBlock.ns14330.oracleGeneral.zst FIFO cache size      955, 3721049 req, miss ratio 0.4570, byte miss ratio 0.4570
result/tencentBlock.ns14330.oracleGeneral.zst FIFO cache size     3185, 3721049 req, miss ratio 0.3190, byte miss ratio 0.3190
result/tencentBlock.ns14330.oracleGeneral.zst FIFO cache size     9557, 3721049 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns14330.oracleGeneral.zst FIFO cache size    31858, 3721049 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns14330.oracleGeneral.zst FIFO cache size    63717, 3721049 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns14330.oracleGeneral.zst FIFO cache size   127435, 3721049 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns14330.oracleGeneral.zst FIFO cache size   254870, 3721049 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns14330.oracleGeneral.zst Cacheus cache size      318, 3721049 req, miss ratio 0.5141, byte miss ratio 0.5141
result/tencentBlock.ns14330.oracleGeneral.zst Cacheus cache size      955, 3721049 req, miss ratio 0.3838, byte miss ratio 0.3838
result/tencentBlock.ns14330.oracleGeneral.zst Cacheus cache size     3185, 3721049 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns14330.oracleGeneral.zst Cacheus cache size     9557, 3721049 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns14330.oracleGeneral.zst Cacheus cache size    31858, 3721049 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns14330.oracleGeneral.zst Cacheus cache size    63717, 3721049 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns14330.oracleGeneral.zst Cacheus cache size   127435, 3721049 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns14330.oracleGeneral.zst Cacheus cache size   254870, 3721049 req, miss ratio 0.0865, byte miss ratio 0.0865
result/tencentBlock.ns14330.oracleGeneral.zst LIRS cache size      318, 3721049 req, miss ratio 0.5282, byte miss ratio 0.5282
result/tencentBlock.ns14330.oracleGeneral.zst LIRS cache size      955, 3721049 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns14330.oracleGeneral.zst LIRS cache size     3185, 3721049 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns14330.oracleGeneral.zst LIRS cache size     9557, 3721049 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns14330.oracleGeneral.zst LIRS cache size    31858, 3721049 req, miss ratio 0.1650, byte miss ratio 0.1650
result/tencentBlock.ns14330.oracleGeneral.zst LIRS cache size    63717, 3721049 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns14330.oracleGeneral.zst LIRS cache size   127435, 3721049 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns14330.oracleGeneral.zst LIRS cache size   254870, 3721049 req, miss ratio 0.0883, byte miss ratio 0.0883
result/tencentBlock.ns14330.oracleGeneral.zst LRU cache size      318, 3721049 req, miss ratio 0.5387, byte miss ratio 0.5387
result/tencentBlock.ns14330.oracleGeneral.zst LRU cache size      955, 3721049 req, miss ratio 0.4148, byte miss ratio 0.4148
result/tencentBlock.ns14330.oracleGeneral.zst LRU cache size     3185, 3721049 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns14330.oracleGeneral.zst LRU cache size     9557, 3721049 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns14330.oracleGeneral.zst LRU cache size    31858, 3721049 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns14330.oracleGeneral.zst LRU cache size    63717, 3721049 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns14330.oracleGeneral.zst LRU cache size   127435, 3721049 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns14330.oracleGeneral.zst LRU cache size   254870, 3721049 req, miss ratio 0.0859, byte miss ratio 0.0859
result/tencentBlock.ns14330.oracleGeneral.zst ARC cache size      318, 3721049 req, miss ratio 0.5148, byte miss ratio 0.5148
result/tencentBlock.ns14330.oracleGeneral.zst ARC cache size      955, 3721049 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns14330.oracleGeneral.zst ARC cache size     3185, 3721049 req, miss ratio 0.2471, byte miss ratio 0.2471
result/tencentBlock.ns14330.oracleGeneral.zst ARC cache size     9557, 3721049 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns14330.oracleGeneral.zst ARC cache size    31858, 3721049 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns14330.oracleGeneral.zst ARC cache size    63717, 3721049 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns14330.oracleGeneral.zst ARC cache size   127435, 3721049 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns14330.oracleGeneral.zst ARC cache size   254870, 3721049 req, miss ratio 0.0864, byte miss ratio 0.0864
result/tencentBlock.ns14330.oracleGeneral.zst clock2 cache size      318, 3721049 req, miss ratio 0.5333, byte miss ratio 0.5333
result/tencentBlock.ns14330.oracleGeneral.zst clock2 cache size      955, 3721049 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns14330.oracleGeneral.zst clock2 cache size     3185, 3721049 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns14330.oracleGeneral.zst clock2 cache size     9557, 3721049 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns14330.oracleGeneral.zst clock2 cache size    31858, 3721049 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns14330.oracleGeneral.zst clock2 cache size    63717, 3721049 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns14330.oracleGeneral.zst clock2 cache size   127435, 3721049 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns14330.oracleGeneral.zst clock2 cache size   254870, 3721049 req, miss ratio 0.0864, byte miss ratio 0.0864
result/tencentBlock.ns14330.oracleGeneral.zst LHD cache size      318, 3721049 req, miss ratio 0.5245, byte miss ratio 0.5245
result/tencentBlock.ns14330.oracleGeneral.zst LHD cache size      955, 3721049 req, miss ratio 0.3991, byte miss ratio 0.3991
result/tencentBlock.ns14330.oracleGeneral.zst LHD cache size     3185, 3721049 req, miss ratio 0.2528, byte miss ratio 0.2528
result/tencentBlock.ns14330.oracleGeneral.zst LHD cache size     9557, 3721049 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns14330.oracleGeneral.zst LHD cache size    31858, 3721049 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns14330.oracleGeneral.zst LHD cache size    63717, 3721049 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns14330.oracleGeneral.zst LHD cache size   127435, 3721049 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns14330.oracleGeneral.zst LHD cache size   254870, 3721049 req, miss ratio 0.0860, byte miss ratio 0.0860
result/tencentBlock.ns14330.oracleGeneral.zst Clock cache size      318, 3721049 req, miss ratio 0.5345, byte miss ratio 0.5345
result/tencentBlock.ns14330.oracleGeneral.zst Clock cache size      955, 3721049 req, miss ratio 0.4106, byte miss ratio 0.4106
result/tencentBlock.ns14330.oracleGeneral.zst Clock cache size     3185, 3721049 req, miss ratio 0.2596, byte miss ratio 0.2596
result/tencentBlock.ns14330.oracleGeneral.zst Clock cache size     9557, 3721049 req, miss ratio 0.2233, byte miss ratio 0.2233
result/tencentBlock.ns14330.oracleGeneral.zst Clock cache size    31858, 3721049 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns14330.oracleGeneral.zst Clock cache size    63717, 3721049 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns14330.oracleGeneral.zst Clock cache size   127435, 3721049 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns14330.oracleGeneral.zst Clock cache size   254870, 3721049 req, miss ratio 0.0864, byte miss ratio 0.0864
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-d-1 cache size      318, 3721049 req, miss ratio 0.5160, byte miss ratio 0.5160
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-d-1 cache size      955, 3721049 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-d-1 cache size     3185, 3721049 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns14330.oracleGeneral.zst S3FIFO-d-1 cache size     9557, 3721049 req, miss ratio 0.2131, byte miss ratio 0.2131
