result/tencentBlock.ns9358.oracleGeneral.zst LeCaR cache size      256, 7449098 req, miss ratio 0.6076, byte miss ratio 0.6076
result/tencentBlock.ns9358.oracleGeneral.zst LeCaR cache size      770, 7449098 req, miss ratio 0.5585, byte miss ratio 0.5585
result/tencentBlock.ns9358.oracleGeneral.zst LeCaR cache size     2568, 7449098 req, miss ratio 0.5121, byte miss ratio 0.5121
result/tencentBlock.ns9358.oracleGeneral.zst LeCaR cache size     7705, 7449098 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns9358.oracleGeneral.zst LeCaR cache size    25684, 7449098 req, miss ratio 0.4094, byte miss ratio 0.4094
result/tencentBlock.ns9358.oracleGeneral.zst LeCaR cache size    51368, 7449098 req, miss ratio 0.2020, byte miss ratio 0.2020
result/tencentBlock.ns9358.oracleGeneral.zst LeCaR cache size   102736, 7449098 req, miss ratio 0.0903, byte miss ratio 0.0903
result/tencentBlock.ns9358.oracleGeneral.zst LeCaR cache size   205472, 7449098 req, miss ratio 0.0397, byte miss ratio 0.0397
result/tencentBlock.ns9358.oracleGeneral.zst LHD cache size      256, 7449098 req, miss ratio 0.6116, byte miss ratio 0.6116
result/tencentBlock.ns9358.oracleGeneral.zst LHD cache size      770, 7449098 req, miss ratio 0.5654, byte miss ratio 0.5654
result/tencentBlock.ns9358.oracleGeneral.zst LHD cache size     2568, 7449098 req, miss ratio 0.5186, byte miss ratio 0.5186
result/tencentBlock.ns9358.oracleGeneral.zst LHD cache size     7705, 7449098 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns9358.oracleGeneral.zst LHD cache size    25684, 7449098 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns9358.oracleGeneral.zst LHD cache size    51368, 7449098 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns9358.oracleGeneral.zst LHD cache size   102736, 7449098 req, miss ratio 0.0779, byte miss ratio 0.0779
result/tencentBlock.ns9358.oracleGeneral.zst LHD cache size   205472, 7449098 req, miss ratio 0.0377, byte miss ratio 0.0377
result/tencentBlock.ns9358.oracleGeneral.zst LIRS cache size      256, 7449098 req, miss ratio 0.6190, byte miss ratio 0.6190
result/tencentBlock.ns9358.oracleGeneral.zst LIRS cache size      770, 7449098 req, miss ratio 0.5761, byte miss ratio 0.5761
result/tencentBlock.ns9358.oracleGeneral.zst LIRS cache size     2568, 7449098 req, miss ratio 0.5017, byte miss ratio 0.5017
result/tencentBlock.ns9358.oracleGeneral.zst LIRS cache size     7705, 7449098 req, miss ratio 0.4173, byte miss ratio 0.4173
result/tencentBlock.ns9358.oracleGeneral.zst LIRS cache size    25684, 7449098 req, miss ratio 0.2911, byte miss ratio 0.2911
result/tencentBlock.ns9358.oracleGeneral.zst LIRS cache size    51368, 7449098 req, miss ratio 0.1855, byte miss ratio 0.1855
result/tencentBlock.ns9358.oracleGeneral.zst LIRS cache size   102736, 7449098 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns9358.oracleGeneral.zst LIRS cache size   205472, 7449098 req, miss ratio 0.0396, byte miss ratio 0.0396
result/tencentBlock.ns9358.oracleGeneral.zst ARC cache size      256, 7449098 req, miss ratio 0.5726, byte miss ratio 0.5726
result/tencentBlock.ns9358.oracleGeneral.zst ARC cache size      770, 7449098 req, miss ratio 0.5665, byte miss ratio 0.5665
result/tencentBlock.ns9358.oracleGeneral.zst ARC cache size     2568, 7449098 req, miss ratio 0.4897, byte miss ratio 0.4897
result/tencentBlock.ns9358.oracleGeneral.zst ARC cache size     7705, 7449098 req, miss ratio 0.4171, byte miss ratio 0.4171
result/tencentBlock.ns9358.oracleGeneral.zst ARC cache size    25684, 7449098 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns9358.oracleGeneral.zst ARC cache size    51368, 7449098 req, miss ratio 0.2059, byte miss ratio 0.2059
result/tencentBlock.ns9358.oracleGeneral.zst ARC cache size   102736, 7449098 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns9358.oracleGeneral.zst ARC cache size   205472, 7449098 req, miss ratio 0.0400, byte miss ratio 0.0400
result/tencentBlock.ns9358.oracleGeneral.zst LRU cache size      256, 7449098 req, miss ratio 0.6096, byte miss ratio 0.6096
result/tencentBlock.ns9358.oracleGeneral.zst LRU cache size      770, 7449098 req, miss ratio 0.5603, byte miss ratio 0.5603
result/tencentBlock.ns9358.oracleGeneral.zst LRU cache size     2568, 7449098 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns9358.oracleGeneral.zst LRU cache size     7705, 7449098 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns9358.oracleGeneral.zst LRU cache size    25684, 7449098 req, miss ratio 0.4119, byte miss ratio 0.4119
result/tencentBlock.ns9358.oracleGeneral.zst LRU cache size    51368, 7449098 req, miss ratio 0.2153, byte miss ratio 0.2153
result/tencentBlock.ns9358.oracleGeneral.zst LRU cache size   102736, 7449098 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns9358.oracleGeneral.zst LRU cache size   205472, 7449098 req, miss ratio 0.0397, byte miss ratio 0.0397
result/tencentBlock.ns9358.oracleGeneral.zst Cacheus cache size      256, 7449098 req, miss ratio 0.5714, byte miss ratio 0.5714
result/tencentBlock.ns9358.oracleGeneral.zst Cacheus cache size      770, 7449098 req, miss ratio 0.5563, byte miss ratio 0.5563
result/tencentBlock.ns9358.oracleGeneral.zst Cacheus cache size     2568, 7449098 req, miss ratio 0.5125, byte miss ratio 0.5125
result/tencentBlock.ns9358.oracleGeneral.zst Cacheus cache size     7705, 7449098 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns9358.oracleGeneral.zst Cacheus cache size    25684, 7449098 req, miss ratio 0.3337, byte miss ratio 0.3337
result/tencentBlock.ns9358.oracleGeneral.zst Cacheus cache size    51368, 7449098 req, miss ratio 0.1962, byte miss ratio 0.1962
result/tencentBlock.ns9358.oracleGeneral.zst Cacheus cache size   102736, 7449098 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns9358.oracleGeneral.zst Cacheus cache size   205472, 7449098 req, miss ratio 0.0406, byte miss ratio 0.0406
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-1 cache size      256, 7449098 req, miss ratio 0.5862, byte miss ratio 0.5862
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-1 cache size      770, 7449098 req, miss ratio 0.5527, byte miss ratio 0.5527
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-1 cache size     2568, 7449098 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-1 cache size     7705, 7449098 req, miss ratio 0.4101, byte miss ratio 0.4101
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-1 cache size    25684, 7449098 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-1 cache size    51368, 7449098 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-1 cache size   102736, 7449098 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-1 cache size   205472, 7449098 req, miss ratio 0.0416, byte miss ratio 0.0416
result/tencentBlock.ns9358.oracleGeneral.zst FIFO cache size      256, 7449098 req, miss ratio 0.6559, byte miss ratio 0.6559
result/tencentBlock.ns9358.oracleGeneral.zst FIFO cache size      770, 7449098 req, miss ratio 0.5948, byte miss ratio 0.5948
result/tencentBlock.ns9358.oracleGeneral.zst FIFO cache size     2568, 7449098 req, miss ratio 0.5583, byte miss ratio 0.5583
result/tencentBlock.ns9358.oracleGeneral.zst FIFO cache size     7705, 7449098 req, miss ratio 0.5058, byte miss ratio 0.5058
result/tencentBlock.ns9358.oracleGeneral.zst FIFO cache size    25684, 7449098 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns9358.oracleGeneral.zst FIFO cache size    51368, 7449098 req, miss ratio 0.2602, byte miss ratio 0.2602
result/tencentBlock.ns9358.oracleGeneral.zst FIFO cache size   102736, 7449098 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns9358.oracleGeneral.zst FIFO cache size   205472, 7449098 req, miss ratio 0.0515, byte miss ratio 0.0515
result/tencentBlock.ns9358.oracleGeneral.zst Clock cache size      256, 7449098 req, miss ratio 0.6136, byte miss ratio 0.6136
result/tencentBlock.ns9358.oracleGeneral.zst Clock cache size      770, 7449098 req, miss ratio 0.5594, byte miss ratio 0.5594
result/tencentBlock.ns9358.oracleGeneral.zst Clock cache size     2568, 7449098 req, miss ratio 0.5380, byte miss ratio 0.5380
result/tencentBlock.ns9358.oracleGeneral.zst Clock cache size     7705, 7449098 req, miss ratio 0.4715, byte miss ratio 0.4715
result/tencentBlock.ns9358.oracleGeneral.zst Clock cache size    25684, 7449098 req, miss ratio 0.4066, byte miss ratio 0.4066
result/tencentBlock.ns9358.oracleGeneral.zst Clock cache size    51368, 7449098 req, miss ratio 0.2252, byte miss ratio 0.2252
result/tencentBlock.ns9358.oracleGeneral.zst Clock cache size   102736, 7449098 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns9358.oracleGeneral.zst Clock cache size   205472, 7449098 req, miss ratio 0.0414, byte miss ratio 0.0414
result/tencentBlock.ns9358.oracleGeneral.zst clock2 cache size      256, 7449098 req, miss ratio 0.6462, byte miss ratio 0.6462
result/tencentBlock.ns9358.oracleGeneral.zst clock2 cache size      770, 7449098 req, miss ratio 0.5583, byte miss ratio 0.5583
result/tencentBlock.ns9358.oracleGeneral.zst clock2 cache size     2568, 7449098 req, miss ratio 0.5372, byte miss ratio 0.5372
result/tencentBlock.ns9358.oracleGeneral.zst clock2 cache size     7705, 7449098 req, miss ratio 0.4598, byte miss ratio 0.4598
result/tencentBlock.ns9358.oracleGeneral.zst clock2 cache size    25684, 7449098 req, miss ratio 0.4038, byte miss ratio 0.4038
result/tencentBlock.ns9358.oracleGeneral.zst clock2 cache size    51368, 7449098 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns9358.oracleGeneral.zst clock2 cache size   102736, 7449098 req, miss ratio 0.1126, byte miss ratio 0.1126
result/tencentBlock.ns9358.oracleGeneral.zst clock2 cache size   205472, 7449098 req, miss ratio 0.0411, byte miss ratio 0.0411
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d-1 cache size      256, 7449098 req, miss ratio 0.5700, byte miss ratio 0.5700
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d-1 cache size      770, 7449098 req, miss ratio 0.5538, byte miss ratio 0.5538
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d-1 cache size     2568, 7449098 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d-1 cache size     7705, 7449098 req, miss ratio 0.4101, byte miss ratio 0.4101
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d-1 cache size    25684, 7449098 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d-1 cache size    51368, 7449098 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d-1 cache size   102736, 7449098 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d-1 cache size   205472, 7449098 req, miss ratio 0.0420, byte miss ratio 0.0420
result/tencentBlock.ns9358.oracleGeneral.zst LRB cache size      256, 7449098 req, miss ratio 0.6713, byte miss ratio 0.6713
result/tencentBlock.ns9358.oracleGeneral.zst LRB cache size      770, 7449098 req, miss ratio 0.6145, byte miss ratio 0.6145
result/tencentBlock.ns9358.oracleGeneral.zst LRB cache size     2568, 7449098 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns9358.oracleGeneral.zst LRB cache size     7705, 7449098 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns9358.oracleGeneral.zst LRB cache size    25684, 7449098 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns9358.oracleGeneral.zst LRB cache size    51368, 7449098 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns9358.oracleGeneral.zst LRB cache size   102736, 7449098 req, miss ratio 0.0698, byte miss ratio 0.0698
result/tencentBlock.ns9358.oracleGeneral.zst LRB cache size   205472, 7449098 req, miss ratio 0.0380, byte miss ratio 0.0380
result/tencentBlock.ns9358.oracleGeneral.zst TwoQ cache size      256, 7449098 req, miss ratio 0.5886, byte miss ratio 0.5886
result/tencentBlock.ns9358.oracleGeneral.zst TwoQ cache size      770, 7449098 req, miss ratio 0.5495, byte miss ratio 0.5495
result/tencentBlock.ns9358.oracleGeneral.zst TwoQ cache size     2568, 7449098 req, miss ratio 0.4766, byte miss ratio 0.4766
result/tencentBlock.ns9358.oracleGeneral.zst TwoQ cache size     7705, 7449098 req, miss ratio 0.4041, byte miss ratio 0.4041
result/tencentBlock.ns9358.oracleGeneral.zst TwoQ cache size    25684, 7449098 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns9358.oracleGeneral.zst TwoQ cache size    51368, 7449098 req, miss ratio 0.1852, byte miss ratio 0.1852
result/tencentBlock.ns9358.oracleGeneral.zst TwoQ cache size   102736, 7449098 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns9358.oracleGeneral.zst TwoQ cache size   205472, 7449098 req, miss ratio 0.0515, byte miss ratio 0.0515
result/tencentBlock.ns9358.oracleGeneral.zst S4LRU(25:25:25:25) cache size      256, 7449098 req, miss ratio 0.6356, byte miss ratio 0.6356
result/tencentBlock.ns9358.oracleGeneral.zst S4LRU(25:25:25:25) cache size      770, 7449098 req, miss ratio 0.5593, byte miss ratio 0.5593
result/tencentBlock.ns9358.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2568, 7449098 req, miss ratio 0.4984, byte miss ratio 0.4984
result/tencentBlock.ns9358.oracleGeneral.zst S4LRU(25:25:25:25) cache size     7705, 7449098 req, miss ratio 0.4189, byte miss ratio 0.4189
result/tencentBlock.ns9358.oracleGeneral.zst S4LRU(25:25:25:25) cache size    25684, 7449098 req, miss ratio 0.3650, byte miss ratio 0.3650
result/tencentBlock.ns9358.oracleGeneral.zst S4LRU(25:25:25:25) cache size    51368, 7449098 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns9358.oracleGeneral.zst S4LRU(25:25:25:25) cache size   102736, 7449098 req, miss ratio 0.1043, byte miss ratio 0.1043
result/tencentBlock.ns9358.oracleGeneral.zst S4LRU(25:25:25:25) cache size   205472, 7449098 req, miss ratio 0.0402, byte miss ratio 0.0402
result/tencentBlock.ns9358.oracleGeneral.zst B-LRU cache size      256, 7449098 req, miss ratio 0.6244, byte miss ratio 0.6244
result/tencentBlock.ns9358.oracleGeneral.zst B-LRU cache size      770, 7449098 req, miss ratio 0.5776, byte miss ratio 0.5776
result/tencentBlock.ns9358.oracleGeneral.zst B-LRU cache size     2568, 7449098 req, miss ratio 0.5607, byte miss ratio 0.5607
result/tencentBlock.ns9358.oracleGeneral.zst B-LRU cache size     7705, 7449098 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns9358.oracleGeneral.zst B-LRU cache size    25684, 7449098 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns9358.oracleGeneral.zst B-LRU cache size    51368, 7449098 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns9358.oracleGeneral.zst B-LRU cache size   102736, 7449098 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns9358.oracleGeneral.zst B-LRU cache size   205472, 7449098 req, miss ratio 0.0720, byte miss ratio 0.0720
result/tencentBlock.ns9358.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      256, 7449098 req, miss ratio 0.6416, byte miss ratio 0.6416
result/tencentBlock.ns9358.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      770, 7449098 req, miss ratio 0.5650, byte miss ratio 0.5650
result/tencentBlock.ns9358.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2568, 7449098 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns9358.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     7705, 7449098 req, miss ratio 0.4647, byte miss ratio 0.4647
result/tencentBlock.ns9358.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    25684, 7449098 req, miss ratio 0.3845, byte miss ratio 0.3845
result/tencentBlock.ns9358.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    51368, 7449098 req, miss ratio 0.2684, byte miss ratio 0.2684
result/tencentBlock.ns9358.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   102736, 7449098 req, miss ratio 0.1353, byte miss ratio 0.1353
result/tencentBlock.ns9358.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   205472, 7449098 req, miss ratio 0.0486, byte miss ratio 0.0486
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d cache size      256, 7449098 req, miss ratio 0.5718, byte miss ratio 0.5718
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d cache size      770, 7449098 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d cache size     2568, 7449098 req, miss ratio 0.4768, byte miss ratio 0.4768
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d cache size     7705, 7449098 req, miss ratio 0.4101, byte miss ratio 0.4101
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d cache size    25684, 7449098 req, miss ratio 0.2907, byte miss ratio 0.2907
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d cache size    51368, 7449098 req, miss ratio 0.1875, byte miss ratio 0.1875
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d cache size   102736, 7449098 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns9358.oracleGeneral.zst S3FIFO-d cache size   205472, 7449098 req, miss ratio 0.0414, byte miss ratio 0.0414
