result/tencentBlock.ns12768.oracleGeneral.zst Clock cache size      763, 6539423 req, miss ratio 0.5158, byte miss ratio 0.5158
result/tencentBlock.ns12768.oracleGeneral.zst Clock cache size     2290, 6539423 req, miss ratio 0.4621, byte miss ratio 0.4621
result/tencentBlock.ns12768.oracleGeneral.zst Clock cache size     7635, 6539423 req, miss ratio 0.4097, byte miss ratio 0.4097
result/tencentBlock.ns12768.oracleGeneral.zst Clock cache size    22907, 6539423 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns12768.oracleGeneral.zst Clock cache size    76356, 6539423 req, miss ratio 0.2539, byte miss ratio 0.2539
result/tencentBlock.ns12768.oracleGeneral.zst Clock cache size   152713, 6539423 req, miss ratio 0.1873, byte miss ratio 0.1873
result/tencentBlock.ns12768.oracleGeneral.zst Clock cache size   305427, 6539423 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns12768.oracleGeneral.zst Clock cache size   610854, 6539423 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns12768.oracleGeneral.zst FIFO cache size      763, 6539423 req, miss ratio 0.5668, byte miss ratio 0.5668
result/tencentBlock.ns12768.oracleGeneral.zst FIFO cache size     2290, 6539423 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns12768.oracleGeneral.zst FIFO cache size     7635, 6539423 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns12768.oracleGeneral.zst FIFO cache size    22907, 6539423 req, miss ratio 0.3682, byte miss ratio 0.3682
result/tencentBlock.ns12768.oracleGeneral.zst FIFO cache size    76356, 6539423 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns12768.oracleGeneral.zst FIFO cache size   152713, 6539423 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns12768.oracleGeneral.zst FIFO cache size   305427, 6539423 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns12768.oracleGeneral.zst FIFO cache size   610854, 6539423 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns12768.oracleGeneral.zst LHD cache size      763, 6539423 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns12768.oracleGeneral.zst LHD cache size     2290, 6539423 req, miss ratio 0.4435, byte miss ratio 0.4435
result/tencentBlock.ns12768.oracleGeneral.zst LHD cache size     7635, 6539423 req, miss ratio 0.3929, byte miss ratio 0.3929
result/tencentBlock.ns12768.oracleGeneral.zst LHD cache size    22907, 6539423 req, miss ratio 0.3277, byte miss ratio 0.3277
result/tencentBlock.ns12768.oracleGeneral.zst LHD cache size    76356, 6539423 req, miss ratio 0.2102, byte miss ratio 0.2102
result/tencentBlock.ns12768.oracleGeneral.zst LHD cache size   152713, 6539423 req, miss ratio 0.1505, byte miss ratio 0.1505
result/tencentBlock.ns12768.oracleGeneral.zst LHD cache size   305427, 6539423 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns12768.oracleGeneral.zst LHD cache size   610854, 6539423 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns12768.oracleGeneral.zst LRU cache size      763, 6539423 req, miss ratio 0.5146, byte miss ratio 0.5146
result/tencentBlock.ns12768.oracleGeneral.zst LRU cache size     2290, 6539423 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns12768.oracleGeneral.zst LRU cache size     7635, 6539423 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns12768.oracleGeneral.zst LRU cache size    22907, 6539423 req, miss ratio 0.3428, byte miss ratio 0.3428
result/tencentBlock.ns12768.oracleGeneral.zst LRU cache size    76356, 6539423 req, miss ratio 0.2419, byte miss ratio 0.2419
result/tencentBlock.ns12768.oracleGeneral.zst LRU cache size   152713, 6539423 req, miss ratio 0.1625, byte miss ratio 0.1625
result/tencentBlock.ns12768.oracleGeneral.zst LRU cache size   305427, 6539423 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns12768.oracleGeneral.zst LRU cache size   610854, 6539423 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns12768.oracleGeneral.zst LeCaR cache size      763, 6539423 req, miss ratio 0.5135, byte miss ratio 0.5135
result/tencentBlock.ns12768.oracleGeneral.zst LeCaR cache size     2290, 6539423 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns12768.oracleGeneral.zst LeCaR cache size     7635, 6539423 req, miss ratio 0.4057, byte miss ratio 0.4057
result/tencentBlock.ns12768.oracleGeneral.zst LeCaR cache size    22907, 6539423 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns12768.oracleGeneral.zst LeCaR cache size    76356, 6539423 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns12768.oracleGeneral.zst LeCaR cache size   152713, 6539423 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns12768.oracleGeneral.zst LeCaR cache size   305427, 6539423 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns12768.oracleGeneral.zst LeCaR cache size   610854, 6539423 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns12768.oracleGeneral.zst S3FIFO-1 cache size      763, 6539423 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns12768.oracleGeneral.zst S3FIFO-1 cache size     2290, 6539423 req, miss ratio 0.4207, byte miss ratio 0.4207
result/tencentBlock.ns12768.oracleGeneral.zst S3FIFO-1 cache size     7635, 6539423 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns12768.oracleGeneral.zst S3FIFO-1 cache size    22907, 6539423 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns12768.oracleGeneral.zst S3FIFO-1 cache size    76356, 6539423 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns12768.oracleGeneral.zst S3FIFO-1 cache size   152713, 6539423 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns12768.oracleGeneral.zst S3FIFO-1 cache size   305427, 6539423 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns12768.oracleGeneral.zst S3FIFO-1 cache size   610854, 6539423 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns12768.oracleGeneral.zst Cacheus cache size      763, 6539423 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns12768.oracleGeneral.zst Cacheus cache size     2290, 6539423 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns12768.oracleGeneral.zst Cacheus cache size     7635, 6539423 req, miss ratio 0.4019, byte miss ratio 0.4019
result/tencentBlock.ns12768.oracleGeneral.zst Cacheus cache size    22907, 6539423 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns12768.oracleGeneral.zst Cacheus cache size    76356, 6539423 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns12768.oracleGeneral.zst Cacheus cache size   152713, 6539423 req, miss ratio 0.1643, byte miss ratio 0.1643
