result/tencentBlock.ns7151.oracleGeneral.zst FIFO cache size      277, 6404352 req, miss ratio 0.2513, byte miss ratio 0.2513
result/tencentBlock.ns7151.oracleGeneral.zst FIFO cache size      833, 6404352 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns7151.oracleGeneral.zst FIFO cache size     2779, 6404352 req, miss ratio 0.1726, byte miss ratio 0.1726
result/tencentBlock.ns7151.oracleGeneral.zst FIFO cache size     8339, 6404352 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns7151.oracleGeneral.zst FIFO cache size    27796, 6404352 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns7151.oracleGeneral.zst FIFO cache size    55593, 6404352 req, miss ratio 0.0910, byte miss ratio 0.0910
result/tencentBlock.ns7151.oracleGeneral.zst FIFO cache size   111186, 6404352 req, miss ratio 0.0667, byte miss ratio 0.0667
result/tencentBlock.ns7151.oracleGeneral.zst FIFO cache size   222373, 6404352 req, miss ratio 0.0465, byte miss ratio 0.0465
result/tencentBlock.ns7151.oracleGeneral.zst LRU cache size      277, 6404352 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns7151.oracleGeneral.zst LRU cache size      833, 6404352 req, miss ratio 0.1916, byte miss ratio 0.1916
result/tencentBlock.ns7151.oracleGeneral.zst LRU cache size     2779, 6404352 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns7151.oracleGeneral.zst LRU cache size     8339, 6404352 req, miss ratio 0.1476, byte miss ratio 0.1476
result/tencentBlock.ns7151.oracleGeneral.zst LRU cache size    27796, 6404352 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns7151.oracleGeneral.zst LRU cache size    55593, 6404352 req, miss ratio 0.0813, byte miss ratio 0.0813
result/tencentBlock.ns7151.oracleGeneral.zst LRU cache size   111186, 6404352 req, miss ratio 0.0577, byte miss ratio 0.0577
result/tencentBlock.ns7151.oracleGeneral.zst LRU cache size   222373, 6404352 req, miss ratio 0.0438, byte miss ratio 0.0438
result/tencentBlock.ns7151.oracleGeneral.zst clock2 cache size      277, 6404352 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns7151.oracleGeneral.zst clock2 cache size      833, 6404352 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns7151.oracleGeneral.zst clock2 cache size     2779, 6404352 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns7151.oracleGeneral.zst clock2 cache size     8339, 6404352 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns7151.oracleGeneral.zst clock2 cache size    27796, 6404352 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns7151.oracleGeneral.zst clock2 cache size    55593, 6404352 req, miss ratio 0.0798, byte miss ratio 0.0798
result/tencentBlock.ns7151.oracleGeneral.zst clock2 cache size   111186, 6404352 req, miss ratio 0.0556, byte miss ratio 0.0556
result/tencentBlock.ns7151.oracleGeneral.zst clock2 cache size   222373, 6404352 req, miss ratio 0.0437, byte miss ratio 0.0437
result/tencentBlock.ns7151.oracleGeneral.zst ARC cache size      277, 6404352 req, miss ratio 0.2051, byte miss ratio 0.2051
result/tencentBlock.ns7151.oracleGeneral.zst ARC cache size      833, 6404352 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns7151.oracleGeneral.zst ARC cache size     2779, 6404352 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns7151.oracleGeneral.zst ARC cache size     8339, 6404352 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns7151.oracleGeneral.zst ARC cache size    27796, 6404352 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns7151.oracleGeneral.zst ARC cache size    55593, 6404352 req, miss ratio 0.0701, byte miss ratio 0.0701
result/tencentBlock.ns7151.oracleGeneral.zst ARC cache size   111186, 6404352 req, miss ratio 0.0553, byte miss ratio 0.0553
result/tencentBlock.ns7151.oracleGeneral.zst ARC cache size   222373, 6404352 req, miss ratio 0.0437, byte miss ratio 0.0437
result/tencentBlock.ns7151.oracleGeneral.zst LeCaR cache size      277, 6404352 req, miss ratio 0.2206, byte miss ratio 0.2206
result/tencentBlock.ns7151.oracleGeneral.zst LeCaR cache size      833, 6404352 req, miss ratio 0.1893, byte miss ratio 0.1893
result/tencentBlock.ns7151.oracleGeneral.zst LeCaR cache size     2779, 6404352 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns7151.oracleGeneral.zst LeCaR cache size     8339, 6404352 req, miss ratio 0.1437, byte miss ratio 0.1437
result/tencentBlock.ns7151.oracleGeneral.zst LeCaR cache size    27796, 6404352 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns7151.oracleGeneral.zst LeCaR cache size    55593, 6404352 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns7151.oracleGeneral.zst LeCaR cache size   111186, 6404352 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns7151.oracleGeneral.zst LeCaR cache size   222373, 6404352 req, miss ratio 0.0438, byte miss ratio 0.0438
result/tencentBlock.ns7151.oracleGeneral.zst Clock cache size      277, 6404352 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns7151.oracleGeneral.zst Clock cache size      833, 6404352 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns7151.oracleGeneral.zst Clock cache size     2779, 6404352 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns7151.oracleGeneral.zst Clock cache size     8339, 6404352 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns7151.oracleGeneral.zst Clock cache size    27796, 6404352 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns7151.oracleGeneral.zst Clock cache size    55593, 6404352 req, miss ratio 0.0815, byte miss ratio 0.0815
result/tencentBlock.ns7151.oracleGeneral.zst Clock cache size   111186, 6404352 req, miss ratio 0.0553, byte miss ratio 0.0553
